,Nurse,2022-11-01-mañana,2022-11-01-tarde,2022-11-02-mañana,2022-11-02-tarde,2022-11-03-mañana,2022-11-03-tarde,2022-11-04-mañana,2022-11-04-tarde,2022-11-05-mañana,2022-11-05-tarde,2022-11-06-mañana,2022-11-06-tarde,2022-11-07-mañana,2022-11-07-tarde,2022-11-08-mañana,2022-11-08-tarde,2022-11-09-mañana,2022-11-09-tarde,2022-11-10-mañana,2022-11-10-tarde,2022-11-11-mañana,2022-11-11-tarde,2022-11-12-mañana,2022-11-12-tarde,2022-11-13-mañana,2022-11-13-tarde,2022-11-14-mañana,2022-11-14-tarde,2022-11-15-mañana,2022-11-15-tarde,2022-11-16-mañana,2022-11-16-tarde,2022-11-17-mañana,2022-11-17-tarde,2022-11-18-mañana,2022-11-18-tarde,2022-11-19-mañana,2022-11-19-tarde,2022-11-20-mañana,2022-11-20-tarde,2022-11-21-mañana,2022-11-21-tarde,2022-11-22-mañana,2022-11-22-tarde,2022-11-23-mañana,2022-11-23-tarde,2022-11-24-mañana,2022-11-24-tarde,2022-11-25-mañana,2022-11-25-tarde,2022-11-26-mañana,2022-11-26-tarde,2022-11-27-mañana,2022-11-27-tarde,2022-11-28-mañana,2022-11-28-tarde,2022-11-29-mañana,2022-11-29-tarde,2022-11-30-mañana,2022-11-30-tarde,objective_1,objective_2
18,person_5,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,-,-,-,-,T2,-,T2,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T1,-,T1,-,CHX,-,T1,-,-,-,CHX,-,-,-,CHX,7.0,10.5
19,person_3,M,-,M,-,-,-,COM,-,DISP,-,-,-,-,-,-,-,-,T1,-,-,-,T2,-,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,DISP,-,-,-,M,-,-,-,-,-,-,-,-,-,-,-,DISP,-,COM,-,COM,-,COM,-,7.0,10.5
20,person_6,COM,-,COM,-,M,-,-,-,-,-,M,-,DISP,-,COM,-,M,-,-,-,M,-,M,-,-,-,-,-,-,-,-,T1,-,T2,-,T1,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,M,-,M,-,7.0,10.5
21,person_4,-,-,-,-,-,T1,-,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,7.0,10.5
22,person_2,M,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,T1,-,T1,-,CHX,-,T2,-,T2,-,-,-,-,-,T1,-,-,-,-,7.0,10.5
23,person_7,-,-,-,-,M,-,M,-,-,-,DISP,-,-,T1,-,T1,-,CHX,-,T2,-,CHX,-,-,-,-,DISP,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,-,COM,-,COM,-,M,-,COM,-,-,-,M,-,-,T1,-,T1,-,T1,7.0,10.5
24,person_8,-,CHX,-,T2,-,-,-,T2,-,-,-,T1,-,T1,-,T1,-,-,-,T2,-,T1,-,T1,-,-,DISP,-,COM,-,M,-,-,-,COM,-,DISP,-,-,-,-,T1,-,T1,-,-,-,-,-,T1,-,-,-,-,M,-,COM,-,-,-,8.0,10.187499999999996
25,person_1,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,DISP,-,-,-,COM,-,M,-,COM,-,-,-,DISP,-,-,-,-,T2,-,T1,-,T2,-,T2,-,T1,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,-,-,T1,-,T2,-,T2,-,CHX,8.0,10.187499999999996
26,person_5,-,T1,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,CHX,-,-,-,T1,-,-,-,T1,-,-,-,CHX,-,T1,-,-,-,-,-,CHX,-,T2,-,CHX,-,T1,-,T2,-,T1,-,-,-,T1,-,CHX,-,CHX,8.0,10.187499999999996
27,person_3,-,-,M,-,M,-,COM,-,DISP,-,-,-,-,-,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,COM,-,M,-,M,-,-,-,COM,-,-,-,M,-,M,-,M,-,COM,-,8.0,10.187499999999996
28,person_6,COM,-,M,-,COM,-,M,-,-,-,M,-,-,-,COM,-,COM,-,M,-,M,-,DISP,-,-,-,-,-,-,-,-,T2,-,T2,-,CHX,-,-,-,-,M,-,-,-,COM,-,COM,-,-,-,DISP,-,-,-,M,-,M,-,M,-,8.0,10.187499999999996
29,person_4,-,CHX,-,-,-,CHX,-,-,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,T1,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,T2,-,T1,-,T2,8.0,10.187499999999996
30,person_2,M,-,COM,-,M,-,M,-,M,-,-,-,-,T1,-,-,-,T1,-,T1,-,T2,-,-,-,-,DISP,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,M,-,-,-,DISP,-,COM,-,-,-,M,-,8.0,10.187499999999996
31,person_7,M,-,-,-,-,-,M,-,-,-,DISP,-,DISP,-,M,-,M,-,COM,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,CHX,-,T2,-,T2,-,-,-,-,-,-,-,CHX,-,-,-,T1,8.0,10.187499999999996
32,person_8,-,T2,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,CHX,-,-,-,CHX,-,T1,-,T1,-,-,-,T1,-,T2,-,T1,-,-,-,T2,-,T1,-,-,-,T1,-,CHX,-,-,-,-,-,T2,-,-,-,-,-,T1,-,CHX,-,-,9.0,9.5
33,person_1,-,CHX,-,CHX,-,T2,-,T2,-,-,-,-,M,-,-,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,M,-,COM,-,COM,-,M,-,DISP,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,-,T1,-,T1,-,T2,9.0,9.5
34,person_5,-,T1,-,T2,-,T1,-,CHX,-,T1,-,-,-,-,-,T2,-,T2,-,T1,-,CHX,-,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T1,-,-,-,-,-,T2,-,T2,-,CHX,-,T2,-,CHX,-,-,-,T1,-,CHX,-,T2,-,CHX,9.0,9.5
35,person_3,M,-,M,-,M,-,COM,-,DISP,-,-,-,-,T1,-,T2,-,T1,-,T2,-,T2,-,-,-,-,DISP,-,M,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,COM,-,COM,-,M,-,9.0,9.5
36,person_6,COM,-,M,-,COM,-,COM,-,-,-,DISP,-,DISP,-,M,-,M,-,COM,-,M,-,DISP,-,-,-,-,T1,-,CHX,-,T2,-,T2,-,CHX,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,DISP,-,-,-,M,-,M,-,COM,-,9.0,9.5
37,person_4,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,-,T1,-,-,-,-,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,-,T1,-,-,M,-,M,-,M,-,9.0,9.5
38,person_2,M,-,COM,-,COM,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,DISP,-,M,-,-,-,M,-,M,-,-,-,M,-,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,-,T1,-,-,-,-,9.0,9.5
39,person_7,COM,-,-,-,M,-,M,-,M,-,-,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,-,T2,-,T1,-,T1,9.0,9.5
40,person_8,-,T2,-,CHX,-,-,-,T2,-,-,-,T1,-,T1,-,T2,-,-,-,CHX,-,T1,-,T1,-,-,-,T1,-,T2,-,T1,-,-,-,T2,-,T1,-,-,-,T1,-,T1,-,-,-,-,-,T1,-,-,-,-,-,T2,-,CHX,-,-,10.0,9.1875
41,person_1,-,T1,-,T2,-,CHX,-,T1,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,DISP,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,-,-,-,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,-,CHX,-,T2,10.0,9.1875
42,person_5,-,T1,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,T2,-,T1,-,T1,-,T2,-,-,-,T1,-,-,-,CHX,-,T2,-,T1,-,-,-,-,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,T2,-,T1,-,-,-,CHX,-,CHX,-,T1,10.0,9.1875
43,person_3,COM,-,M,-,COM,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,-,-,M,-,M,-,-,-,COM,-,-,-,M,-,COM,-,-,-,M,-,COM,-,-,-,-,-,M,-,M,-,COM,-,COM,-,10.0,9.1875
44,person_6,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,COM,-,M,-,M,-,10.0,9.1875
45,person_4,-,CHX,-,CHX,-,T2,-,T2,-,-,-,-,DISP,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,-,-,-,-,-,T1,-,T2,-,T1,-,-,-,T1,-,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,10.0,9.1875
46,person_2,M,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,-,-,M,-,M,-,COM,-,-,-,M,-,DISP,-,-,-,M,-,M,-,COM,-,DISP,-,-,-,-,T2,-,T2,-,T2,-,T2,-,CHX,-,-,-,-,-,CHX,-,T2,-,CHX,10.0,9.1875
47,person_7,-,-,-,-,M,-,-,-,-,-,M,-,-,T1,-,T1,-,CHX,-,T2,-,CHX,-,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,DISP,-,-,T1,-,T1,-,CHX,10.0,9.1875
48,person_8,-,T1,-,T2,-,-,-,T2,-,-,-,T1,-,T1,-,CHX,-,-,-,CHX,-,T1,-,T1,-,-,-,T1,-,T2,-,T1,-,-,-,T2,-,T1,-,-,-,T1,-,T2,-,-,-,-,-,T1,-,-,-,-,-,T2,-,CHX,-,-,11.0,8.75
49,person_1,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,-,-,CHX,-,CHX,-,T1,-,T2,-,-,-,T1,-,-,-,T2,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,T2,11.0,8.75
50,person_5,-,CHX,-,T1,-,CHX,-,CHX,-,T1,-,-,-,-,-,T2,-,T2,-,T1,-,T2,-,-,-,T1,-,T1,-,T1,-,T2,-,T2,-,T1,-,-,-,-,-,CHX,-,CHX,-,T1,-,T1,-,CHX,-,T1,-,-,-,CHX,-,T2,-,T1,11.0,8.75
51,person_3,M,-,M,-,-,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,T2,-,-,-,-,-,-,-,-,-,-,-,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,COM,-,-,-,M,-,COM,-,COM,-,COM,-,11.0,8.75
52,person_6,-,-,M,-,M,-,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,COM,-,M,-,-,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,M,-,11.0,8.75
53,person_4,-,-,-,-,-,T1,-,CHX,-,-,-,-,DISP,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,11.0,8.75
54,person_2,COM,-,COM,-,COM,-,M,-,-,-,DISP,-,M,-,-,-,COM,-,M,-,COM,-,-,-,M,-,DISP,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,T2,-,T1,-,T2,-,T2,-,T2,-,-,-,-,-,T1,-,-,-,CHX,11.0,8.75
55,person_7,M,-,-,-,M,-,-,-,M,-,-,-,-,T1,-,T1,-,CHX,-,T2,-,CHX,-,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,DISP,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,-,T1,-,T1,-,CHX,11.0,8.75
56,person_8,-,CHX,-,T2,-,-,-,T2,-,-,-,T1,-,T1,-,CHX,-,-,-,CHX,-,T1,-,T1,-,-,-,T1,-,CHX,-,T2,-,T2,-,T2,-,T1,-,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,-,-,-,COM,-,COM,-,-,-,12.0,8.5
57,person_1,COM,-,M,-,M,-,COM,-,-,-,M,-,M,-,M,-,COM,-,M,-,COM,-,-,-,DISP,-,-,-,COM,-,M,-,COM,-,COM,-,-,-,DISP,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,-,-,-,-,T2,-,T2,-,T2,12.0,8.5
58,person_5,-,T1,-,T1,-,CHX,-,T1,-,T1,-,-,-,T1,-,T2,-,T2,-,-,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,-,CHX,-,T2,-,T1,-,T2,-,T1,-,-,-,T1,-,-,-,T2,-,T1,12.0,8.5
59,person_3,M,-,M,-,COM,-,M,-,DISP,-,-,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,-,M,-,M,-,COM,-,COM,-,M,-,DISP,-,-,-,-,-,M,-,-,-,-,-,COM,-,-,-,DISP,-,-,CHX,-,CHX,-,T1,12.0,8.5
60,person_6,-,-,COM,-,M,-,COM,-,-,-,DISP,-,M,-,COM,-,M,-,-,-,M,-,M,-,-,-,-,-,-,T2,-,CHX,-,T2,-,CHX,-,-,-,-,COM,-,-,-,M,-,COM,-,COM,-,-,-,M,-,-,-,M,-,M,-,12.0,8.5
61,person_4,-,T2,-,CHX,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,-,T1,-,-,-,T1,-,CHX,-,-,-,T1,-,T2,-,T1,-,T2,-,T1,-,T1,-,T1,-,-,M,-,M,-,M,-,12.0,8.5
62,person_2,M,-,COM,-,COM,-,M,-,M,-,-,-,-,T1,-,-,-,T1,-,T2,-,CHX,-,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,COM,-,12.0,8.5
63,person_7,-,-,-,-,-,T2,-,CHX,-,-,-,-,DISP,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,DISP,-,COM,-,M,-,M,-,COM,-,-,-,M,-,M,-,COM,-,COM,-,M,-,M,-,DISP,-,-,-,-,T1,-,T1,-,CHX,12.0,8.5
64,person_8,-,T2,-,T2,-,T1,-,T2,-,-,-,T1,-,T1,-,CHX,-,-,-,CHX,-,T1,-,T1,-,-,-,T1,-,T2,-,T1,-,-,-,T2,-,T1,-,-,-,T1,-,T2,-,-,-,-,-,T1,-,-,-,-,COM,-,COM,-,-,-,13.0,8.1875
65,person_1,-,CHX,-,CHX,-,T2,-,T1,-,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,T1,-,T1,-,CHX,-,T2,-,T2,-,-,-,T1,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,-,T1,-,CHX,-,T2,-,T2,13.0,8.1875
66,person_5,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,-,-,-,-,T2,-,T2,-,T1,-,T2,-,-,-,T1,-,T1,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,CHX,-,CHX,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,-,COM,-,13.0,8.1875
67,person_3,M,-,M,-,COM,-,COM,-,M,-,-,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,M,-,-,-,M,-,-,-,-,-,-,-,DISP,-,-,T2,-,CHX,-,T1,13.0,8.1875
68,person_6,COM,-,COM,-,M,-,-,-,-,-,DISP,-,DISP,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,13.0,8.1875
69,person_4,-,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,13.0,8.1875
70,person_2,M,-,COM,-,COM,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,T2,-,T1,-,T2,-,T2,-,T2,-,-,-,-,-,T1,-,CHX,-,CHX,13.0,8.1875
71,person_7,M,-,-,-,-,-,M,-,-,-,M,-,-,T1,-,T1,-,CHX,-,T2,-,CHX,-,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,-,T1,-,T1,-,CHX,13.0,8.1875
72,person_8,-,T2,-,T2,-,T1,-,T2,-,-,-,T1,-,T1,-,CHX,-,-,-,CHX,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,-,-,CHX,-,T1,-,-,-,T1,-,T1,-,-,-,-,-,T1,-,-,-,-,M,-,COM,-,-,-,14.0,7.75
73,person_1,-,CHX,-,CHX,-,T2,-,T1,-,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,-,T1,-,T1,-,CHX,-,T1,-,T2,-,-,-,T1,-,-,-,T2,-,CHX,-,CHX,-,T1,-,-,-,T1,-,CHX,-,T2,-,T2,14.0,7.75
74,person_5,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,-,-,-,-,T2,-,CHX,-,T1,-,T2,-,-,-,T1,-,T1,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,CHX,-,CHX,-,T2,-,T2,-,CHX,-,T1,-,-,COM,-,COM,-,COM,-,14.0,7.75
75,person_3,M,-,COM,-,M,-,COM,-,M,-,-,-,-,T1,-,T1,-,T1,-,CHX,-,T2,-,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,-,T2,-,CHX,-,T1,14.0,7.75
76,person_6,M,-,COM,-,M,-,COM,-,-,-,DISP,-,DISP,-,M,-,-,-,-,-,M,-,M,-,-,-,-,-,-,T2,-,T2,-,T2,-,CHX,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,M,-,M,-,14.0,7.75
77,person_4,M,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,14.0,7.75
78,person_2,M,-,M,-,COM,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,COM,-,-,-,M,-,DISP,-,M,-,M,-,M,-,M,-,M,-,-,-,-,T2,-,T1,-,T1,-,T1,-,T2,-,-,-,-,-,T1,-,-,-,CHX,14.0,7.75
79,person_7,COM,-,-,-,COM,-,M,-,-,-,M,-,-,T1,-,T1,-,T2,-,T2,-,CHX,-,-,-,-,M,-,-,-,COM,-,COM,-,COM,-,DISP,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,M,-,-,CHX,-,T1,-,T1,14.0,7.75
80,person_8,-,T2,-,T2,-,-,-,T2,-,-,-,T1,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,T1,-,-,-,T1,-,T2,-,T1,-,-,-,T2,-,T1,-,-,-,T1,-,T1,-,-,-,-,-,T1,-,-,-,-,COM,-,COM,-,COM,-,15.0,7.5
81,person_1,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,T2,-,-,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,-,T2,-,T2,15.0,7.5
