,Nurse,2022-04-01-mañana,2022-04-01-tarde,2022-04-02-mañana,2022-04-02-tarde,2022-04-03-mañana,2022-04-03-tarde,2022-04-04-mañana,2022-04-04-tarde,2022-04-05-mañana,2022-04-05-tarde,2022-04-06-mañana,2022-04-06-tarde,2022-04-07-mañana,2022-04-07-tarde,2022-04-08-mañana,2022-04-08-tarde,2022-04-09-mañana,2022-04-09-tarde,2022-04-10-mañana,2022-04-10-tarde,2022-04-11-mañana,2022-04-11-tarde,2022-04-12-mañana,2022-04-12-tarde,2022-04-13-mañana,2022-04-13-tarde,2022-04-14-mañana,2022-04-14-tarde,2022-04-15-mañana,2022-04-15-tarde,2022-04-16-mañana,2022-04-16-tarde,2022-04-17-mañana,2022-04-17-tarde,2022-04-18-mañana,2022-04-18-tarde,2022-04-19-mañana,2022-04-19-tarde,2022-04-20-mañana,2022-04-20-tarde,2022-04-21-mañana,2022-04-21-tarde,2022-04-22-mañana,2022-04-22-tarde,2022-04-23-mañana,2022-04-23-tarde,2022-04-24-mañana,2022-04-24-tarde,2022-04-25-mañana,2022-04-25-tarde,2022-04-26-mañana,2022-04-26-tarde,2022-04-27-mañana,2022-04-27-tarde,2022-04-28-mañana,2022-04-28-tarde,2022-04-29-mañana,2022-04-29-tarde,2022-04-30-mañana,2022-04-30-tarde,objective_1,objective_2
10,person_6,M,-,DISP,-,-,-,M,-,M,-,-,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,-,-,-,-,-,-,T2,-,-,-,-,11.0,10.25
11,person_7,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,CHX,-,T2,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,-,-,T2,-,T1,11.0,10.25
12,person_1,M,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,CHX,-,T2,-,-,-,T1,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,-,COM,-,COM,-,M,-,M,-,M,-,DISP,-,11.0,10.25
13,person_4,COM,-,-,-,DISP,-,-,CHX,-,T2,-,-,-,T2,-,CHX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,DISP,-,-,CHX,-,T2,-,T2,-,T1,-,T1,-,-,-,-,-,T2,-,T1,-,T1,-,CHX,-,CHX,-,-,11.0,10.25
14,person_8,-,-,-,-,-,T1,-,T2,-,T1,-,T1,-,-,-,T1,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,-,-,T2,-,T1,-,CHX,-,-,-,T2,-,-,-,T1,-,CHX,-,T2,-,T2,-,-,-,-,-,T1,11.0,10.25
15,person_2,-,T2,-,T1,-,-,-,T2,-,T1,-,T2,-,CHX,-,T2,-,-,-,T1,-,-,COM,-,M,-,DISP,-,DISP,-,-,-,-,-,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,-,-,-,-,-,-,-,-,T1,-,T1,-,T2,11.0,10.25
16,person_5,COM,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,M,-,M,-,-,-,DISP,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,COM,-,-,-,DISP,-,COM,-,COM,-,M,-,COM,-,COM,-,-,-,12.0,10.1875
17,person_3,-,-,-,-,DISP,-,COM,-,M,-,M,-,-,-,M,-,-,-,DISP,-,M,-,-,-,-,-,M,-,-,-,DISP,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,COM,-,M,-,M,-,-,-,12.0,10.1875
18,person_6,M,-,DISP,-,-,-,M,-,M,-,-,-,M,-,M,-,DISP,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,M,-,-,-,-,-,M,-,M,-,M,-,12.0,10.1875
19,person_7,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,-,CHX,-,T2,-,T1,-,-,-,T1,-,-,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,T2,-,T1,12.0,10.1875
20,person_1,M,-,M,-,-,-,COM,-,M,-,M,-,M,-,-,-,-,-,M,-,COM,-,M,-,COM,-,M,-,M,-,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,M,-,-,-,-,T2,-,T2,-,T1,-,T2,-,T1,-,-,12.0,10.1875
21,person_4,-,T1,-,-,-,-,-,T2,-,T2,-,-,-,T2,-,T2,-,-,-,-,M,-,-,-,-,-,-,-,-,-,M,-,-,-,-,CHX,-,T2,-,T2,-,T2,-,T1,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,DISP,-,12.0,10.1875
22,person_8,-,-,-,-,-,T1,-,CHX,-,T1,-,CHX,-,-,-,CHX,-,T1,-,-,-,T2,-,T1,-,CHX,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,CHX,-,T1,-,T2,-,-,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,T1,12.0,10.1875
23,person_2,-,T2,-,T1,-,-,-,T1,-,T1,-,T2,-,CHX,-,T1,-,-,-,T1,-,-,COM,-,M,-,DISP,-,DISP,-,-,-,-,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,-,-,-,CHX,-,CHX,-,T2,12.0,10.1875
24,person_5,COM,-,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,DISP,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,M,-,-,-,COM,-,M,-,M,-,COM,-,COM,-,-,-,13.0,10.0625
25,person_3,M,-,DISP,-,-,-,M,-,-,-,-,-,-,-,M,-,-,-,DISP,-,-,-,COM,-,-,-,DISP,-,DISP,-,-,-,DISP,-,-,T2,-,CHX,-,-,-,T2,-,T2,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,13.0,10.0625
26,person_6,-,CHX,-,-,-,-,COM,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,M,-,COM,-,-,-,M,-,M,-,DISP,-,13.0,10.0625
27,person_7,-,T1,-,T1,-,-,M,-,COM,-,COM,-,COM,-,-,-,-,-,-,-,-,CHX,-,T2,-,CHX,-,-,-,T1,-,-,-,T1,-,T1,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,T2,-,T1,13.0,10.0625
28,person_1,M,-,-,-,DISP,-,-,T1,-,CHX,-,T2,-,CHX,-,T2,-,-,-,-,COM,-,M,-,COM,-,-,-,M,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,COM,-,-,-,COM,-,M,-,13.0,10.0625
29,person_4,M,-,-,-,M,-,M,-,M,-,M,-,COM,-,COM,-,DISP,-,-,-,-,T2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,DISP,-,-,-,-,T2,-,T1,-,T1,-,T2,-,T1,-,-,13.0,10.0625
30,person_8,-,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,T2,-,T1,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,-,-,T1,-,-,-,CHX,-,T2,-,T2,-,-,-,T1,-,-,-,-,-,T1,-,T2,-,T2,-,-,-,-,-,T1,13.0,10.0625
31,person_2,-,T2,-,T1,-,-,-,T2,-,T2,-,CHX,-,T1,-,CHX,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,-,T1,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,-,-,-,-,CHX,-,CHX,-,T1,13.0,10.0625
32,person_5,COM,-,M,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,DISP,-,-,-,M,-,M,-,COM,-,DISP,-,M,-,M,-,-,-,COM,-,M,-,M,-,-,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,14.0,9.625
33,person_3,M,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,-,T2,-,-,-,-,-,-,-,-,-,-,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,M,-,COM,-,-,-,COM,-,M,-,M,-,M,-,14.0,9.625
34,person_6,M,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,DISP,-,DISP,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,DISP,-,M,-,COM,-,-,-,COM,-,M,-,-,-,14.0,9.625
35,person_7,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,T2,-,-,-,T1,-,-,-,CHX,-,T2,-,T1,-,-,-,T1,-,-,-,T1,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,T2,-,T1,14.0,9.625
36,person_1,COM,-,DISP,-,-,-,COM,-,COM,-,M,-,COM,-,M,-,M,-,-,-,COM,-,M,-,M,-,M,-,M,-,DISP,-,-,-,COM,-,M,-,COM,-,M,-,-,-,DISP,-,-,-,-,T2,-,T2,-,T1,-,T2,-,T1,-,-,14.0,9.625
37,person_4,-,-,DISP,-,-,-,-,T2,-,CHX,-,-,-,T1,-,T1,-,-,-,-,COM,-,-,-,-,-,M,-,M,-,-,-,DISP,-,-,T2,-,T2,-,T2,-,T1,-,T1,-,-,-,-,COM,-,M,-,M,-,COM,-,COM,-,DISP,-,14.0,9.625
38,person_8,-,CHX,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,CHX,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,T1,-,CHX,-,T1,-,-,-,T2,-,-,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,T2,14.0,9.625
39,person_2,-,T2,-,T1,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,-,-,T2,-,-,-,T2,-,T2,-,CHX,-,T1,-,-,-,-,-,-,-,-,-,T1,-,CHX,-,T2,14.0,9.625
40,person_5,COM,-,M,-,-,-,M,-,COM,-,M,-,COM,-,M,-,M,-,-,-,COM,-,M,-,COM,-,DISP,-,DISP,-,DISP,-,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,COM,-,M,-,M,-,M,-,COM,-,M,-,15.0,9.25
41,person_3,COM,-,-,-,DISP,-,COM,-,M,-,-,-,M,-,COM,-,-,-,DISP,-,M,-,COM,-,-,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,COM,-,DISP,-,-,-,M,-,-,-,COM,-,M,-,COM,-,-,-,15.0,9.25
42,person_6,COM,-,DISP,-,-,-,M,-,M,-,COM,-,-,-,M,-,DISP,-,-,-,M,-,-,-,M,-,DISP,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,COM,-,-,-,M,-,M,-,-,-,15.0,9.25
43,person_7,M,-,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,-,-,CHX,-,T2,-,T1,-,-,-,T1,-,-,-,T1,-,T2,-,T1,-,CHX,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,T2,-,T1,15.0,9.25
44,person_1,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,COM,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,COM,-,M,-,COM,-,M,-,COM,-,-,-,DISP,-,-,T2,-,T2,-,T1,-,T2,-,T1,-,-,15.0,9.25
45,person_4,-,T1,-,-,-,-,-,CHX,-,T2,-,-,-,T2,-,T1,-,-,-,-,-,T2,-,-,-,-,-,T1,-,T1,-,-,-,-,-,-,COM,-,M,-,COM,-,M,-,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,DISP,-,15.0,9.25
46,person_8,-,CHX,-,-,-,T1,-,CHX,-,T1,-,T1,-,-,-,CHX,-,T1,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,-,-,T2,-,T2,-,T2,-,-,-,T2,-,-,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,T2,15.0,9.25
47,person_2,-,T2,-,T1,-,-,-,T2,-,CHX,-,T2,-,CHX,-,T2,-,-,-,T1,-,-,-,CHX,-,T2,-,T1,-,T1,-,-,-,-,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,-,-,-,-,-,-,-,-,CHX,-,CHX,-,T2,15.0,9.25
48,person_5,COM,-,DISP,-,-,-,M,-,COM,-,M,-,COM,-,M,-,DISP,-,-,-,M,-,M,-,M,-,DISP,-,M,-,-,-,DISP,-,-,CHX,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,COM,-,M,-,M,-,COM,-,DISP,-,16.0,9.1875
49,person_3,COM,-,-,-,M,-,M,-,COM,-,-,-,M,-,COM,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,-,CHX,-,-,-,T1,-,CHX,-,T2,-,-,16.0,9.1875
50,person_6,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,M,-,M,-,M,-,-,-,COM,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,16.0,9.1875
51,person_7,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,CHX,-,-,-,T1,-,-,-,CHX,-,T2,-,T2,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,-,-,T1,-,-,COM,-,M,-,M,-,-,-,M,-,-,-,16.0,9.1875
52,person_1,M,-,M,-,-,-,COM,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,COM,-,COM,-,-,-,DISP,-,DISP,-,-,-,COM,-,M,-,COM,-,M,-,COM,-,-,-,DISP,-,-,T2,-,T2,-,CHX,-,T2,-,T1,-,-,16.0,9.1875
53,person_4,COM,-,-,-,DISP,-,-,T2,-,-,-,-,-,T2,-,T1,-,-,-,-,-,T2,-,-,-,-,-,T1,-,T1,-,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,-,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,16.0,9.1875
54,person_8,-,T2,-,-,-,-,-,CHX,-,T1,-,CHX,-,-,-,CHX,-,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,-,-,T2,-,CHX,-,T2,-,-,-,T2,-,-,-,T1,-,T1,-,T1,-,T2,-,T1,-,-,-,T1,16.0,9.1875
55,person_2,-,CHX,-,T1,-,-,-,T2,-,CHX,-,T2,-,T1,-,T2,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,-,T1,-,-,-,T1,-,T2,-,T1,-,T1,-,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,T2,16.0,9.1875
0,person_5,M,-,DISP,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,COM,-,M,-,COM,-,DISP,-,DISP,-,M,-,-,-,COM,-,COM,-,COM,-,COM,-,M,-,DISP,-,-,-,COM,-,M,-,M,-,COM,-,COM,-,-,-,17.0,9.0625
1,person_3,COM,-,-,-,DISP,-,COM,-,M,-,-,-,M,-,COM,-,-,-,DISP,-,-,CHX,-,-,-,-,-,-,-,T1,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,-,CHX,-,-,-,T1,-,T2,-,T1,-,-,17.0,9.0625
2,person_6,M,-,M,-,-,-,-,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,DISP,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,17.0,9.0625
3,person_7,-,CHX,-,-,-,T1,-,T1,-,T1,-,CHX,-,CHX,-,-,-,T1,-,-,-,T2,-,T2,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,T2,-,T1,17.0,9.0625
4,person_1,-,T2,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,DISP,-,M,-,-,-,M,-,COM,-,M,-,COM,-,M,-,COM,-,-,-,M,-,COM,-,M,-,COM,-,-,-,M,-,DISP,-,17.0,9.0625
5,person_4,COM,-,-,-,M,-,-,T2,-,T2,-,-,-,T2,-,T1,-,-,-,-,M,-,-,-,-,-,-,-,DISP,-,-,-,DISP,-,-,T2,-,T2,-,CHX,-,T1,-,T1,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,M,-,17.0,9.0625
6,person_8,-,CHX,-,T1,-,-,-,CHX,-,T1,-,T2,-,-,-,CHX,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,-,-,-,T2,-,-,-,T1,-,T1,-,T1,-,T2,-,T1,-,-,-,T1,17.0,9.0625
7,person_2,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,T2,-,-,-,T1,-,-,-,CHX,-,T2,-,T1,-,T1,-,-,-,-,-,T1,-,-,-,T2,-,T2,-,T1,-,T1,-,-,-,-,-,T2,-,-,-,T1,-,CHX,-,T2,17.0,9.0625
