,Nurse,2022-06-01-mañana,2022-06-01-tarde,2022-06-02-mañana,2022-06-02-tarde,2022-06-03-mañana,2022-06-03-tarde,2022-06-04-mañana,2022-06-04-tarde,2022-06-05-mañana,2022-06-05-tarde,2022-06-06-mañana,2022-06-06-tarde,2022-06-07-mañana,2022-06-07-tarde,2022-06-08-mañana,2022-06-08-tarde,2022-06-09-mañana,2022-06-09-tarde,2022-06-10-mañana,2022-06-10-tarde,2022-06-11-mañana,2022-06-11-tarde,2022-06-12-mañana,2022-06-12-tarde,2022-06-13-mañana,2022-06-13-tarde,2022-06-14-mañana,2022-06-14-tarde,2022-06-15-mañana,2022-06-15-tarde,2022-06-16-mañana,2022-06-16-tarde,2022-06-17-mañana,2022-06-17-tarde,2022-06-18-mañana,2022-06-18-tarde,2022-06-19-mañana,2022-06-19-tarde,2022-06-20-mañana,2022-06-20-tarde,2022-06-21-mañana,2022-06-21-tarde,2022-06-22-mañana,2022-06-22-tarde,2022-06-23-mañana,2022-06-23-tarde,2022-06-24-mañana,2022-06-24-tarde,2022-06-25-mañana,2022-06-25-tarde,2022-06-26-mañana,2022-06-26-tarde,2022-06-27-mañana,2022-06-27-tarde,2022-06-28-mañana,2022-06-28-tarde,2022-06-29-mañana,2022-06-29-tarde,2022-06-30-mañana,2022-06-30-tarde,objective_1,objective_2
10,person_2,COM,-,M,-,COM,-,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,DISP,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,-,CHX,-,T1,-,T1,6.0,7.0
11,person_5,-,-,M,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,T2,-,T2,-,T2,-,-,-,-,COM,-,M,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,-,-,DISP,-,-,-,-,T1,-,CHX,-,CHX,6.0,7.0
12,person_9,-,CHX,-,T2,-,T1,-,-,-,-,-,-,COM,-,COM,-,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,T1,-,CHX,-,T2,-,T2,-,CHX,-,-,-,-,-,-,-,T2,-,T2,-,T1,6.0,7.0
13,person_4,M,-,-,-,M,-,-,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,T2,-,CHX,-,T2,-,CHX,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,-,-,-,T1,-,CHX,-,T2,6.0,7.0
14,person_7,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,T1,-,T2,-,-,-,CHX,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,M,-,M,-,M,-,6.0,7.0
15,person_8,-,-,COM,-,COM,-,COM,-,-,-,M,-,COM,-,M,-,M,-,COM,-,-,-,M,-,-,T2,-,T1,-,T2,-,T1,-,T2,-,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,-,COM,-,COM,-,M,-,6.0,7.0
16,person_1,-,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,M,-,COM,-,-,-,COM,-,M,-,COM,-,-,-,COM,-,COM,-,-,-,M,-,-,T1,-,-,-,CHX,-,T2,-,T2,-,-,-,-,M,-,-,-,COM,-,COM,-,6.0,7.0
17,person_10,M,-,COM,-,M,-,-,-,DISP,-,-,CHX,-,T2,-,T1,-,T1,-,CHX,-,-,-,-,-,CHX,-,T2,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,DISP,-,M,-,M,-,M,-,6.0,7.0
18,person_6,-,T2,-,T1,-,CHX,-,-,-,T1,-,-,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,-,CHX,-,CHX,-,T1,-,T2,-,CHX,-,-,-,T1,-,T1,-,-,-,T1,-,CHX,-,T2,-,T1,-,-,-,T1,-,CHX,-,T1,-,T2,6.0,7.0
19,person_3,-,T1,-,CHX,-,T2,-,T1,-,-,-,T2,-,T2,-,T2,-,CHX,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,-,-,-,-,-,T2,-,CHX,6.0,7.0
20,person_2,COM,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,COM,-,COM,-,-,-,DISP,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,-,-,-,CHX,-,CHX,-,T1,7.0,6.9375
21,person_5,-,-,-,T1,-,CHX,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,COM,-,M,-,COM,-,M,-,COM,-,DISP,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,T1,-,T1,-,T2,7.0,6.9375
22,person_9,M,-,-,-,M,-,-,-,M,-,-,-,COM,-,COM,-,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,-,T1,-,T1,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,-,T1,-,CHX,-,T1,7.0,6.9375
23,person_4,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,M,-,COM,-,COM,-,M,-,M,-,-,-,-,-,-,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,COM,-,DISP,-,-,-,-,-,-,T1,-,CHX,-,T2,7.0,6.9375
24,person_7,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,T1,-,-,M,-,M,-,M,-,7.0,6.9375
25,person_8,-,-,COM,-,M,-,DISP,-,-,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,M,-,-,T1,-,T1,-,T2,-,T1,-,T2,-,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,-,-,T2,-,T1,-,CHX,7.0,6.9375
26,person_1,-,-,M,-,COM,-,COM,-,-,-,M,-,-,-,COM,-,M,-,COM,-,-,-,COM,-,M,-,COM,-,-,-,COM,-,COM,-,-,-,-,-,DISP,-,-,-,COM,-,M,-,M,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,7.0,6.9375
27,person_10,M,-,COM,-,M,-,-,-,DISP,-,-,CHX,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,-,CHX,-,T2,-,T1,-,CHX,-,CHX,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,M,-,-,-,DISP,-,M,-,M,-,M,-,7.0,6.9375
28,person_6,-,T2,-,T2,-,CHX,-,-,-,-,-,T1,-,T1,-,CHX,-,T2,-,T2,-,T1,-,-,-,CHX,-,CHX,-,T1,-,T2,-,T1,-,-,-,T1,-,-,-,-,-,T2,-,CHX,-,T2,-,T1,-,-,-,T1,-,CHX,-,T1,-,T1,7.0,6.9375
29,person_3,-,T1,-,T2,-,T2,-,-,-,T1,-,T2,-,T2,-,T2,-,CHX,-,CHX,-,-,-,T1,-,T2,-,CHX,-,CHX,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,T1,-,T2,-,T1,-,-,-,-,-,-,-,T2,-,T2,-,CHX,7.0,6.9375
30,person_2,COM,-,COM,-,M,-,-,-,-,-,M,-,M,-,M,-,COM,-,COM,-,-,-,DISP,-,COM,-,COM,-,M,-,COM,-,M,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,M,-,-,-,-,-,-,CHX,-,CHX,-,T1,8.0,6.75
31,person_5,-,-,COM,-,M,-,M,-,-,-,COM,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,COM,-,M,-,DISP,-,-,-,-,-,-,T1,-,T2,-,T1,8.0,6.75
32,person_9,M,-,M,-,COM,-,-,-,M,-,-,-,COM,-,COM,-,M,-,M,-,M,-,-,-,-,-,-,T1,-,T2,-,T1,-,T2,-,-,-,-,-,T1,-,T1,-,T2,-,T2,-,CHX,-,-,-,-,DISP,-,M,-,M,-,COM,-,8.0,6.75
33,person_4,COM,-,M,-,M,-,DISP,-,-,-,-,-,-,-,COM,-,COM,-,M,-,DISP,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,M,-,M,-,COM,-,M,-,COM,-,-,-,-,-,-,-,-,CHX,-,CHX,-,T2,8.0,6.75
34,person_7,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,T1,-,-,M,-,M,-,M,-,8.0,6.75
35,person_8,-,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,T1,-,T2,-,CHX,-,T1,-,T1,-,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,-,-,T1,-,CHX,-,CHX,8.0,6.75
36,person_1,-,T2,-,CHX,-,T2,-,-,-,-,M,-,-,-,COM,-,COM,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,-,-,DISP,-,DISP,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,-,-,COM,-,COM,-,8.0,6.75
37,person_10,M,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,CHX,-,T2,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,DISP,-,COM,-,M,-,M,-,8.0,6.75
38,person_6,-,CHX,-,T2,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T1,-,T2,-,T2,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,T2,-,T1,-,-,-,T1,-,-,-,T2,-,T1,-,T1,-,T2,-,T1,-,-,-,T1,-,CHX,-,T1,-,T1,8.0,6.75
39,person_3,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T2,-,T2,-,T1,-,T1,-,-,-,-,-,T2,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,T2,-,T1,-,-,-,-,-,-,-,T2,-,T2,-,CHX,8.0,6.75
40,person_2,COM,-,M,-,COM,-,M,-,-,-,COM,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,T2,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,COM,-,-,-,-,-,COM,-,M,-,M,-,9.0,6.625
41,person_5,-,-,M,-,COM,-,DISP,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,CHX,-,T1,-,CHX,9.0,6.625
42,person_9,M,-,M,-,M,-,-,-,M,-,-,-,COM,-,COM,-,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,T1,-,T2,-,T2,-,CHX,-,CHX,-,-,-,-,-,T1,-,T2,-,CHX,-,-,9.0,6.625
43,person_4,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,-,T1,-,T1,-,CHX,-,T2,9.0,6.625
44,person_7,-,CHX,-,T1,-,CHX,-,T1,-,-,-,T2,-,CHX,-,T1,-,CHX,-,CHX,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T2,-,T1,-,-,-,-,M,-,M,-,M,-,9.0,6.625
45,person_8,-,-,M,-,M,-,COM,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,T1,-,T1,-,T2,-,T1,-,T2,-,-,-,-,DISP,-,COM,-,M,-,COM,-,COM,-,-,-,DISP,-,-,T1,-,T1,-,T1,-,CHX,9.0,6.625
46,person_1,-,-,COM,-,M,-,M,-,-,-,-,CHX,-,CHX,-,CHX,-,T2,-,T2,-,-,-,-,M,-,M,-,-,-,COM,-,COM,-,-,-,M,-,DISP,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,DISP,-,-,-,-,-,COM,-,9.0,6.625
47,person_10,M,-,-,-,COM,-,-,-,DISP,-,-,CHX,-,T1,-,T2,-,T1,-,T2,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,COM,-,COM,-,9.0,6.625
48,person_6,-,T2,-,T2,-,CHX,-,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,T1,-,T1,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,T1,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,9.0,6.625
49,person_3,-,T1,-,CHX,-,T2,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,T1,-,CHX,-,T1,-,T2,-,T1,-,T1,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,-,-,-,-,-,-,CHX,-,T2,-,CHX,9.0,6.625
50,person_2,COM,-,COM,-,COM,-,-,-,-,-,M,-,COM,-,M,-,M,-,COM,-,-,-,M,-,M,-,COM,-,M,-,COM,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,-,CHX,-,CHX,-,T2,10.0,6.1875
51,person_5,M,-,M,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,COM,-,-,-,-,-,COM,-,M,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,COM,-,-,-,M,-,-,-,-,T2,-,CHX,-,CHX,10.0,6.1875
52,person_9,COM,-,M,-,M,-,DISP,-,-,-,-,-,COM,-,COM,-,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,T1,-,T1,-,T2,-,T2,-,-,-,-,-,-,-,T1,-,T1,-,T2,-,T1,10.0,6.1875
53,person_4,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,DISP,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,-,T1,-,T1,-,CHX,-,T2,10.0,6.1875
54,person_7,-,T2,-,CHX,-,T1,-,T1,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,M,-,M,-,M,-,10.0,6.1875
55,person_8,-,-,COM,-,COM,-,COM,-,-,-,COM,-,COM,-,COM,-,COM,-,M,-,-,-,DISP,-,-,T1,-,T1,-,CHX,-,T1,-,T2,-,-,-,-,M,-,COM,-,M,-,M,-,COM,-,DISP,-,-,-,DISP,-,COM,-,COM,-,M,-,10.0,6.1875
56,person_1,M,-,M,-,M,-,-,-,M,-,-,T2,-,-,-,T1,-,T2,-,CHX,-,-,-,-,M,-,M,-,-,-,COM,-,M,-,-,-,M,-,DISP,-,-,-,M,-,COM,-,COM,-,-,-,DISP,-,M,-,-,-,COM,-,COM,-,10.0,6.1875
57,person_10,M,-,COM,-,M,-,-,-,DISP,-,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,-,CHX,-,T2,-,T1,-,CHX,-,CHX,-,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,10.0,6.1875
58,person_6,-,CHX,-,T1,-,CHX,-,-,-,-,-,T2,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,T1,-,T2,-,T1,-,-,-,T1,-,-,-,CHX,-,T1,-,CHX,-,T2,-,T1,-,-,-,T1,-,CHX,-,T1,-,T1,10.0,6.1875
59,person_3,-,T1,-,T2,-,T2,-,-,-,T1,-,CHX,-,CHX,-,T2,-,CHX,-,T2,-,-,-,T1,-,T2,-,CHX,-,T2,-,T2,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,T2,-,CHX,-,-,-,-,-,-,-,T2,-,T2,-,CHX,10.0,6.1875
60,person_2,M,-,COM,-,COM,-,-,-,-,-,M,-,M,-,COM,-,M,-,COM,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,COM,-,DISP,-,-,-,M,-,M,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,COM,-,M,-,COM,-,11.0,6.0
61,person_5,-,-,-,T1,-,T2,-,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,COM,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,-,-,DISP,-,-,T1,-,CHX,-,CHX,-,T1,11.0,6.0
62,person_9,COM,-,M,-,M,-,-,-,DISP,-,-,-,COM,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,-,T1,-,T1,-,T2,-,T2,-,T2,-,-,-,-,-,T1,-,T2,-,T1,-,T2,11.0,6.0
63,person_4,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,T2,-,CHX,-,T2,-,T2,-,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,DISP,-,-,-,-,T1,-,T1,-,CHX,-,T2,11.0,6.0
64,person_7,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,M,-,M,-,M,-,11.0,6.0
65,person_8,-,-,M,-,M,-,M,-,-,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,M,-,-,T1,-,CHX,-,T2,-,CHX,-,T2,-,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,T1,-,T1,-,CHX,-,CHX,11.0,6.0
66,person_1,-,-,M,-,M,-,DISP,-,-,-,COM,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,COM,-,-,-,COM,-,COM,-,-,-,DISP,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,-,-,COM,-,M,-,11.0,6.0
67,person_10,M,-,COM,-,M,-,-,-,M,-,-,CHX,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,-,CHX,-,T2,-,CHX,-,T1,-,CHX,-,-,-,-,DISP,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,M,-,M,-,11.0,6.0
68,person_6,-,T2,-,T2,-,CHX,-,-,-,-,-,T1,-,T1,-,CHX,-,T2,-,T2,-,T1,-,-,-,CHX,-,CHX,-,T1,-,T2,-,T1,-,-,-,T1,-,-,-,T2,-,T1,-,T1,-,T2,-,T1,-,-,-,T1,-,CHX,-,T1,-,T1,11.0,6.0
69,person_3,-,T1,-,T2,-,T1,-,-,-,T1,-,T2,-,T2,-,T2,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,CHX,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,T2,-,T1,-,-,-,-,-,-,-,T2,-,T2,-,CHX,11.0,6.0
70,person_2,M,-,COM,-,COM,-,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,COM,-,M,-,M,-,M,-,M,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,T1,-,CHX,12.0,5.9375
71,person_5,-,T1,-,T1,-,T1,-,-,-,-,M,-,M,-,COM,-,COM,-,M,-,DISP,-,-,-,COM,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,CHX,-,CHX,-,T2,12.0,5.9375
72,person_9,M,-,M,-,M,-,M,-,-,-,-,-,-,-,COM,-,COM,-,M,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,M,-,-,T1,-,T1,-,CHX,-,T2,-,CHX,-,-,-,-,DISP,-,M,-,M,-,M,-,12.0,5.9375
73,person_4,COM,-,M,-,M,-,-,-,DISP,-,-,-,M,-,COM,-,COM,-,M,-,DISP,-,-,-,-,-,-,T2,-,CHX,-,T2,-,T2,-,-,-,-,-,T1,-,T1,-,T2,-,T2,-,T1,-,-,-,-,-,T1,-,T1,-,CHX,-,T2,12.0,5.9375
74,person_7,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,M,-,M,-,M,-,12.0,5.9375
75,person_8,M,-,COM,-,M,-,DISP,-,-,-,COM,-,COM,-,M,-,M,-,M,-,-,-,M,-,-,CHX,-,T1,-,T2,-,T1,-,CHX,-,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,-,-,-,T2,-,T1,-,CHX,12.0,5.9375
76,person_1,COM,-,COM,-,COM,-,M,-,-,-,-,CHX,-,-,-,CHX,-,T1,-,CHX,-,-,-,-,M,-,M,-,M,-,COM,-,COM,-,-,-,DISP,-,DISP,-,-,-,COM,-,M,-,COM,-,-,-,M,-,M,-,-,-,COM,-,COM,-,12.0,5.9375
77,person_10,M,-,M,-,M,-,-,-,M,-,-,T2,-,CHX,-,T1,-,T1,-,T2,-,-,-,-,-,CHX,-,T2,-,T1,-,CHX,-,CHX,-,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,DISP,-,-,-,DISP,-,COM,-,M,-,M,-,12.0,5.9375
78,person_6,-,T2,-,CHX,-,T2,-,-,-,T1,-,-,-,T1,-,T2,-,T2,-,T2,-,-,-,-,-,T2,-,CHX,-,T1,-,T2,-,T2,-,-,-,T1,-,T1,-,T2,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,12.0,5.9375
79,person_3,-,CHX,-,T2,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,CHX,-,T1,-,-,-,T1,-,T1,-,CHX,-,T2,-,T2,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T2,-,-,-,-,-,-,-,T2,-,T2,-,T2,12.0,5.9375
