,Nurse,2023-11-01-mañana,2023-11-01-tarde,2023-11-02-mañana,2023-11-02-tarde,2023-11-03-mañana,2023-11-03-tarde,2023-11-04-mañana,2023-11-04-tarde,2023-11-05-mañana,2023-11-05-tarde,2023-11-06-mañana,2023-11-06-tarde,2023-11-07-mañana,2023-11-07-tarde,2023-11-08-mañana,2023-11-08-tarde,2023-11-09-mañana,2023-11-09-tarde,2023-11-10-mañana,2023-11-10-tarde,2023-11-11-mañana,2023-11-11-tarde,2023-11-12-mañana,2023-11-12-tarde,2023-11-13-mañana,2023-11-13-tarde,2023-11-14-mañana,2023-11-14-tarde,2023-11-15-mañana,2023-11-15-tarde,2023-11-16-mañana,2023-11-16-tarde,2023-11-17-mañana,2023-11-17-tarde,2023-11-18-mañana,2023-11-18-tarde,2023-11-19-mañana,2023-11-19-tarde,2023-11-20-mañana,2023-11-20-tarde,2023-11-21-mañana,2023-11-21-tarde,2023-11-22-mañana,2023-11-22-tarde,2023-11-23-mañana,2023-11-23-tarde,2023-11-24-mañana,2023-11-24-tarde,2023-11-25-mañana,2023-11-25-tarde,2023-11-26-mañana,2023-11-26-tarde,2023-11-27-mañana,2023-11-27-tarde,2023-11-28-mañana,2023-11-28-tarde,2023-11-29-mañana,2023-11-29-tarde,2023-11-30-mañana,2023-11-30-tarde,objective_1,objective_2
13,person_4,M,-,COM,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,-,-,DISP,-,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,T2,-,T1,-,T1,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,M,-,5.0,11.5
14,person_2,-,T2,-,T2,-,CHX,-,-,-,T1,-,-,-,T2,-,T1,-,T1,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,T1,-,-,COM,-,M,-,COM,-,M,-,5.0,11.5
15,person_9,-,CHX,-,T1,-,T2,-,-,-,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,-,T2,-,T2,-,-,5.0,11.5
16,person_8,-,CHX,-,CHX,-,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,-,-,-,DISP,-,COM,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,T2,-,-,-,T2,-,T1,-,-,-,CHX,-,CHX,-,T1,-,CHX,5.0,11.5
17,person_1,COM,-,M,-,-,-,DISP,-,-,-,DISP,-,M,-,COM,-,-,-,COM,-,-,-,M,-,-,-,-,T2,-,-,-,CHX,-,-,-,-,-,-,-,-,COM,-,COM,-,-,-,-,-,DISP,-,-,-,M,-,COM,-,M,-,COM,-,5.0,11.5
18,person_3,M,-,COM,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,-,T1,-,T2,-,T2,-,T1,-,CHX,-,-,-,-,COM,-,COM,-,-,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,CHX,-,CHX,-,CHX,6.0,11.1875
19,person_7,-,T1,-,CHX,-,T1,-,-,-,T1,-,T1,-,CHX,-,-,-,CHX,-,T2,-,-,-,T1,-,T1,-,-,-,T2,-,T1,-,T2,-,-,-,T1,-,T2,-,-,-,-,-,T2,-,T1,-,-,-,-,-,T1,-,-,-,CHX,-,T2,6.0,11.1875
20,person_6,COM,-,COM,-,M,-,-,-,M,-,-,-,COM,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,6.0,11.1875
21,person_5,-,-,M,-,COM,-,-,-,DISP,-,-,T1,-,-,-,CHX,-,CHX,-,T1,-,-,-,-,DISP,-,M,-,-,-,M,-,M,-,DISP,-,-,-,M,-,-,-,COM,-,M,-,M,-,M,-,-,-,COM,-,-,-,-,-,-,-,6.0,11.1875
22,person_4,M,-,M,-,COM,-,DISP,-,-,-,-,-,-,-,COM,-,M,-,COM,-,DISP,-,-,-,-,-,-,-,M,-,M,-,COM,-,-,-,DISP,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,-,-,-,-,CHX,-,T2,-,T2,-,T1,6.0,11.1875
23,person_2,-,T2,-,T2,-,CHX,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,M,-,M,-,COM,-,M,-,6.0,11.1875
24,person_9,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,CHX,-,T2,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,-,CHX,-,T2,-,T1,6.0,11.1875
25,person_8,-,CHX,-,CHX,-,T2,-,-,-,-,-,T1,-,T2,-,T2,-,-,-,CHX,-,T1,-,-,DISP,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,-,CHX,-,CHX,-,CHX,-,-,-,T2,-,-,-,T1,-,CHX,-,T1,-,T1,-,CHX,6.0,11.1875
26,person_1,-,CHX,-,CHX,-,-,-,-,-,-,DISP,-,M,-,M,-,-,-,-,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,COM,-,M,-,COM,-,6.0,11.1875
27,person_3,M,-,COM,-,M,-,-,-,DISP,-,DISP,-,M,-,-,-,M,-,COM,-,M,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,COM,-,COM,-,-,-,M,-,COM,-,-,-,DISP,-,-,T2,-,CHX,-,T2,-,CHX,7.0,10.625
28,person_7,-,CHX,-,T2,-,T1,-,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,T2,-,T1,-,T2,-,-,-,T1,-,T2,-,-,-,-,-,T2,-,CHX,-,-,-,T1,-,CHX,-,-,-,T1,-,T2,7.0,10.625
29,person_6,-,-,-,-,M,-,DISP,-,-,-,-,-,-,T2,-,T2,-,CHX,-,T2,-,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,-,CHX,-,T1,-,-,7.0,10.625
30,person_5,-,-,-,T2,-,CHX,-,-,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,COM,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,COM,-,-,-,M,-,-,-,M,-,-,T1,-,-,-,-,-,T1,7.0,10.625
31,person_4,COM,-,M,-,COM,-,-,-,M,-,-,-,COM,-,M,-,COM,-,COM,-,DISP,-,-,-,-,-,-,CHX,-,-,-,T2,-,T1,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,7.0,10.625
32,person_2,-,T1,-,T1,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,CHX,-,CHX,-,-,-,-,-,-,-,T2,-,T2,-,CHX,-,T1,-,T1,-,-,COM,-,M,-,M,-,M,-,7.0,10.625
33,person_9,-,CHX,-,CHX,-,T2,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,T1,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,CHX,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,-,T2,-,CHX,-,-,7.0,10.625
34,person_8,-,T2,-,CHX,-,-,-,T1,-,-,DISP,-,M,-,M,-,-,-,COM,-,-,-,-,-,DISP,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,T1,-,CHX,-,CHX,-,CHX,-,T2,-,T1,-,-,-,CHX,-,T1,-,CHX,-,CHX,7.0,10.625
35,person_1,M,-,M,-,-,-,M,-,-,-,DISP,-,-,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,DISP,-,-,-,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,-,-,M,-,M,-,COM,-,COM,-,7.0,10.625
36,person_3,M,-,COM,-,COM,-,-,-,DISP,-,DISP,-,M,-,-,-,M,-,COM,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,-,CHX,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,8.0,10.5
37,person_7,M,-,COM,-,M,-,-,-,-,-,-,T1,-,T1,-,-,-,CHX,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,-,-,T1,-,T2,-,-,-,-,-,CHX,-,T2,-,-,-,T1,-,CHX,-,-,-,CHX,-,T1,8.0,10.5
38,person_6,-,T1,-,T1,-,CHX,-,-,-,-,-,-,COM,-,COM,-,M,-,M,-,M,-,-,-,-,-,-,-,COM,-,COM,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,COM,-,8.0,10.5
39,person_5,-,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,DISP,-,-,-,DISP,-,COM,-,-,-,-,-,COM,-,-,-,-,-,COM,-,-,-,M,-,COM,-,COM,-,-,-,DISP,-,COM,-,-,-,-,-,M,-,8.0,10.5
40,person_4,COM,-,-,-,-,-,DISP,-,-,-,-,-,-,CHX,-,T2,-,CHX,-,T2,-,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,COM,-,M,-,-,-,8.0,10.5
41,person_2,-,T2,-,CHX,-,CHX,-,-,-,T1,-,T1,-,T2,-,CHX,-,T1,-,T2,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,T2,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,M,-,M,-,COM,-,M,-,8.0,10.5
42,person_9,-,CHX,-,CHX,-,T2,-,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,T2,-,T2,-,-,-,-,-,-,-,CHX,-,-,-,-,8.0,10.5
43,person_8,-,CHX,-,T2,-,T1,-,T1,-,-,DISP,-,M,-,M,-,-,-,COM,-,-,-,DISP,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,CHX,-,T1,-,T1,-,-,-,CHX,-,T1,-,-,-,T1,-,T1,-,T1,-,CHX,8.0,10.5
44,person_1,-,-,M,-,-,-,-,-,M,-,-,T1,-,CHX,-,T1,-,-,-,T1,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,-,-,M,-,-,CHX,-,T2,-,T2,-,T2,8.0,10.5
45,person_3,M,-,COM,-,M,-,-,-,DISP,-,DISP,-,M,-,-,-,M,-,COM,-,-,-,M,-,M,-,M,-,M,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,T1,-,CHX,-,T2,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,CHX,9.0,10.1875
46,person_7,-,CHX,-,T2,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,T2,-,T1,-,-,-,T1,-,-,-,CHX,-,T1,-,T2,-,-,-,T1,-,T1,-,-,-,-,-,CHX,-,CHX,-,-,-,-,-,CHX,-,-,-,T1,-,T1,9.0,10.1875
47,person_6,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,DISP,-,M,-,-,-,M,-,M,-,DISP,-,-,-,M,-,M,-,COM,-,M,-,COM,-,DISP,-,-,-,-,-,M,-,M,-,M,-,9.0,10.1875
48,person_5,-,-,M,-,M,-,DISP,-,-,-,M,-,-,-,COM,-,COM,-,M,-,-,-,DISP,-,-,T1,-,T2,-,-,-,CHX,-,T1,-,-,-,-,COM,-,-,-,M,-,COM,-,M,-,-,-,DISP,-,COM,-,-,-,-,-,COM,-,9.0,10.1875
49,person_4,-,T2,-,T1,-,CHX,-,-,-,-,-,-,COM,-,COM,-,M,-,M,-,M,-,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,T2,-,CHX,-,CHX,-,T2,9.0,10.1875
50,person_2,-,T1,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,CHX,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T2,-,T2,-,CHX,-,-,-,-,-,-,-,T2,-,CHX,-,T1,-,CHX,-,T1,-,-,M,-,COM,-,M,-,M,-,9.0,10.1875
51,person_9,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,-,CHX,-,T1,-,T2,-,T1,-,-,-,T1,-,-,-,T1,-,CHX,-,-,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,-,-,-,CHX,-,T2,-,T2,9.0,10.1875
52,person_8,-,T1,-,CHX,-,T2,-,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,-,DISP,-,M,-,COM,-,M,-,-,-,-,-,M,-,-,CHX,-,CHX,-,T1,-,CHX,-,T2,-,-,-,T1,-,CHX,-,T1,-,CHX,-,CHX,9.0,10.1875
53,person_1,COM,-,COM,-,-,-,-,-,M,-,DISP,-,M,-,M,-,-,-,M,-,DISP,-,-,-,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,COM,-,COM,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,9.0,10.1875
54,person_3,M,-,COM,-,COM,-,DISP,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,COM,-,-,-,M,-,-,T2,-,CHX,-,CHX,-,T2,10.0,9.625000000000002
55,person_7,-,CHX,-,CHX,-,T2,-,-,-,-,-,T1,-,T2,-,-,-,T2,-,T2,-,-,-,T1,-,T1,-,-,-,T2,-,T1,-,T2,-,-,-,T1,-,T2,-,CHX,-,-,-,T2,-,T2,-,-,-,T1,-,CHX,-,T1,-,CHX,-,CHX,10.0,9.625000000000002
56,person_6,M,-,M,-,M,-,M,-,-,-,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,DISP,-,-,-,-,-,COM,-,M,-,M,-,10.0,9.625000000000002
57,person_5,-,-,-,T1,-,T2,-,-,-,-,DISP,-,-,-,COM,-,M,-,-,-,-,-,DISP,-,M,-,M,-,-,-,COM,-,M,-,DISP,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,-,T1,-,-,-,-,-,CHX,10.0,9.625000000000002
58,person_4,-,-,-,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,COM,-,M,-,M,-,COM,-,-,-,M,-,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,-,-,-,CHX,-,T2,-,T1,-,T2,10.0,9.625000000000002
59,person_2,-,T1,-,T2,-,CHX,-,T1,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,M,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,COM,-,M,-,COM,-,M,-,10.0,9.625000000000002
60,person_9,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,CHX,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,T1,-,T1,-,T2,-,CHX,-,T1,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,CHX,-,T2,-,T1,10.0,9.625000000000002
61,person_8,-,T2,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,T2,-,T1,-,-,M,-,M,-,COM,-,M,-,10.0,9.625000000000002
62,person_1,COM,-,M,-,-,-,-,-,DISP,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,-,-,-,DISP,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,COM,-,-,-,-,-,-,-,-,-,DISP,-,M,-,-,-,M,-,COM,-,10.0,9.625000000000002
63,person_3,-,CHX,-,CHX,-,T2,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,DISP,-,-,-,COM,-,M,-,M,-,DISP,-,-,-,COM,-,COM,-,COM,-,M,-,COM,-,-,-,M,-,-,T2,-,T2,-,CHX,-,CHX,11.0,9.625
64,person_7,M,-,M,-,M,-,-,-,DISP,-,-,T1,-,T2,-,-,-,CHX,-,CHX,-,-,-,-,-,T1,-,T2,-,T2,-,T1,-,T2,-,-,-,T1,-,T2,-,-,-,-,-,T1,-,T1,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,11.0,9.625
65,person_6,M,-,COM,-,COM,-,-,-,M,-,-,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,11.0,9.625
66,person_5,-,-,-,CHX,-,T1,-,-,-,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,-,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,DISP,-,-,T1,-,-,-,-,-,T2,11.0,9.625
67,person_4,M,-,M,-,M,-,DISP,-,-,-,-,-,-,CHX,-,T1,-,T2,-,T2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,COM,-,M,-,COM,-,11.0,9.625
68,person_2,-,T1,-,T2,-,CHX,-,T1,-,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,DISP,-,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,-,-,-,T2,-,CHX,-,T2,-,CHX,-,T1,-,-,COM,-,M,-,COM,-,M,-,11.0,9.625
69,person_9,-,T2,-,T1,-,CHX,-,-,-,-,-,-,-,T1,-,CHX,-,T1,-,CHX,-,-,-,T1,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,-,CHX,-,T2,-,T1,11.0,9.625
70,person_8,-,CHX,-,CHX,-,-,-,-,-,T1,-,T1,-,T2,-,T2,-,CHX,-,CHX,-,T1,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T2,-,T1,-,-,-,CHX,-,T1,-,T1,-,CHX,11.0,9.625
71,person_1,COM,-,M,-,-,-,M,-,-,-,-,-,-,CHX,-,CHX,-,-,-,T1,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,-,-,DISP,-,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,-,-,M,-,COM,-,M,-,COM,-,11.0,9.625
72,person_3,M,-,COM,-,COM,-,-,-,M,-,M,-,COM,-,COM,-,M,-,M,-,-,-,M,-,-,T1,-,T1,-,T1,-,CHX,-,CHX,-,-,-,-,COM,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,T1,-,CHX,-,CHX,-,T1,12.0,9.5
73,person_7,-,CHX,-,CHX,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,M,-,-,-,M,-,M,-,COM,-,-,-,DISP,-,-,T1,-,T1,-,-,-,CHX,-,T1,-,T1,-,-,-,T2,-,-,-,CHX,-,CHX,12.0,9.5
74,person_6,M,-,COM,-,COM,-,DISP,-,-,-,-,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,DISP,-,COM,-,COM,-,COM,-,M,-,DISP,-,-,-,-,T2,-,T2,-,T1,-,T2,-,T2,-,-,-,-,-,-,-,CHX,-,CHX,-,T2,12.0,9.5
75,person_5,-,-,COM,-,M,-,-,-,-,-,M,-,-,-,M,-,COM,-,COM,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,DISP,-,-,-,M,-,-,-,-,-,COM,-,12.0,9.5
76,person_4,COM,-,M,-,M,-,M,-,-,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,-,-,-,-,-,COM,-,COM,-,-,-,M,-,-,-,M,-,M,-,M,-,COM,-,COM,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,12.0,9.5
77,person_2,-,T1,-,T2,-,CHX,-,-,-,T1,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T2,-,T1,-,T1,-,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,COM,-,M,-,COM,-,M,-,12.0,9.5
78,person_9,-,CHX,-,CHX,-,T2,-,T1,-,-,-,T1,-,T2,-,T2,-,T2,-,CHX,-,-,-,T1,-,-,-,T2,-,CHX,-,CHX,-,T2,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,COM,-,M,-,COM,-,12.0,9.5
79,person_8,-,T2,-,T1,-,CHX,-,T1,-,-,DISP,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,T2,-,-,-,CHX,-,-,-,T1,-,CHX,-,T1,-,T1,-,CHX,12.0,9.5
80,person_1,M,-,M,-,-,-,-,-,DISP,-,DISP,-,M,-,COM,-,-,-,M,-,-,-,DISP,-,DISP,-,M,-,M,-,COM,-,-,-,-,-,-,-,M,-,COM,-,M,-,-,-,-,-,-,-,M,-,-,CHX,-,T2,-,T2,-,CHX,12.0,9.5
