,Nurse,2023-06-01-mañana,2023-06-01-tarde,2023-06-02-mañana,2023-06-02-tarde,2023-06-03-mañana,2023-06-03-tarde,2023-06-04-mañana,2023-06-04-tarde,2023-06-05-mañana,2023-06-05-tarde,2023-06-06-mañana,2023-06-06-tarde,2023-06-07-mañana,2023-06-07-tarde,2023-06-08-mañana,2023-06-08-tarde,2023-06-09-mañana,2023-06-09-tarde,2023-06-10-mañana,2023-06-10-tarde,2023-06-11-mañana,2023-06-11-tarde,2023-06-12-mañana,2023-06-12-tarde,2023-06-13-mañana,2023-06-13-tarde,2023-06-14-mañana,2023-06-14-tarde,2023-06-15-mañana,2023-06-15-tarde,2023-06-16-mañana,2023-06-16-tarde,2023-06-17-mañana,2023-06-17-tarde,2023-06-18-mañana,2023-06-18-tarde,2023-06-19-mañana,2023-06-19-tarde,2023-06-20-mañana,2023-06-20-tarde,2023-06-21-mañana,2023-06-21-tarde,2023-06-22-mañana,2023-06-22-tarde,2023-06-23-mañana,2023-06-23-tarde,2023-06-24-mañana,2023-06-24-tarde,2023-06-25-mañana,2023-06-25-tarde,2023-06-26-mañana,2023-06-26-tarde,2023-06-27-mañana,2023-06-27-tarde,2023-06-28-mañana,2023-06-28-tarde,2023-06-29-mañana,2023-06-29-tarde,2023-06-30-mañana,2023-06-30-tarde,objective_1,objective_2
25,person_6,-,CHX,-,T2,-,-,-,-,M,-,-,-,COM,-,COM,-,COM,-,-,-,M,-,-,T1,-,-,-,T2,-,CHX,-,T2,-,-,-,-,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,-,M,-,M,-,COM,-,M,-,M,-,10.0,10.5625
26,person_2,COM,-,-,-,DISP,-,-,-,M,-,M,-,COM,-,-,-,COM,-,DISP,-,-,-,DISP,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,T1,-,T1,-,T2,-,T2,-,-,-,-,-,-,COM,-,COM,-,M,-,COM,-,COM,-,10.0,10.5625
27,person_1,-,T1,-,T1,-,-,-,T1,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,T1,-,-,-,-,-,T2,-,T1,-,T1,-,T1,-,-,-,-,-,-,-,CHX,-,CHX,-,-,-,-,-,-,-,CHX,-,-,-,T2,-,T1,-,T1,11.0,10.25
28,person_4,-,T2,-,CHX,-,-,-,-,-,CHX,-,T2,-,T2,-,CHX,-,T2,-,T1,-,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,DISP,-,COM,-,M,-,COM,-,M,-,DISP,-,-,-,-,T1,-,T1,-,T1,-,CHX,-,T2,11.0,10.25
29,person_7,-,-,-,T2,-,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,COM,-,-,-,M,-,M,-,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,-,CHX,-,-,-,CHX,-,T2,-,T2,11.0,10.25
30,person_3,-,-,COM,-,-,-,M,-,COM,-,COM,-,-,-,M,-,-,-,-,-,DISP,-,-,T1,-,T2,-,T1,-,-,-,CHX,-,-,-,-,DISP,-,M,-,-,-,M,-,COM,-,-,-,DISP,-,M,-,COM,-,-,-,-,-,M,-,11.0,10.25
31,person_5,-,CHX,-,T2,-,T1,-,-,-,T2,-,T2,-,T1,-,-,-,CHX,-,-,-,T1,-,T1,-,CHX,-,-,-,T2,-,T1,-,-,-,-,M,-,M,-,COM,-,-,-,M,-,-,-,M,-,-,CHX,-,CHX,-,-,-,T1,-,CHX,11.0,10.25
32,person_9,M,-,M,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,M,-,-,-,-,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,T1,-,T1,-,T2,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,-,-,11.0,10.25
33,person_8,-,-,-,T1,-,T1,-,-,-,T1,-,CHX,-,-,-,T2,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,CHX,-,-,-,T2,-,CHX,-,-,-,T1,-,T2,-,T2,-,-,-,-,-,T1,11.0,10.25
34,person_6,COM,-,M,-,-,-,DISP,-,-,T2,-,-,-,T2,-,-,-,T1,-,-,-,T1,-,T1,-,-,-,CHX,-,CHX,-,T2,-,-,-,-,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,-,M,-,M,-,COM,-,M,-,M,-,11.0,10.25
35,person_2,M,-,-,-,DISP,-,-,-,M,-,M,-,COM,-,-,-,COM,-,DISP,-,-,-,DISP,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,T1,-,T2,-,T2,-,CHX,-,T1,-,-,-,-,COM,-,M,-,M,-,COM,-,COM,-,11.0,10.25
0,person_1,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,T1,-,-,-,-,-,T2,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,-,-,T2,-,T1,-,T1,12.0,10.1875
1,person_4,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,T2,-,T2,-,CHX,-,CHX,-,T1,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,DISP,-,COM,-,M,-,M,-,COM,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T2,12.0,10.1875
2,person_7,-,-,-,T2,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,DISP,-,-,-,COM,-,COM,-,M,-,DISP,-,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,T2,12.0,10.1875
3,person_3,-,-,COM,-,-,-,M,-,COM,-,M,-,-,-,M,-,COM,-,M,-,-,-,DISP,-,M,-,-,-,-,-,COM,-,-,-,-,-,M,-,M,-,-,-,COM,-,COM,-,DISP,-,-,-,M,-,COM,-,-,-,-,-,M,-,12.0,10.1875
4,person_5,M,-,M,-,M,-,-,-,-,T1,-,CHX,-,T1,-,-,-,CHX,-,-,-,T1,-,T1,-,T2,-,-,-,T1,-,T2,-,T1,-,-,-,T1,-,T2,-,-,-,-,-,T2,-,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,CHX,12.0,10.1875
5,person_9,COM,-,M,-,DISP,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,COM,-,-,-,M,-,-,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,M,-,M,-,M,-,COM,-,12.0,10.1875
6,person_8,-,-,M,-,-,-,-,-,M,-,COM,-,-,-,M,-,COM,-,-,-,M,-,-,T1,-,CHX,-,CHX,-,-,-,T1,-,-,-,T1,-,T1,-,CHX,-,T1,-,T2,-,CHX,-,T1,-,-,-,T2,-,T2,-,-,-,-,-,CHX,12.0,10.1875
7,person_6,-,T2,-,CHX,-,T1,-,-,-,T2,-,-,-,T1,-,T2,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,T2,-,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,COM,-,M,-,M,-,12.0,10.1875
8,person_2,M,-,-,-,-,-,DISP,-,M,-,-,-,M,-,COM,-,M,-,-,-,DISP,-,DISP,-,M,-,M,-,M,-,M,-,M,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,COM,-,COM,-,M,-,COM,-,-,-,12.0,10.1875
