,Nurse,2022-09-01-mañana,2022-09-01-tarde,2022-09-02-mañana,2022-09-02-tarde,2022-09-03-mañana,2022-09-03-tarde,2022-09-04-mañana,2022-09-04-tarde,2022-09-05-mañana,2022-09-05-tarde,2022-09-06-mañana,2022-09-06-tarde,2022-09-07-mañana,2022-09-07-tarde,2022-09-08-mañana,2022-09-08-tarde,2022-09-09-mañana,2022-09-09-tarde,2022-09-10-mañana,2022-09-10-tarde,2022-09-11-mañana,2022-09-11-tarde,2022-09-12-mañana,2022-09-12-tarde,2022-09-13-mañana,2022-09-13-tarde,2022-09-14-mañana,2022-09-14-tarde,2022-09-15-mañana,2022-09-15-tarde,2022-09-16-mañana,2022-09-16-tarde,2022-09-17-mañana,2022-09-17-tarde,2022-09-18-mañana,2022-09-18-tarde,2022-09-19-mañana,2022-09-19-tarde,2022-09-20-mañana,2022-09-20-tarde,2022-09-21-mañana,2022-09-21-tarde,2022-09-22-mañana,2022-09-22-tarde,2022-09-23-mañana,2022-09-23-tarde,2022-09-24-mañana,2022-09-24-tarde,2022-09-25-mañana,2022-09-25-tarde,2022-09-26-mañana,2022-09-26-tarde,2022-09-27-mañana,2022-09-27-tarde,2022-09-28-mañana,2022-09-28-tarde,2022-09-29-mañana,2022-09-29-tarde,2022-09-30-mañana,2022-09-30-tarde,objective_1,objective_2
10,person_1,-,T2,-,T2,-,-,-,T1,-,-,-,-,-,-,-,T2,-,T1,-,-,-,-,-,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,-,-,-,-,-,-,T1,-,CHX,-,-,-,-,-,T1,-,T2,-,-,-,-,-,-,-,CHX,1.0,23.4375
0,person_9,M,-,M,-,-,-,DISP,-,COM,-,M,-,COM,-,-,-,-,-,DISP,-,-,-,M,-,M,-,-,-,M,-,COM,-,-,-,-,-,COM,-,-,-,-,-,-,-,M,-,DISP,-,-,-,COM,-,COM,-,-,-,COM,-,COM,-,3.0,21.4375
1,person_11,M,-,COM,-,DISP,-,-,-,COM,-,M,-,-,-,-,-,COM,-,-,-,-,-,-,-,-,-,COM,-,-,-,-,-,DISP,-,-,-,-,-,COM,-,-,-,M,-,COM,-,M,-,-,-,M,-,-,-,COM,-,-,-,M,-,3.0,21.4375
2,person_8,COM,-,-,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,M,-,-,-,DISP,-,-,-,-,T2,-,T2,-,T1,-,-,3.0,21.4375
3,person_5,-,-,-,-,-,-,-,-,COM,-,-,-,-,-,-,-,-,-,M,-,-,-,-,-,M,-,COM,-,-,-,-,-,-,-,DISP,-,M,-,M,-,COM,-,-,-,M,-,-,-,M,-,-,T2,-,-,-,-,-,T2,-,-,3.0,21.4375
4,person_7,COM,-,COM,-,-,-,-,-,-,-,-,CHX,-,T1,-,-,-,T2,-,-,-,-,COM,-,COM,-,-,-,COM,-,-,-,-,-,-,-,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,-,-,CHX,-,T1,-,-,-,T1,-,T2,3.0,21.4375
5,person_4,-,-,-,-,-,-,M,-,-,T2,-,T1,-,T2,-,CHX,-,CHX,-,-,-,T1,-,T2,-,T2,-,T1,-,T1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,M,-,-,-,-,-,-,-,3.0,21.4375
6,person_10,-,-,-,-,-,T1,-,-,-,-,-,T2,-,T2,-,T1,-,-,-,-,-,-,-,T1,-,T1,-,T2,-,T2,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,-,-,T1,-,CHX,-,T1,-,-,-,CHX,3.0,21.4375
7,person_3,-,CHX,-,T1,-,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,T1,-,T1,-,-,-,CHX,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T2,-,T2,-,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,3.0,21.4375
8,person_2,-,-,M,-,M,-,-,-,M,-,COM,-,-,-,COM,-,-,-,-,-,M,-,-,-,-,-,-,-,-,-,-,-,M,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,-,-,-,-,-,-,-,T2,3.0,21.4375
9,person_6,-,T1,-,T2,-,-,-,T1,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,3.0,21.4375
10,person_1,-,T2,-,CHX,-,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,CHX,-,-,-,-,-,T2,-,-,-,T1,-,-,-,-,-,T2,-,T2,-,CHX,-,-,-,T1,-,T2,-,-,-,CHX,-,CHX,-,T1,3.0,21.4375
