,Nurse,2022-11-01-mañana,2022-11-01-tarde,2022-11-02-mañana,2022-11-02-tarde,2022-11-03-mañana,2022-11-03-tarde,2022-11-04-mañana,2022-11-04-tarde,2022-11-05-mañana,2022-11-05-tarde,2022-11-06-mañana,2022-11-06-tarde,2022-11-07-mañana,2022-11-07-tarde,2022-11-08-mañana,2022-11-08-tarde,2022-11-09-mañana,2022-11-09-tarde,2022-11-10-mañana,2022-11-10-tarde,2022-11-11-mañana,2022-11-11-tarde,2022-11-12-mañana,2022-11-12-tarde,2022-11-13-mañana,2022-11-13-tarde,2022-11-14-mañana,2022-11-14-tarde,2022-11-15-mañana,2022-11-15-tarde,2022-11-16-mañana,2022-11-16-tarde,2022-11-17-mañana,2022-11-17-tarde,2022-11-18-mañana,2022-11-18-tarde,2022-11-19-mañana,2022-11-19-tarde,2022-11-20-mañana,2022-11-20-tarde,2022-11-21-mañana,2022-11-21-tarde,2022-11-22-mañana,2022-11-22-tarde,2022-11-23-mañana,2022-11-23-tarde,2022-11-24-mañana,2022-11-24-tarde,2022-11-25-mañana,2022-11-25-tarde,2022-11-26-mañana,2022-11-26-tarde,2022-11-27-mañana,2022-11-27-tarde,2022-11-28-mañana,2022-11-28-tarde,2022-11-29-mañana,2022-11-29-tarde,2022-11-30-mañana,2022-11-30-tarde,objective_1,objective_2
10,person_10,COM,-,-,-,M,-,M,-,COM,-,-,-,-,-,-,-,-,T1,-,T2,-,CHX,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,DISP,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,DISP,-,COM,-,M,-,M,-,5.0,13.625
11,person_11,M,-,-,-,COM,-,COM,-,-,-,M,-,-,-,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,DISP,-,-,-,-,-,-,-,-,-,COM,-,-,-,COM,-,M,-,-,-,COM,-,-,-,-,-,M,-,-,T1,-,CHX,-,T1,5.0,13.625
12,person_12,M,-,M,-,COM,-,-,-,-,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,-,COM,-,DISP,-,M,-,M,-,COM,-,-,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,-,T2,-,CHX,-,T1,5.0,13.625
13,person_4,M,-,-,-,M,-,M,-,M,-,-,-,-,-,COM,-,-,-,-,-,COM,-,-,-,M,-,-,T1,-,CHX,-,T2,-,T2,-,T1,-,-,-,-,M,-,COM,-,-,-,COM,-,COM,-,DISP,-,-,-,M,-,COM,-,M,-,5.0,13.625
14,person_7,-,T1,-,T1,-,-,-,T1,-,T1,-,-,-,-,-,T1,-,-,-,-,-,T2,-,-,-,T1,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,-,-,-,-,CHX,-,T1,-,-,-,-,-,T2,-,-,-,T1,-,CHX,-,T2,-,-,7.0,12.3124999999999
15,person_6,M,-,M,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,-,-,M,-,M,-,DISP,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,7.0,12.3124999999999
16,person_9,-,CHX,-,T2,-,T1,-,CHX,-,-,-,-,COM,-,-,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,COM,-,-,-,COM,-,M,-,M,-,-,-,M,-,-,-,-,T1,-,T2,7.0,12.3124999999999
17,person_5,M,-,M,-,COM,-,COM,-,M,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,M,-,COM,-,-,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,DISP,-,M,-,COM,-,M,-,7.0,12.3124999999999
18,person_14,COM,-,COM,-,M,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,M,-,-,-,-,-,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,-,-,-,-,-,T1,-,T1,7.0,12.3124999999999
19,person_13,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,-,-,-,-,COM,-,COM,-,-,-,M,-,-,-,-,-,COM,-,COM,-,-,-,-,-,COM,-,M,-,M,-,-,-,COM,-,M,-,M,-,-,-,COM,-,M,-,COM,-,7.0,12.3124999999999
20,person_3,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T1,-,-,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,-,-,-,-,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,-,T1,-,T1,7.0,12.3124999999999
21,person_2,-,-,COM,-,-,-,-,-,COM,-,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,M,-,COM,-,-,-,M,-,COM,-,COM,-,DISP,-,-,-,-,-,M,-,-,-,M,-,COM,-,-,-,-,-,-,-,-,-,-,-,7.0,12.3124999999999
22,person_1,-,CHX,-,CHX,-,T2,-,T2,-,-,-,T1,-,-,-,-,COM,-,-,-,-,-,-,-,-,-,-,-,-,T1,-,T1,-,CHX,-,T2,-,-,-,T1,-,T2,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,M,-,M,-,7.0,12.3124999999999
23,person_8,COM,-,COM,-,-,-,-,-,DISP,-,-,-,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,DISP,-,COM,-,COM,-,M,-,M,-,-,-,M,-,-,CHX,-,T2,-,T1,-,CHX,-,CHX,-,-,-,-,COM,-,COM,-,COM,-,7.0,12.3124999999999
24,person_10,-,-,M,-,-,-,COM,-,-,-,COM,-,DISP,-,COM,-,COM,-,M,-,M,-,-,-,DISP,-,-,T1,-,T1,-,-,-,CHX,-,CHX,-,-,-,-,COM,-,-,-,-,-,M,-,-,-,-,-,M,-,-,T1,-,CHX,-,CHX,7.0,12.3124999999999
25,person_11,COM,-,-,-,M,-,M,-,-,-,M,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,-,-,-,DISP,-,M,-,-,-,-,-,COM,-,COM,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,COM,-,-,-,-,-,-,T2,7.0,12.3124999999999
26,person_12,M,-,-,-,M,-,-,-,-,-,M,-,DISP,-,M,-,M,-,M,-,M,-,-,-,COM,-,COM,-,M,-,M,-,M,-,-,-,-,-,DISP,-,-,T1,-,CHX,-,T2,-,T2,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,7.0,12.3124999999999
27,person_4,M,-,-,-,COM,-,M,-,-,-,-,-,COM,-,COM,-,-,-,-,-,COM,-,M,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,T2,-,T1,-,-,COM,-,M,-,-,-,COM,-,COM,-,M,-,-,-,-,T2,-,CHX,-,T2,7.0,12.3124999999999
28,person_7,M,-,-,-,-,-,-,-,-,-,DISP,-,-,-,-,T2,-,-,-,T1,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,-,-,T2,-,T1,-,-,-,T1,-,T2,-,-,-,-,-,T2,-,T1,-,-,-,T2,-,CHX,-,-,8.0,12.0625
29,person_6,M,-,M,-,M,-,M,-,-,-,COM,-,M,-,M,-,M,-,M,-,M,-,COM,-,-,-,COM,-,-,-,COM,-,COM,-,M,-,-,-,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,8.0,12.0625
30,person_9,M,-,M,-,M,-,M,-,-,-,-,-,M,-,-,-,M,-,COM,-,COM,-,-,-,DISP,-,-,-,COM,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,COM,-,M,-,COM,-,DISP,-,-,-,-,-,-,CHX,-,CHX,8.0,12.0625
31,person_5,M,-,COM,-,-,-,M,-,M,-,-,-,-,-,-,T2,-,T1,-,CHX,-,CHX,-,-,-,-,M,-,M,-,-,-,M,-,M,-,COM,-,-,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,M,-,8.0,12.0625
32,person_14,M,-,COM,-,COM,-,COM,-,M,-,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,COM,-,-,-,-,T1,-,CHX,-,T2,-,T2,-,-,-,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,-,-,-,T1,-,CHX,-,T2,8.0,12.0625
33,person_13,COM,-,COM,-,M,-,COM,-,COM,-,-,-,DISP,-,-,-,-,-,-,-,-,-,DISP,-,-,-,M,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,-,M,-,COM,-,COM,-,8.0,12.0625
34,person_3,-,CHX,-,T2,-,T1,-,CHX,-,-,-,-,-,T1,-,-,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,COM,-,M,-,COM,-,M,-,DISP,-,-,-,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,T2,-,T1,8.0,12.0625
35,person_2,-,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,T1,-,-,-,T1,-,CHX,-,T1,-,-,-,-,-,-,-,-,M,-,M,-,-,-,M,-,-,-,-,-,-,-,-,CHX,8.0,12.0625
36,person_1,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,T1,-,-,-,T1,-,-,-,CHX,-,T2,-,-,-,-,-,-,-,T2,-,-,-,CHX,-,CHX,-,-,-,T1,-,T2,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,M,-,M,-,M,-,8.0,12.0625
37,person_8,-,T2,-,CHX,-,T2,-,-,-,T1,-,-,-,T1,-,CHX,-,T2,-,T1,-,T2,-,-,-,T1,-,-,COM,-,-,-,COM,-,COM,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,COM,-,COM,-,COM,-,8.0,12.0625
38,person_10,-,-,-,CHX,-,-,-,T1,-,-,-,-,-,-,COM,-,COM,-,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,COM,-,COM,-,-,-,M,-,COM,-,-,-,M,-,M,-,M,-,-,-,COM,-,-,T1,-,T1,-,-,8.0,12.0625
39,person_11,COM,-,-,-,COM,-,COM,-,-,-,M,-,-,T1,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,M,-,-,-,COM,-,-,-,-,-,-,-,COM,-,COM,-,COM,-,-,-,COM,-,-,-,-,-,DISP,-,-,CHX,-,CHX,-,T1,8.0,12.0625
40,person_12,COM,-,M,-,M,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,M,-,DISP,-,M,-,COM,-,M,-,-,-,M,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,T1,-,-,-,-,-,CHX,-,T2,-,T1,8.0,12.0625
41,person_4,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,-,COM,-,COM,-,-,-,-,-,M,-,M,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,-,-,-,M,-,M,-,-,-,COM,-,COM,-,M,-,-,-,-,T2,-,T1,-,T2,8.0,12.0625
42,person_7,-,T2,-,T1,-,-,-,T1,-,T1,-,-,-,-,-,-,-,-,COM,-,COM,-,-,-,M,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,-,-,-,-,CHX,-,CHX,-,-,-,-,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,-,9.0,11.625
43,person_6,M,-,M,-,M,-,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,T1,-,T1,-,T2,-,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,9.0,11.625
44,person_9,COM,-,M,-,COM,-,M,-,COM,-,-,-,M,-,-,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,COM,-,M,-,M,-,M,-,-,-,M,-,-,T1,-,CHX,-,CHX,-,T2,-,T2,-,-,-,-,-,-,-,T1,-,T1,9.0,11.625
45,person_5,M,-,M,-,M,-,M,-,M,-,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,DISP,-,COM,-,M,-,M,-,M,-,COM,-,-,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,M,-,M,-,COM,-,-,-,9.0,11.625
46,person_14,-,CHX,-,T2,-,T2,-,T1,-,-,-,-,DISP,-,COM,-,M,-,M,-,M,-,COM,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,-,-,-,T2,-,T2,-,T2,9.0,11.625
47,person_13,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,M,-,COM,-,-,-,COM,-,-,-,-,-,-,-,-,-,-,-,-,-,DISP,-,-,CHX,-,T1,-,T1,-,CHX,-,-,-,-,-,-,COM,-,M,-,COM,-,9.0,11.625
48,person_3,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,T1,-,-,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,T2,-,T1,-,T1,-,-,-,T1,-,-,M,-,M,-,9.0,11.625
49,person_2,-,-,COM,-,COM,-,-,-,-,-,-,-,-,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,COM,-,-,-,COM,-,M,-,-,-,-,-,COM,-,-,-,M,-,M,-,-,-,COM,-,M,-,-,-,-,-,-,-,-,CHX,9.0,11.625
50,person_1,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,COM,-,-,-,COM,-,M,-,M,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,T2,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,-,-,M,-,9.0,11.625
51,person_8,COM,-,COM,-,COM,-,-,-,DISP,-,-,-,-,T1,-,T1,-,T2,-,T1,-,T2,-,-,-,T1,-,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,COM,-,COM,-,COM,-,9.0,11.625
52,person_10,M,-,-,-,M,-,COM,-,-,-,M,-,COM,-,M,-,-,-,-,-,-,-,DISP,-,-,-,-,-,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,COM,-,-,-,COM,-,-,-,-,CHX,-,T2,9.0,11.625
53,person_11,M,-,COM,-,COM,-,M,-,-,-,M,-,-,T1,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,-,-,COM,-,-,-,M,-,-,-,M,-,COM,-,-,-,-,-,-,-,-,-,-,-,DISP,-,-,CHX,-,CHX,-,CHX,9.0,11.625
54,person_12,M,-,M,-,COM,-,-,-,-,-,DISP,-,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,M,-,M,-,COM,-,COM,-,-,-,DISP,-,-,-,COM,-,-,-,COM,-,COM,-,COM,-,-,-,M,-,-,T1,-,CHX,-,CHX,9.0,11.625
55,person_4,-,T1,-,-,-,CHX,-,T2,-,-,-,-,-,T1,-,T1,-,-,-,T2,-,T2,-,-,-,T1,-,T1,-,T2,-,T2,-,T2,-,T1,-,T1,-,-,M,-,COM,-,-,-,COM,-,COM,-,DISP,-,-,-,-,T1,-,T2,-,CHX,9.0,11.625
56,person_7,-,T1,-,-,-,-,-,T1,-,T1,-,-,-,T1,-,T1,-,-,-,CHX,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,-,-,T2,-,-,-,-,-,CHX,-,CHX,-,-,-,-,-,CHX,-,T1,-,-,-,CHX,-,T2,-,-,10.0,11.3125
57,person_6,-,-,M,-,M,-,M,-,-,-,COM,-,M,-,M,-,M,-,M,-,M,-,COM,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,10.0,11.3125
58,person_9,M,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,-,M,-,COM,-,COM,-,-,-,M,-,-,-,COM,-,M,-,COM,-,M,-,-,-,M,-,-,T1,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,CHX,-,T1,-,T1,10.0,11.3125
59,person_5,-,-,M,-,COM,-,-,-,M,-,-,-,-,-,-,-,-,T1,-,CHX,-,T2,-,-,-,-,DISP,-,COM,-,M,-,M,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,10.0,11.3125
60,person_14,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,M,-,COM,-,COM,-,M,-,M,-,DISP,-,-,-,DISP,-,M,-,M,-,COM,-,COM,-,-,-,COM,-,-,-,COM,-,COM,-,COM,-,COM,-,-,-,COM,-,-,-,-,CHX,-,T1,10.0,11.3125
61,person_13,COM,-,COM,-,-,-,COM,-,M,-,-,-,DISP,-,-,-,-,-,M,-,COM,-,-,-,COM,-,-,T1,-,-,-,T1,-,T1,-,CHX,-,-,-,-,-,-,-,-,COM,-,M,-,COM,-,-,-,DISP,-,COM,-,M,-,COM,-,10.0,11.3125
62,person_3,-,T2,-,T2,-,T1,-,CHX,-,-,-,-,-,T1,-,-,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,-,-,-,-,-,-,T2,-,CHX,-,T1,-,-,-,T1,-,-,-,T1,-,T1,10.0,11.3125
63,person_2,-,-,COM,-,COM,-,-,-,DISP,-,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,COM,-,-,-,COM,-,-,-,M,-,M,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,-,-,-,CHX,10.0,11.3125
64,person_1,-,-,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,-,T2,-,CHX,-,-,-,T2,-,-,-,-,-,T1,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,T2,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,M,-,M,-,10.0,11.3125
65,person_8,-,CHX,-,T1,-,T2,-,-,-,-,-,T1,-,-,-,CHX,-,-,-,-,-,T2,-,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,M,-,M,-,COM,-,-,-,M,-,COM,-,-,-,COM,-,COM,-,COM,-,10.0,11.3125
66,person_10,-,T2,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,COM,-,COM,-,-,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,COM,-,COM,-,-,-,COM,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,-,T2,-,CHX,-,CHX,10.0,11.3125
67,person_11,COM,-,-,-,M,-,COM,-,-,-,M,-,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,DISP,-,-,-,-,-,-,-,COM,-,M,-,-,-,-,-,M,-,-,T1,-,T2,-,T2,10.0,11.3125
68,person_12,M,-,M,-,M,-,-,-,-,-,DISP,-,DISP,-,M,-,-,-,M,-,COM,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,-,-,-,-,M,-,-,CHX,-,T1,-,T1,-,T2,-,T2,-,-,-,-,-,T1,-,CHX,-,T1,10.0,11.3125
69,person_4,M,-,COM,-,M,-,M,-,-,-,M,-,COM,-,COM,-,-,-,-,-,COM,-,-,-,M,-,-,T1,-,CHX,-,T2,-,T2,-,T1,-,-,-,-,COM,-,M,-,-,-,COM,-,COM,-,M,-,-,-,-,CHX,-,T2,-,T1,10.0,11.3125
70,person_7,-,-,M,-,-,-,COM,-,M,-,-,-,M,-,COM,-,-,-,COM,-,-,-,-,-,COM,-,-,T1,-,CHX,-,T1,-,-,-,CHX,-,-,-,-,-,CHX,-,T1,-,-,-,-,-,CHX,-,-,-,T1,-,CHX,-,T2,-,-,11.0,11.1875
71,person_6,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,COM,-,-,-,-,-,-,T2,-,T2,-,T1,-,CHX,-,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,-,-,M,-,11.0,11.1875
72,person_9,COM,-,COM,-,COM,-,M,-,-,-,COM,-,DISP,-,COM,-,M,-,COM,-,M,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,COM,-,COM,-,11.0,11.1875
73,person_5,M,-,M,-,-,-,-,-,M,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,-,-,COM,-,COM,-,COM,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,11.0,11.1875
74,person_14,COM,-,COM,-,M,-,M,-,DISP,-,-,-,M,-,M,-,COM,-,COM,-,M,-,DISP,-,-,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,-,CHX,-,-,-,T1,-,T2,-,CHX,-,-,-,-,-,T2,-,CHX,-,T2,11.0,11.1875
75,person_13,-,T1,-,CHX,-,T2,-,T1,-,-,-,-,DISP,-,-,-,COM,-,M,-,COM,-,-,-,DISP,-,DISP,-,-,-,-,-,M,-,COM,-,M,-,-,-,COM,-,COM,-,-,-,M,-,-,-,-,-,COM,-,COM,-,M,-,COM,-,11.0,11.1875
76,person_3,-,CHX,-,T2,-,T1,-,CHX,-,T1,-,-,-,T1,-,-,-,T1,-,T2,-,T1,-,T1,-,-,-,-,-,T2,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,-,-,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,CHX,-,T2,11.0,11.1875
77,person_2,-,-,-,-,M,-,-,-,COM,-,-,-,-,-,M,-,M,-,COM,-,COM,-,-,-,M,-,DISP,-,-,-,COM,-,COM,-,-,-,-,-,M,-,-,-,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,-,-,-,-,CHX,11.0,11.1875
78,person_1,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,-,T1,-,-,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,11.0,11.1875
79,person_8,M,-,COM,-,M,-,-,-,-,-,-,-,-,T1,-,T2,-,T2,-,CHX,-,T2,-,-,-,T1,-,-,COM,-,COM,-,COM,-,COM,-,-,-,COM,-,M,-,M,-,COM,-,M,-,COM,-,COM,-,-,-,COM,-,M,-,M,-,11.0,11.1875
80,person_10,-,T2,-,T1,-,CHX,-,-,-,-,-,-,DISP,-,COM,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,COM,-,-,-,DISP,-,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,T1,-,CHX,11.0,11.1875
81,person_11,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,-,-,CHX,-,CHX,-,T1,-,T2,-,-,-,-,M,-,M,-,COM,-,-,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,-,CHX,-,CHX,-,T2,11.0,11.1875
