,Nurse,2023-04-01-mañana,2023-04-01-tarde,2023-04-02-mañana,2023-04-02-tarde,2023-04-03-mañana,2023-04-03-tarde,2023-04-04-mañana,2023-04-04-tarde,2023-04-05-mañana,2023-04-05-tarde,2023-04-06-mañana,2023-04-06-tarde,2023-04-07-mañana,2023-04-07-tarde,2023-04-08-mañana,2023-04-08-tarde,2023-04-09-mañana,2023-04-09-tarde,2023-04-10-mañana,2023-04-10-tarde,2023-04-11-mañana,2023-04-11-tarde,2023-04-12-mañana,2023-04-12-tarde,2023-04-13-mañana,2023-04-13-tarde,2023-04-14-mañana,2023-04-14-tarde,2023-04-15-mañana,2023-04-15-tarde,2023-04-16-mañana,2023-04-16-tarde,2023-04-17-mañana,2023-04-17-tarde,2023-04-18-mañana,2023-04-18-tarde,2023-04-19-mañana,2023-04-19-tarde,2023-04-20-mañana,2023-04-20-tarde,2023-04-21-mañana,2023-04-21-tarde,2023-04-22-mañana,2023-04-22-tarde,2023-04-23-mañana,2023-04-23-tarde,2023-04-24-mañana,2023-04-24-tarde,2023-04-25-mañana,2023-04-25-tarde,2023-04-26-mañana,2023-04-26-tarde,2023-04-27-mañana,2023-04-27-tarde,2023-04-28-mañana,2023-04-28-tarde,2023-04-29-mañana,2023-04-29-tarde,2023-04-30-mañana,2023-04-30-tarde,objective_1,objective_2
10,person_2,-,-,DISP,-,COM,-,-,-,M,-,-,-,DISP,-,-,-,M,-,-,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,COM,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,T1,-,CHX,-,T2,-,-,-,-,2.0,12.625
11,person_9,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,-,-,-,T2,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,T1,-,CHX,-,-,-,T2,2.0,12.625
12,person_6,DISP,-,-,-,M,-,M,-,M,-,-,-,-,-,DISP,-,-,-,-,-,COM,-,-,-,-,-,M,-,-,-,-,-,COM,-,M,-,COM,-,-,-,M,-,-,-,DISP,-,M,-,COM,-,-,-,COM,-,COM,-,-,-,M,-,2.0,12.625
13,person_5,-,T1,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,-,T2,-,T1,-,-,-,CHX,-,T1,-,-,-,-,-,CHX,-,CHX,-,-,-,-,-,T1,-,T1,-,-,COM,-,M,-,COM,-,M,-,M,-,-,-,-,-,2.0,12.625
14,person_8,-,-,-,-,-,-,M,-,-,-,DISP,-,DISP,-,-,-,DISP,-,M,-,M,-,COM,-,-,-,M,-,DISP,-,-,-,M,-,-,-,-,-,M,-,M,-,DISP,-,-,-,COM,-,COM,-,M,-,-,-,M,-,DISP,-,-,-,2.0,12.625
15,person_10,-,-,M,-,-,T2,-,T2,-,T1,-,-,-,-,-,-,-,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,COM,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,DISP,-,2.0,12.625
16,person_7,-,-,-,-,-,-,-,T2,-,T2,-,-,-,-,-,-,-,T1,-,-,-,T2,-,CHX,-,T1,-,T1,-,-,-,T1,-,T2,-,-,-,T1,-,T1,-,-,-,-,-,T1,-,CHX,-,T2,-,T2,-,T1,-,-,-,-,-,T2,2.0,12.625
17,person_1,-,T1,-,-,M,-,COM,-,COM,-,DISP,-,DISP,-,-,-,-,-,-,T1,-,-,-,T1,-,T2,-,T2,-,-,-,T1,-,T1,-,-,-,CHX,-,-,-,CHX,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,T1,-,-,2.0,12.625
18,person_4,-,-,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,-,-,-,-,CHX,-,CHX,-,T2,-,-,-,CHX,-,T1,-,-,-,-,-,T2,-,-,-,-,-,-,-,-,-,T1,-,T2,-,T1,-,-,-,-,-,-,-,-,-,T1,2.0,12.625
19,person_3,M,-,-,-,COM,-,-,-,-,-,M,-,DISP,-,M,-,-,-,COM,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,-,CHX,-,-,-,CHX,-,T2,-,T2,-,-,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,-,-,2.0,12.625
20,person_2,M,-,-,-,-,T1,-,T2,-,T2,-,-,-,T1,-,-,-,-,-,-,COM,-,COM,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,COM,-,M,-,DISP,-,-,-,-,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,-,3.0,12.5625
21,person_9,-,-,-,-,-,CHX,-,T1,-,T2,-,T1,-,-,-,T1,-,-,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,-,-,T1,3.0,12.5625
22,person_6,-,-,-,-,M,-,M,-,M,-,-,-,-,-,DISP,-,-,-,M,-,M,-,-,-,-,-,M,-,DISP,-,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,M,-,COM,-,M,-,-,-,-,-,-,-,M,-,-,-,3.0,12.5625
23,person_5,-,-,-,T1,-,T1,-,CHX,-,CHX,-,-,-,T1,-,T1,-,-,M,-,M,-,-,-,COM,-,M,-,-,-,-,-,-,CHX,-,CHX,-,-,-,-,-,T2,-,-,-,T1,-,-,M,-,M,-,M,-,M,-,-,-,-,-,3.0,12.5625
24,person_8,-,-,M,-,COM,-,COM,-,-,-,DISP,-,DISP,-,M,-,-,-,COM,-,COM,-,M,-,-,-,COM,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,-,-,-,-,3.0,12.5625
25,person_10,-,-,DISP,-,COM,-,M,-,COM,-,-,-,M,-,-,-,M,-,-,-,-,-,-,-,-,-,-,CHX,-,-,-,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,3.0,12.5625
26,person_7,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,-,T1,-,T1,-,T2,-,CHX,-,T2,-,T2,-,-,-,-,-,T2,-,T1,-,T2,-,T2,-,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T2,-,-,-,-,-,T2,3.0,12.5625
27,person_1,-,T1,-,-,-,T2,-,T2,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,-,T2,-,-,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,T2,-,T1,-,-,3.0,12.5625
28,person_4,-,T1,-,-,-,-,-,T1,-,-,-,-,-,-,-,-,-,-,-,CHX,-,T1,-,CHX,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,-,-,-,-,CHX,-,-,-,T1,-,T2,-,-,-,-,-,-,-,CHX,-,T1,-,-,3.0,12.5625
29,person_3,DISP,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,M,-,COM,-,-,-,M,-,M,-,-,-,DISP,-,3.0,12.5625
30,person_2,M,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,M,-,COM,-,M,-,COM,-,M,-,M,-,-,-,M,-,-,-,-,CHX,-,CHX,-,T2,-,T2,-,-,-,-,COM,-,-,-,-,-,-,-,-,-,M,-,-,-,4.0,12.0625
31,person_9,-,-,-,T1,-,CHX,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,T2,-,-,-,-,-,T1,-,T2,-,T2,-,T1,-,CHX,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T1,-,T2,-,T2,-,-,-,T1,4.0,12.0625
32,person_6,DISP,-,-,-,M,-,COM,-,COM,-,-,-,DISP,-,M,-,-,-,COM,-,M,-,-,-,-,-,M,-,-,-,-,-,COM,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,COM,-,M,-,-,-,M,-,COM,-,-,-,DISP,-,4.0,12.0625
33,person_5,-,T1,-,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,-,-,-,T1,-,T1,-,-,-,-,-,T1,-,T1,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,4.0,12.0625
34,person_8,-,-,DISP,-,-,T2,-,CHX,-,-,-,T1,-,T1,-,-,-,-,M,-,-,-,M,-,-,-,M,-,DISP,-,-,-,M,-,COM,-,-,-,M,-,COM,-,M,-,-,-,COM,-,COM,-,M,-,-,-,COM,-,DISP,-,-,-,4.0,12.0625
35,person_10,-,-,-,-,COM,-,COM,-,COM,-,-,-,M,-,DISP,-,-,-,-,-,COM,-,-,-,-,-,COM,-,-,-,DISP,-,-,-,M,-,M,-,-,-,M,-,DISP,-,-,-,M,-,M,-,-,-,-,-,M,-,-,-,M,-,4.0,12.0625
36,person_7,-,-,-,T1,-,T1,-,T1,-,CHX,-,-,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,-,-,T2,-,T1,-,T2,-,T1,-,-,-,-,-,T1,-,-,COM,-,COM,-,COM,-,-,-,-,-,-,-,4.0,12.0625
37,person_1,-,-,-,T1,-,CHX,-,T2,-,T2,-,T1,-,T1,-,-,-,T1,-,CHX,-,-,-,T2,-,CHX,-,T2,-,-,-,T1,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,-,4.0,12.0625
38,person_4,-,T1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T2,-,CHX,-,-,-,-,-,CHX,-,T1,-,-,-,T2,-,T2,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,T2,-,-,-,-,-,T1,-,-,-,T2,4.0,12.0625
39,person_3,-,-,M,-,M,-,-,-,-,-,DISP,-,DISP,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,M,-,-,CHX,-,CHX,-,CHX,-,T1,-,T2,-,-,-,-,4.0,12.0625
40,person_2,-,-,-,-,M,-,-,-,-,-,DISP,-,-,-,-,-,M,-,M,-,-,-,COM,-,COM,-,-,-,-,-,DISP,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,M,-,DISP,-,-,-,5.0,11.625
41,person_9,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,-,-,T1,-,-,-,T2,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,T1,-,T1,-,T2,-,T2,-,T1,-,T1,-,T1,-,-,-,CHX,-,T2,-,T2,-,T2,-,T2,-,-,-,-,5.0,11.625
42,person_6,M,-,-,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,-,-,M,-,M,-,-,-,-,-,-,-,DISP,-,-,-,-,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,CHX,-,-,-,-,-,T2,-,CHX,-,-,-,-,5.0,11.625
43,person_5,-,T1,-,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,-,-,-,-,-,T2,-,-,-,T1,-,T2,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,-,CHX,-,-,-,T1,-,T2,-,T1,-,CHX,-,T1,-,CHX,-,-,-,T1,5.0,11.625
44,person_8,-,-,DISP,-,M,-,M,-,-,-,DISP,-,M,-,-,-,DISP,-,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,-,-,M,-,M,-,-,-,M,-,COM,-,-,-,DISP,-,COM,-,M,-,COM,-,-,-,M,-,-,-,M,-,5.0,11.625
45,person_10,-,-,M,-,-,CHX,-,-,-,T1,-,-,-,T1,-,-,-,-,COM,-,COM,-,-,-,-,-,M,-,-,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,M,-,COM,-,-,-,M,-,-,-,-,-,DISP,-,5.0,11.625
46,person_7,-,-,-,T1,-,T1,-,T1,-,T2,-,T1,-,-,-,-,-,T1,-,-,M,-,M,-,M,-,M,-,-,-,-,-,COM,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,T2,-,-,-,T2,-,CHX,-,-,-,-,-,T2,5.0,11.625
47,person_1,-,T1,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,-,-,T1,-,-,-,CHX,-,T2,-,T2,-,T1,-,-,-,CHX,-,-,-,T1,-,T2,-,T2,-,T1,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,T1,-,-,5.0,11.625
48,person_4,-,-,-,T1,-,T2,-,CHX,-,-,-,-,-,T1,-,-,-,-,-,-,-,-,M,-,-,-,-,-,-,-,-,-,-,T2,-,T1,-,-,-,CHX,-,T1,-,T1,-,-,-,CHX,-,T1,-,-,-,-,-,T2,-,T1,-,-,5.0,11.625
49,person_3,DISP,-,-,-,M,-,-,-,M,-,DISP,-,M,-,DISP,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,-,T1,-,-,-,CHX,-,T2,-,T2,-,-,-,-,M,-,M,-,M,-,COM,-,COM,-,M,-,-,-,5.0,11.625
50,person_2,-,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,-,-,M,-,COM,-,-,-,COM,-,M,-,COM,-,-,-,M,-,-,-,M,-,-,-,M,-,-,-,DISP,-,-,-,-,CHX,-,T1,-,CHX,-,CHX,-,T2,-,-,-,-,6.0,11.5625
51,person_9,-,-,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,CHX,-,T2,-,CHX,-,T2,-,T2,-,-,-,T1,-,T2,-,CHX,-,T2,-,T2,-,T1,-,T1,-,-,COM,-,M,-,M,-,COM,-,COM,-,-,-,-,-,6.0,11.5625
52,person_6,DISP,-,-,-,-,-,-,T1,-,CHX,-,-,-,-,-,-,-,-,COM,-,COM,-,-,-,-,-,-,-,M,-,-,-,COM,-,M,-,M,-,COM,-,COM,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,6.0,11.5625
53,person_5,-,T1,-,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,-,-,-,T1,-,T2,-,-,-,-,-,T1,-,T1,-,-,-,CHX,-,T2,-,T1,-,T2,-,T2,-,-,-,T2,6.0,11.5625
54,person_8,-,-,DISP,-,COM,-,COM,-,-,-,M,-,M,-,DISP,-,-,-,M,-,-,-,M,-,-,-,M,-,DISP,-,-,-,-,CHX,-,CHX,-,-,-,CHX,-,CHX,-,-,-,-,COM,-,M,-,COM,-,-,-,M,-,M,-,-,-,6.0,11.5625
55,person_10,M,-,-,-,COM,-,COM,-,COM,-,-,-,M,-,M,-,-,-,-,CHX,-,T1,-,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,-,-,M,-,-,-,M,-,-,-,-,-,DISP,-,6.0,11.5625
56,person_7,-,-,-,T1,-,T1,-,-,-,T1,-,-,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,-,-,T2,-,T2,-,CHX,-,T2,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,T2,-,-,-,-,-,-,6.0,11.5625
57,person_1,-,-,-,T1,-,T2,-,CHX,-,T2,-,T1,-,T1,-,T1,-,-,-,T2,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,T1,-,T2,-,CHX,-,T1,-,-,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T2,-,T1,-,CHX,-,T1,-,-,6.0,11.5625
58,person_4,-,-,-,T1,-,-,-,T2,-,-,-,T1,-,-,-,-,-,-,-,-,-,T1,-,T2,-,-,-,CHX,-,T1,-,-,-,T2,-,T1,-,-,-,T1,-,T2,-,-,-,T1,-,T2,-,-,-,-,-,-,-,T1,-,-,-,T1,6.0,11.5625
59,person_3,-,-,-,-,M,-,-,-,-,-,M,-,DISP,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,COM,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,M,-,COM,-,DISP,-,-,-,6.0,11.5625
60,person_2,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,-,COM,-,M,-,-,-,-,-,M,-,-,-,-,-,-,CHX,-,T2,-,T2,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,7.0,11.0625
61,person_9,-,-,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,T1,-,T1,-,-,-,T2,-,T2,-,T2,-,T2,-,T2,-,-,-,T1,-,T1,-,T2,-,T2,-,T2,-,T2,-,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,CHX,7.0,11.0625
62,person_6,-,-,-,-,M,-,M,-,M,-,-,-,-,-,M,-,-,-,-,-,COM,-,-,-,-,-,M,-,DISP,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,M,-,-,-,M,-,M,-,-,-,DISP,-,7.0,11.0625
63,person_5,-,T1,-,-,-,-,-,T2,-,CHX,-,-,-,T1,-,T1,-,-,M,-,M,-,-,-,M,-,M,-,-,-,-,-,-,T1,-,CHX,-,-,-,-,-,T1,-,T1,-,-,-,T2,-,T2,-,CHX,-,T2,-,T2,-,-,-,T1,7.0,11.0625
64,person_8,-,-,DISP,-,M,-,M,-,-,-,M,-,DISP,-,-,-,-,-,M,-,COM,-,M,-,-,-,COM,-,-,-,DISP,-,M,-,M,-,-,-,M,-,COM,-,M,-,-,-,COM,-,M,-,M,-,-,-,COM,-,-,-,M,-,7.0,11.0625
65,person_10,DISP,-,-,-,-,-,COM,-,COM,-,-,-,M,-,-,-,M,-,-,T1,-,T1,-,-,-,-,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,7.0,11.0625
66,person_7,-,-,-,T1,-,T1,-,T2,-,T1,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,T2,-,-,-,-,-,T2,-,T1,-,T1,-,T1,-,-,-,-,-,T1,-,-,COM,-,COM,-,COM,-,-,-,-,-,-,-,7.0,11.0625
67,person_1,-,T1,-,-,-,CHX,-,T1,-,T2,-,T1,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,T1,-,CHX,-,-,-,T2,-,CHX,-,CHX,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,7.0,11.0625
68,person_4,-,-,-,T1,-,-,M,-,-,-,-,-,-,-,-,-,-,-,-,CHX,-,T2,-,T1,-,-,-,CHX,-,T1,-,-,-,T2,-,T1,-,-,-,CHX,-,T2,-,-,-,T1,-,T2,-,T1,-,-,-,-,-,T1,-,-,-,T1,7.0,11.0625
69,person_3,M,-,-,-,COM,-,M,-,COM,-,DISP,-,M,-,DISP,-,-,-,COM,-,M,-,M,-,COM,-,COM,-,M,-,-,-,COM,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,COM,-,-,-,COM,-,M,-,-,-,-,-,7.0,11.0625
0,person_2,M,-,-,-,M,-,COM,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,COM,-,-,-,DISP,-,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,-,M,-,-,-,M,-,-,-,-,-,-,-,M,-,8.0,10.625
1,person_9,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T1,-,T2,-,T2,-,CHX,-,T1,-,T1,-,-,-,-,-,T2,-,T2,-,T2,-,T2,-,T2,-,-,-,T1,-,CHX,-,T1,-,T1,-,T2,-,T1,-,-,-,T2,8.0,10.625
2,person_6,-,-,-,-,M,-,M,-,M,-,-,-,DISP,-,M,-,-,-,M,-,M,-,-,-,-,-,COM,-,M,-,-,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,COM,-,M,-,-,-,M,-,M,-,M,-,-,-,8.0,10.625
3,person_5,-,-,-,T1,-,CHX,-,T1,-,CHX,-,-,-,T1,-,T1,-,-,COM,-,M,-,-,-,M,-,M,-,-,-,-,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,T1,-,T1,-,T1,-,T1,-,-,8.0,10.625
4,person_8,-,-,DISP,-,-,T2,-,CHX,-,-,-,T1,-,T1,-,-,-,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,M,-,M,-,-,-,COM,-,COM,-,M,-,-,-,COM,-,DISP,-,-,-,8.0,10.625
5,person_10,DISP,-,-,-,COM,-,M,-,COM,-,-,-,-,-,-,-,M,-,-,-,-,CHX,-,-,-,-,-,CHX,-,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,DISP,-,8.0,10.625
6,person_7,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,T1,-,-,-,-,-,T2,-,T1,-,T1,-,T1,-,-,-,-,-,T1,-,-,M,-,COM,-,COM,-,-,-,-,-,-,-,8.0,10.625
7,person_1,-,-,-,T1,-,T2,-,CHX,-,T2,-,T1,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,T2,-,-,-,T1,-,T2,-,CHX,-,-,-,CHX,-,T1,-,-,-,T1,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,-,8.0,10.625
8,person_4,-,T1,-,-,-,-,-,T2,-,-,-,-,-,T1,-,-,-,-,-,CHX,-,CHX,-,T2,-,-,-,T2,-,T1,-,-,-,T2,-,T1,-,-,-,T1,-,CHX,-,-,-,T1,-,T2,-,T2,-,-,-,-,-,T2,-,-,-,T1,8.0,10.625
9,person_3,-,-,M,-,M,-,M,-,M,-,DISP,-,DISP,-,DISP,-,-,-,COM,-,COM,-,M,-,COM,-,COM,-,DISP,-,-,-,COM,-,-,-,COM,-,M,-,COM,-,-,-,M,-,-,CHX,-,T2,-,CHX,-,T1,-,CHX,-,-,-,-,8.0,10.625
