,Nurse,2022-04-01-mañana,2022-04-01-tarde,2022-04-02-mañana,2022-04-02-tarde,2022-04-03-mañana,2022-04-03-tarde,2022-04-04-mañana,2022-04-04-tarde,2022-04-05-mañana,2022-04-05-tarde,2022-04-06-mañana,2022-04-06-tarde,2022-04-07-mañana,2022-04-07-tarde,2022-04-08-mañana,2022-04-08-tarde,2022-04-09-mañana,2022-04-09-tarde,2022-04-10-mañana,2022-04-10-tarde,2022-04-11-mañana,2022-04-11-tarde,2022-04-12-mañana,2022-04-12-tarde,2022-04-13-mañana,2022-04-13-tarde,2022-04-14-mañana,2022-04-14-tarde,2022-04-15-mañana,2022-04-15-tarde,2022-04-16-mañana,2022-04-16-tarde,2022-04-17-mañana,2022-04-17-tarde,2022-04-18-mañana,2022-04-18-tarde,2022-04-19-mañana,2022-04-19-tarde,2022-04-20-mañana,2022-04-20-tarde,2022-04-21-mañana,2022-04-21-tarde,2022-04-22-mañana,2022-04-22-tarde,2022-04-23-mañana,2022-04-23-tarde,2022-04-24-mañana,2022-04-24-tarde,2022-04-25-mañana,2022-04-25-tarde,2022-04-26-mañana,2022-04-26-tarde,2022-04-27-mañana,2022-04-27-tarde,2022-04-28-mañana,2022-04-28-tarde,2022-04-29-mañana,2022-04-29-tarde,2022-04-30-mañana,2022-04-30-tarde,objective_1,objective_2
32,person_5,M,-,-,-,-,-,-,T2,-,T1,-,T2,-,T2,-,T2,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,-,-,15.0,7.875
33,person_7,COM,-,DISP,-,-,-,COM,-,COM,-,-,-,COM,-,COM,-,DISP,-,-,-,COM,-,M,-,M,-,DISP,-,M,-,M,-,-,-,-,CHX,-,CHX,-,T1,-,T2,-,CHX,-,-,-,-,COM,-,M,-,-,-,M,-,COM,-,DISP,-,15.0,7.875
34,person_6,-,T2,-,-,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,DISP,-,-,T2,-,-,-,-,-,T1,-,T2,-,T1,-,-,-,T1,-,T1,-,-,-,CHX,-,T1,-,T2,15.0,7.875
35,person_1,-,-,-,-,DISP,-,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T2,-,T2,-,CHX,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,T2,-,-,-,T1,-,-,-,T1,-,T2,-,CHX,-,T2,-,T2,-,T1,-,-,15.0,7.875
36,person_8,-,T1,-,T1,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,CHX,-,CHX,-,T2,-,T1,-,T1,-,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,15.0,7.875
37,person_3,-,CHX,-,-,-,T1,-,-,M,-,-,-,COM,-,M,-,-,-,-,-,M,-,-,-,-,-,DISP,-,M,-,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,CHX,-,-,-,CHX,-,-,-,CHX,-,T1,15.0,7.875
38,person_2,M,-,M,-,-,-,-,T1,-,T2,-,T1,-,T1,-,CHX,-,-,-,-,M,-,-,-,M,-,DISP,-,DISP,-,DISP,-,-,-,-,-,M,-,M,-,COM,-,M,-,DISP,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,15.0,7.875
39,person_4,COM,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,M,-,-,-,M,-,COM,-,COM,-,DISP,-,M,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,COM,-,-,-,DISP,-,-,T1,-,T2,-,T1,-,T1,-,T2,-,-,15.0,7.875
40,person_5,-,T1,-,T1,-,-,-,T2,-,T1,-,T1,-,T2,-,CHX,-,-,-,-,M,-,COM,-,COM,-,M,-,M,-,M,-,-,-,-,CHX,-,CHX,-,CHX,-,T2,-,T1,-,-,-,-,M,-,COM,-,M,-,-,-,-,-,-,-,16.0,7.625
41,person_7,COM,-,DISP,-,-,-,COM,-,M,-,-,-,COM,-,COM,-,-,-,M,-,-,T2,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,M,-,COM,-,COM,-,M,-,M,-,DISP,-,-,-,COM,-,M,-,-,-,COM,-,M,-,M,-,16.0,7.625
42,person_6,M,-,M,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,T2,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,-,-,T1,-,T2,-,-,-,T1,-,T2,-,CHX,-,-,-,T2,-,T1,-,T1,16.0,7.625
43,person_1,-,-,-,-,-,-,-,T2,-,CHX,-,T2,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,CHX,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,T2,-,-,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,CHX,16.0,7.625
44,person_8,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,DISP,-,DISP,-,-,-,M,-,M,-,-,-,-,-,COM,-,COM,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,16.0,7.625
45,person_3,-,CHX,-,-,-,T1,-,T1,-,T2,-,-,-,T1,-,T1,-,T1,-,-,-,CHX,-,-,-,-,-,T1,-,T1,-,T1,-,-,-,T2,-,T2,-,T1,-,CHX,-,CHX,-,-,-,-,-,CHX,-,-,-,T1,-,-,-,CHX,-,T1,16.0,7.625
46,person_2,-,T2,-,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,COM,-,-,-,M,-,M,-,DISP,-,DISP,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,DISP,-,M,-,-,-,M,-,M,-,COM,-,DISP,-,16.0,7.625
47,person_4,M,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,DISP,-,COM,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,T1,-,T2,-,T2,-,CHX,-,T2,-,-,16.0,7.625
48,person_5,M,-,DISP,-,-,-,-,T2,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,-,-,-,-,T1,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,COM,-,M,-,M,-,COM,-,COM,-,-,-,17.0,7.5
49,person_7,M,-,-,-,DISP,-,COM,-,COM,-,-,-,COM,-,COM,-,DISP,-,-,-,-,CHX,-,CHX,-,T2,-,T1,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,COM,-,-,-,M,-,COM,-,DISP,-,17.0,7.5
50,person_6,COM,-,M,-,-,-,-,T1,-,-,-,CHX,-,CHX,-,T2,-,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,-,CHX,-,-,-,T2,-,T1,-,T2,-,-,-,T1,-,T1,-,T2,-,-,-,CHX,-,T2,-,T1,17.0,7.5
51,person_1,-,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,T1,-,T1,-,-,-,T1,-,T2,-,T2,-,CHX,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,-,-,CHX,-,T1,-,-,-,T2,-,CHX,-,T2,-,T2,-,CHX,-,T2,17.0,7.5
52,person_8,-,T1,-,T1,-,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,DISP,-,DISP,-,-,-,DISP,-,M,-,-,-,-,-,M,-,M,-,-,-,DISP,-,-,T2,-,T1,-,T1,-,T1,-,T1,-,-,17.0,7.5
53,person_3,-,CHX,-,-,-,T1,-,T1,-,T2,-,-,-,T2,-,CHX,-,T1,-,-,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,-,-,-,-,T2,-,T2,-,T2,-,CHX,-,-,-,-,-,CHX,-,-,-,CHX,-,-,-,T1,-,T1,17.0,7.5
54,person_2,-,T2,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,COM,-,DISP,-,DISP,-,DISP,-,-,-,-,-,COM,-,M,-,M,-,COM,-,DISP,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,17.0,7.5
55,person_4,M,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,COM,-,M,-,M,-,DISP,-,M,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,17.0,7.5
56,person_5,M,-,M,-,-,-,-,CHX,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,18.0,7.3125
57,person_7,COM,-,DISP,-,-,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,M,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,DISP,-,-,-,-,CHX,-,-,-,-,-,T2,-,T2,-,-,18.0,7.3125
58,person_6,-,T1,-,T1,-,-,-,T2,-,-,-,CHX,-,T1,-,T2,-,-,-,-,-,T1,-,CHX,-,-,-,T1,-,T1,-,T1,-,-,-,CHX,-,-,-,T1,-,T1,-,CHX,-,-,-,T1,-,T1,-,T1,-,-,-,CHX,-,CHX,-,T1,18.0,7.3125
59,person_1,-,T2,-,T1,-,-,-,T2,-,CHX,-,T1,-,-,-,T1,-,-,-,T1,-,T2,-,T2,-,T2,-,T1,-,-,-,-,-,T1,-,T1,-,T2,-,T2,-,CHX,-,T1,-,-,-,-,-,CHX,-,CHX,-,T2,-,-,-,T2,-,T1,18.0,7.3125
60,person_8,-,T1,-,-,-,-,COM,-,M,-,-,-,M,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,DISP,-,M,-,-,-,DISP,-,-,T2,-,T1,-,-,-,T2,-,T1,-,T1,-,-,COM,-,COM,-,COM,-,M,-,M,-,DISP,-,18.0,7.3125
61,person_3,-,CHX,-,-,-,T1,-,T1,-,T2,-,-,-,T2,-,CHX,-,T1,-,-,COM,-,-,-,-,-,M,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,-,CHX,-,-,-,CHX,-,-,-,-,-,-,18.0,7.3125
62,person_2,M,-,-,-,M,-,M,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,-,CHX,-,-,-,CHX,-,T1,-,T1,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,COM,-,M,-,18.0,7.3125
63,person_4,COM,-,-,-,DISP,-,M,-,COM,-,M,-,COM,-,M,-,M,-,-,-,COM,-,M,-,COM,-,DISP,-,DISP,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,T2,-,T1,-,T1,-,T1,-,-,18.0,7.3125
64,person_5,M,-,DISP,-,-,-,-,T2,-,T1,-,T1,-,T2,-,T1,-,-,-,T1,-,-,COM,-,COM,-,-,-,DISP,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,-,-,-,-,T2,-,CHX,-,T1,-,T2,-,T1,-,-,19.0,7.25
65,person_7,M,-,-,-,DISP,-,COM,-,COM,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,CHX,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,DISP,-,19.0,7.25
66,person_6,COM,-,M,-,-,-,-,T1,-,-,-,CHX,-,T1,-,T2,-,-,-,T1,-,T1,-,T1,-,T2,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,-,-,T1,-,T2,-,-,-,-,-,T2,-,T1,-,-,-,CHX,-,T2,-,T2,19.0,7.25
67,person_1,-,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,CHX,-,T1,-,T1,-,-,-,T1,-,T2,-,T1,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,T2,-,T2,-,T1,-,-,-,T1,19.0,7.25
68,person_8,-,T1,-,T1,-,-,M,-,M,-,-,-,M,-,M,-,-,-,DISP,-,M,-,-,-,M,-,DISP,-,DISP,-,DISP,-,-,-,-,CHX,-,T2,-,T2,-,CHX,-,CHX,-,T1,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,19.0,7.25
69,person_3,-,CHX,-,-,-,T1,-,T1,-,T2,-,-,-,T2,-,CHX,-,T1,-,-,M,-,-,-,-,-,-,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,CHX,-,-,-,CHX,-,-,-,CHX,-,-,19.0,7.25
70,person_2,-,T2,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,M,-,-,-,-,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,M,-,-,-,M,-,M,-,M,-,M,-,19.0,7.25
71,person_4,COM,-,-,-,M,-,M,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,COM,-,M,-,M,-,DISP,-,M,-,-,-,DISP,-,COM,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,COM,-,COM,-,COM,-,M,-,COM,-,-,-,19.0,7.25
72,person_5,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T1,-,T2,-,T1,-,-,-,T1,-,-,M,-,COM,-,M,-,DISP,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,20.0,6.875
73,person_7,M,-,DISP,-,-,-,-,T2,-,T1,-,T2,-,CHX,-,T1,-,-,-,-,M,-,COM,-,M,-,DISP,-,DISP,-,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,M,-,COM,-,-,-,M,-,M,-,DISP,-,20.0,6.875
74,person_6,COM,-,M,-,-,-,-,CHX,-,-,-,CHX,-,T1,-,T2,-,-,-,T1,-,T1,-,T1,-,T2,-,T1,-,T1,-,T1,-,-,M,-,-,-,-,-,COM,-,COM,-,-,-,-,-,-,T1,-,T1,-,-,-,CHX,-,T2,-,T2,20.0,6.875
75,person_1,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,-,-,-,T2,-,T2,-,T1,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,T1,-,T2,-,T2,-,-,-,T1,-,T2,-,T2,-,CHX,-,T2,-,CHX,-,T1,20.0,6.875
76,person_8,-,T1,-,T1,-,-,M,-,M,-,-,-,COM,-,M,-,-,-,DISP,-,M,-,-,-,M,-,M,-,DISP,-,DISP,-,-,-,-,CHX,-,T2,-,T2,-,CHX,-,CHX,-,T1,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,20.0,6.875
77,person_3,-,T2,-,-,-,T1,-,T1,-,T2,-,-,-,T1,-,CHX,-,T1,-,-,M,-,-,-,-,-,DISP,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,T1,-,-,-,T2,-,-,-,-,-,-,20.0,6.875
78,person_2,COM,-,-,-,M,-,COM,-,M,-,M,-,M,-,M,-,-,-,M,-,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,-,-,COM,-,M,-,COM,-,M,-,20.0,6.875
79,person_4,M,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,COM,-,M,-,M,-,DISP,-,M,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,M,-,-,CHX,-,CHX,-,T1,-,T1,-,T1,-,-,20.0,6.875
80,person_5,-,T2,-,T1,-,-,-,T2,-,T1,-,T1,-,T2,-,T1,-,-,-,T1,-,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,21.0,6.8125
81,person_7,M,-,M,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,T2,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,M,-,COM,-,-,-,M,-,COM,-,M,-,21.0,6.8125
