,Nurse,2022-06-01-mañana,2022-06-01-tarde,2022-06-02-mañana,2022-06-02-tarde,2022-06-03-mañana,2022-06-03-tarde,2022-06-04-mañana,2022-06-04-tarde,2022-06-05-mañana,2022-06-05-tarde,2022-06-06-mañana,2022-06-06-tarde,2022-06-07-mañana,2022-06-07-tarde,2022-06-08-mañana,2022-06-08-tarde,2022-06-09-mañana,2022-06-09-tarde,2022-06-10-mañana,2022-06-10-tarde,2022-06-11-mañana,2022-06-11-tarde,2022-06-12-mañana,2022-06-12-tarde,2022-06-13-mañana,2022-06-13-tarde,2022-06-14-mañana,2022-06-14-tarde,2022-06-15-mañana,2022-06-15-tarde,2022-06-16-mañana,2022-06-16-tarde,2022-06-17-mañana,2022-06-17-tarde,2022-06-18-mañana,2022-06-18-tarde,2022-06-19-mañana,2022-06-19-tarde,2022-06-20-mañana,2022-06-20-tarde,2022-06-21-mañana,2022-06-21-tarde,2022-06-22-mañana,2022-06-22-tarde,2022-06-23-mañana,2022-06-23-tarde,2022-06-24-mañana,2022-06-24-tarde,2022-06-25-mañana,2022-06-25-tarde,2022-06-26-mañana,2022-06-26-tarde,2022-06-27-mañana,2022-06-27-tarde,2022-06-28-mañana,2022-06-28-tarde,2022-06-29-mañana,2022-06-29-tarde,2022-06-30-mañana,2022-06-30-tarde,objective_1,objective_2
20,person_8,-,T2,-,T2,-,-,-,-,-,-,M,-,M,-,COM,-,-,-,COM,-,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,M,-,M,-,M,-,-,-,-,-,DISP,-,-,-,M,-,M,-,M,-,-,-,6.0,12.0625
21,person_4,M,-,COM,-,M,-,M,-,-,-,COM,-,COM,-,-,-,COM,-,M,-,-,-,M,-,-,T2,-,-,-,CHX,-,CHX,-,T1,-,-,-,-,DISP,-,COM,-,-,-,COM,-,COM,-,-,-,M,-,DISP,-,-,-,COM,-,M,-,6.0,12.0625
22,person_9,M,-,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,-,-,COM,-,-,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,-,T1,-,T1,-,T1,6.0,12.0625
23,person_7,M,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,T2,-,-,-,T2,-,T1,-,-,-,-,COM,-,-,-,M,-,M,-,COM,-,-,-,DISP,-,DISP,-,COM,-,-,-,M,-,M,-,-,-,DISP,-,-,T1,-,-,-,T2,-,CHX,6.0,12.0625
24,person_10,COM,-,M,-,M,-,-,-,M,-,-,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,T1,-,T2,-,T2,-,-,-,T1,-,T1,-,-,DISP,-,-,-,M,-,M,-,6.0,12.0625
25,person_3,-,CHX,-,T1,-,T2,-,T1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,T2,-,T2,-,CHX,-,CHX,-,-,-,T1,-,-,COM,-,-,-,COM,-,6.0,12.0625
26,person_5,-,CHX,-,T1,-,T2,-,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,-,-,COM,-,-,-,M,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,T1,-,T2,-,CHX,-,T2,6.0,12.0625
27,person_2,-,-,-,CHX,-,T1,-,-,-,-,-,T1,-,-,-,T2,-,CHX,-,-,-,-,-,T1,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,T1,-,-,-,-,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,-,-,-,-,-,T1,-,T1,6.0,12.0625
28,person_1,-,CHX,-,T1,-,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,-,-,T2,-,-,-,-,-,CHX,-,T2,-,CHX,-,T2,-,-,-,-,-,T1,-,T1,-,CHX,-,T2,-,T1,-,T2,-,T1,-,-,-,T1,-,CHX,-,T2,-,T1,6.0,12.0625
29,person_6,-,T1,-,T2,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,T2,-,T1,-,-,-,T1,-,T1,-,T1,-,-,-,T2,-,-,-,-,DISP,-,M,-,COM,-,COM,-,6.0,12.0625
30,person_8,-,T1,-,T2,-,-,-,-,-,-,M,-,COM,-,COM,-,-,-,COM,-,-,-,-,-,COM,-,COM,-,M,-,M,-,-,-,-,-,-,-,M,-,COM,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,8.0,11.499999999999996
31,person_4,M,-,COM,-,COM,-,M,-,-,-,COM,-,COM,-,-,-,COM,-,M,-,-,-,DISP,-,-,T2,-,-,-,CHX,-,CHX,-,T2,-,-,-,-,DISP,-,M,-,-,-,COM,-,COM,-,-,-,DISP,-,DISP,-,COM,-,COM,-,M,-,8.0,11.499999999999996
32,person_9,M,-,M,-,M,-,-,-,M,-,-,-,M,-,-,-,M,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,DISP,-,M,-,-,-,COM,-,M,-,M,-,DISP,-,-,-,-,T1,-,T1,-,CHX,-,CHX,8.0,11.499999999999996
33,person_7,COM,-,M,-,COM,-,DISP,-,-,-,M,-,COM,-,-,-,COM,-,M,-,-,-,M,-,M,-,-,-,COM,-,COM,-,COM,-,M,-,-,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,-,-,-,-,T1,-,-,-,T2,-,CHX,8.0,11.499999999999996
34,person_10,COM,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,-,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,8.0,11.499999999999996
35,person_3,-,T2,-,CHX,-,T1,-,T1,-,-,-,-,-,T2,-,CHX,-,T2,-,CHX,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,T1,-,-,-,T2,-,CHX,-,CHX,-,T1,-,-,-,-,-,T1,-,-,-,-,8.0,11.499999999999996
36,person_5,-,CHX,-,T1,-,T2,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,-,-,-,-,-,COM,-,-,-,COM,-,DISP,-,-,-,M,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,T1,-,T2,-,-,-,T2,8.0,11.499999999999996
37,person_2,COM,-,-,-,-,-,-,-,DISP,-,-,T1,-,T1,-,-,-,CHX,-,T2,-,-,-,-,-,T1,-,CHX,-,T2,-,-,-,CHX,-,T1,-,-,-,-,-,CHX,-,CHX,-,T2,-,T2,-,-,-,-,-,-,-,CHX,-,T1,-,T1,8.0,11.499999999999996
38,person_1,-,T2,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,CHX,-,T1,-,-,-,CHX,-,T2,-,CHX,-,T2,-,-,-,-,-,-,-,T1,-,CHX,-,T2,-,-,-,T2,-,-,-,T1,-,T1,-,CHX,-,T2,-,CHX,8.0,11.499999999999996
39,person_6,-,T1,-,-,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,T2,-,-,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,-,-,T2,-,-,-,-,DISP,-,M,-,COM,-,COM,-,8.0,11.499999999999996
40,person_8,-,-,COM,-,-,-,-,-,DISP,-,-,T2,-,T2,-,CHX,-,-,-,CHX,-,-,-,-,COM,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,COM,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,9.0,11.3125
41,person_4,M,-,COM,-,COM,-,M,-,-,-,COM,-,COM,-,-,-,COM,-,M,-,-,-,M,-,-,T2,-,-,-,CHX,-,T2,-,CHX,-,-,-,-,DISP,-,M,-,-,-,COM,-,COM,-,-,-,DISP,-,DISP,-,M,-,COM,-,M,-,9.0,11.3125
42,person_9,M,-,M,-,M,-,DISP,-,-,-,-,-,M,-,COM,-,-,-,-,-,M,-,-,-,-,-,-,CHX,-,T2,-,T1,-,T2,-,-,-,-,M,-,-,-,COM,-,-,-,-,-,DISP,-,-,-,-,T1,-,T2,-,-,-,T2,9.0,11.3125
43,person_7,M,-,M,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,DISP,-,M,-,-,-,COM,-,COM,-,M,-,M,-,-,-,-,T1,-,T2,-,-,-,T1,-,T1,-,-,-,-,-,T1,-,-,-,T2,-,CHX,9.0,11.3125
44,person_10,COM,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,DISP,-,-,-,M,-,M,-,9.0,11.3125
45,person_3,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,-,-,CHX,-,CHX,-,T1,-,T1,-,-,M,-,M,-,-,-,COM,-,M,-,-,-,-,-,-,-,-,T2,-,T2,-,CHX,-,CHX,-,-,-,T1,-,-,-,T1,-,-,-,T1,9.0,11.3125
46,person_5,-,CHX,-,T2,-,T1,-,-,-,-,M,-,M,-,M,-,-,-,M,-,DISP,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,DISP,-,COM,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,CHX,-,T2,9.0,11.3125
47,person_2,COM,-,-,-,M,-,-,-,-,-,-,T1,-,-,-,-,-,T1,-,T2,-,-,-,T1,-,T1,-,T1,-,T2,-,CHX,-,T2,-,T1,-,-,DISP,-,-,-,-,-,-,-,M,-,-,-,-,-,-,-,-,CHX,-,T1,-,T1,9.0,11.3125
48,person_1,-,CHX,-,T1,-,-,-,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,T2,-,T1,-,-,-,CHX,-,T2,-,CHX,-,T2,-,T2,-,T1,-,-,-,T1,-,CHX,-,CHX,-,-,-,T2,-,T1,-,-,-,T1,-,CHX,-,T2,-,T2,9.0,11.3125
49,person_6,-,T1,-,-,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,T2,-,-,-,-,DISP,-,COM,-,COM,-,COM,-,9.0,11.3125
50,person_8,-,CHX,-,T2,-,-,-,-,-,-,-,-,-,CHX,-,T1,-,-,-,CHX,-,T1,-,-,COM,-,COM,-,M,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,10.0,11.0625
51,person_4,M,-,COM,-,COM,-,M,-,-,-,COM,-,M,-,-,-,COM,-,M,-,-,-,M,-,-,T2,-,-,-,T1,-,T2,-,T2,-,-,-,-,DISP,-,M,-,-,-,COM,-,COM,-,-,-,DISP,-,DISP,-,COM,-,M,-,M,-,10.0,11.0625
52,person_9,M,-,M,-,M,-,-,-,-,-,-,-,M,-,COM,-,M,-,-,-,M,-,-,-,-,-,-,-,-,-,-,-,COM,-,-,-,DISP,-,DISP,-,COM,-,COM,-,COM,-,M,-,DISP,-,-,-,-,-,M,-,-,-,M,-,10.0,11.0625
53,person_7,COM,-,COM,-,M,-,DISP,-,-,-,M,-,COM,-,-,-,M,-,COM,-,-,-,DISP,-,M,-,M,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,T1,-,T2,-,-,-,T1,-,T1,-,-,-,-,-,T1,-,-,-,T2,-,CHX,10.0,11.0625
54,person_10,COM,-,COM,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,-,-,M,-,M,-,10.0,11.0625
55,person_3,-,T2,-,CHX,-,T1,-,T1,-,-,-,-,-,CHX,-,CHX,-,T2,-,T1,-,T1,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,-,-,T1,-,-,-,T1,-,T2,-,-,10.0,11.0625
56,person_5,M,-,M,-,COM,-,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,-,-,-,-,-,-,COM,-,M,-,-,-,M,-,DISP,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,T2,-,CHX,-,-,10.0,11.0625
57,person_2,COM,-,-,-,-,-,-,-,DISP,-,-,T2,-,T1,-,-,-,CHX,-,T2,-,-,-,T1,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,-,-,-,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,-,-,-,CHX,-,-,-,T1,10.0,11.0625
58,person_1,-,CHX,-,T1,-,T2,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,CHX,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T2,-,-,-,T1,-,-,-,T1,-,CHX,-,T2,-,-,-,T2,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,10.0,11.0625
59,person_6,-,T1,-,T1,-,CHX,-,-,-,T1,-,CHX,-,T2,-,T2,-,-,-,-,-,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,T2,-,T1,-,-,DISP,-,M,-,COM,-,COM,-,10.0,11.0625
60,person_8,-,T2,-,T2,-,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,-,-,CHX,-,T1,-,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,DISP,-,-,-,COM,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,10.0,11.0625
61,person_4,M,-,COM,-,COM,-,M,-,-,-,COM,-,COM,-,-,-,COM,-,M,-,-,-,DISP,-,COM,-,-,-,M,-,M,-,M,-,-,-,-,-,DISP,-,M,-,-,-,M,-,COM,-,-,-,DISP,-,DISP,-,COM,-,COM,-,M,-,10.0,11.0625
62,person_9,M,-,M,-,M,-,-,-,M,-,-,-,M,-,-,-,M,-,M,-,DISP,-,-,-,-,-,COM,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,-,COM,-,M,-,COM,-,-,-,-,-,-,-,-,T2,-,T2,-,T2,10.0,11.0625
63,person_7,-,CHX,-,CHX,-,T1,-,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,M,-,M,-,-,-,COM,-,COM,-,COM,-,-,-,M,-,DISP,-,COM,-,-,-,COM,-,COM,-,-,-,M,-,-,T1,-,-,-,CHX,-,CHX,10.0,11.0625
64,person_10,COM,-,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,DISP,-,M,-,M,-,M,-,M,-,DISP,-,-,-,DISP,-,-,-,M,-,M,-,10.0,11.0625
65,person_3,-,T2,-,T2,-,CHX,-,T1,-,-,-,-,-,T2,-,-,-,T2,-,T1,-,T1,-,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,-,T1,-,CHX,-,T1,10.0,11.0625
66,person_5,-,CHX,-,T1,-,T2,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,-,COM,-,-,-,COM,-,COM,-,DISP,-,-,-,M,-,COM,-,M,-,COM,-,M,-,M,-,-,-,-,T1,-,T2,-,CHX,-,CHX,10.0,11.0625
67,person_2,COM,-,-,-,COM,-,-,-,DISP,-,-,T1,-,T1,-,CHX,-,CHX,-,T2,-,-,-,T1,-,T1,-,CHX,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,CHX,-,T2,-,T2,-,T1,-,-,-,-,-,-,-,CHX,-,T1,-,CHX,10.0,11.0625
68,person_1,-,CHX,-,T1,-,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,T1,-,T2,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T2,-,CHX,-,-,-,-,-,T1,-,CHX,-,T2,-,-,-,T2,-,T1,-,-,-,T1,-,CHX,-,T2,-,T2,10.0,11.0625
69,person_6,-,T1,-,-,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,T2,-,-,-,T2,-,-,-,-,-,T2,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,T2,-,T1,-,-,DISP,-,M,-,COM,-,COM,-,10.0,11.0625
70,person_8,-,T1,-,T2,-,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,-,-,CHX,-,T1,-,-,M,-,COM,-,M,-,COM,-,-,-,-,-,-,-,DISP,-,COM,-,COM,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,12.0,10.5
71,person_4,M,-,COM,-,COM,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,COM,-,-,-,M,-,COM,-,COM,-,-,-,M,-,DISP,-,M,-,-,-,COM,-,COM,-,-,-,-,-,DISP,-,M,-,COM,-,M,-,12.0,10.5
72,person_9,M,-,M,-,M,-,-,-,-,-,-,-,M,-,COM,-,COM,-,-,-,DISP,-,-,-,-,-,COM,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,-,-,-,-,-,-,-,T2,12.0,10.5
73,person_7,-,T1,-,CHX,-,T1,-,-,-,-,M,-,COM,-,-,-,M,-,M,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,COM,-,-,-,DISP,-,M,-,COM,-,-,-,COM,-,M,-,-,-,DISP,-,-,T1,-,CHX,-,T2,-,CHX,12.0,10.5
74,person_10,COM,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,-,-,M,-,M,-,-,-,-,-,-,-,M,-,-,-,M,-,M,-,12.0,10.5
75,person_3,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,T2,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,-,T2,-,-,-,CHX,-,-,-,T1,-,-,-,-,-,T2,-,-,-,CHX,-,T1,-,-,-,-,-,-,-,T1,-,CHX,-,T1,12.0,10.5
76,person_5,-,-,COM,-,-,-,DISP,-,-,-,M,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,CHX,-,T2,-,T2,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,T2,-,T2,-,T2,12.0,10.5
77,person_2,-,-,-,-,-,-,-,-,DISP,-,-,T1,-,T1,-,-,-,T2,-,T2,-,-,-,T1,-,T2,-,T2,-,-,-,CHX,-,T2,-,-,-,-,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,-,CHX,-,T1,-,T1,12.0,10.5
78,person_1,-,CHX,-,T1,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,-,T1,-,T2,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T2,-,CHX,-,-,-,-,-,T1,-,CHX,-,T2,-,-,-,T2,-,-,-,T1,-,T1,-,CHX,-,T2,-,T2,12.0,10.5
79,person_6,-,T1,-,T1,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,T2,-,T1,-,-,DISP,-,COM,-,M,-,COM,-,12.0,10.5
80,person_8,-,T1,-,T2,-,-,-,-,-,-,-,CHX,-,T2,-,CHX,-,-,-,CHX,-,-,-,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,-,-,M,-,COM,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,13.0,10.3125
81,person_4,M,-,COM,-,COM,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,M,-,-,-,COM,-,M,-,M,-,-,-,-,-,M,-,M,-,-,-,COM,-,M,-,-,-,DISP,-,DISP,-,COM,-,COM,-,M,-,13.0,10.3125
