,Nurse,2022-09-01-mañana,2022-09-01-tarde,2022-09-02-mañana,2022-09-02-tarde,2022-09-03-mañana,2022-09-03-tarde,2022-09-04-mañana,2022-09-04-tarde,2022-09-05-mañana,2022-09-05-tarde,2022-09-06-mañana,2022-09-06-tarde,2022-09-07-mañana,2022-09-07-tarde,2022-09-08-mañana,2022-09-08-tarde,2022-09-09-mañana,2022-09-09-tarde,2022-09-10-mañana,2022-09-10-tarde,2022-09-11-mañana,2022-09-11-tarde,2022-09-12-mañana,2022-09-12-tarde,2022-09-13-mañana,2022-09-13-tarde,2022-09-14-mañana,2022-09-14-tarde,2022-09-15-mañana,2022-09-15-tarde,2022-09-16-mañana,2022-09-16-tarde,2022-09-17-mañana,2022-09-17-tarde,2022-09-18-mañana,2022-09-18-tarde,2022-09-19-mañana,2022-09-19-tarde,2022-09-20-mañana,2022-09-20-tarde,2022-09-21-mañana,2022-09-21-tarde,2022-09-22-mañana,2022-09-22-tarde,2022-09-23-mañana,2022-09-23-tarde,2022-09-24-mañana,2022-09-24-tarde,2022-09-25-mañana,2022-09-25-tarde,2022-09-26-mañana,2022-09-26-tarde,2022-09-27-mañana,2022-09-27-tarde,2022-09-28-mañana,2022-09-28-tarde,2022-09-29-mañana,2022-09-29-tarde,2022-09-30-mañana,2022-09-30-tarde,objective_1,objective_2
13,person_3,COM,-,COM,-,-,-,DISP,-,M,-,COM,-,COM,-,-,-,M,-,-,-,DISP,-,M,-,M,-,-,-,COM,-,M,-,DISP,-,-,-,-,T2,-,T2,-,CHX,-,-,-,T1,-,-,-,-,-,CHX,-,CHX,-,-,-,T2,-,T1,3.0,12.5625
14,person_10,-,-,COM,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,-,-,-,-,COM,-,M,-,-,-,-,-,M,-,-,-,DISP,-,COM,-,COM,-,-,-,M,-,COM,-,DISP,-,-,-,M,-,COM,-,-,-,-,-,M,-,3.0,12.5625
15,person_7,M,-,M,-,-,-,-,-,-,T2,-,T1,-,T1,-,CHX,-,T2,-,-,-,-,-,T1,-,T1,-,T2,-,CHX,-,T2,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,T2,-,T2,-,-,-,T1,-,-,-,T1,-,CHX,-,-,-,T2,3.0,12.5625
16,person_6,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,-,T2,-,-,-,T1,-,-,-,T1,-,T2,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T2,-,-,-,-,-,CHX,-,T2,-,-,-,T1,-,-,-,CHX,-,-,-,CHX,-,T1,3.0,12.5625
17,person_8,-,-,-,T2,-,-,-,-,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,-,-,CHX,-,T2,-,T1,-,CHX,3.0,12.5625
18,person_1,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,-,-,-,-,COM,-,M,-,COM,-,COM,-,M,-,M,-,-,-,-,T1,-,T2,-,T1,-,-,-,-,3.0,12.5625
19,person_4,-,T2,-,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,T2,-,T1,-,-,-,-,-,T2,-,T1,-,T1,-,-,-,-,-,T1,-,-,COM,-,M,-,COM,-,COM,-,M,-,3.0,12.5625
20,person_2,-,CHX,-,CHX,-,T1,-,-,-,T2,-,T2,-,T2,-,CHX,-,T2,-,-,-,T1,-,T1,-,T1,-,T1,-,-,-,T2,-,-,-,-,-,T2,-,CHX,-,T1,-,CHX,-,T2,-,T1,-,-,-,T1,-,T1,-,CHX,-,-,-,T2,4.0,12.5
21,person_9,M,-,M,-,-,-,DISP,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,-,T1,-,T1,-,T2,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,M,-,M,-,M,-,M,-,4.0,12.5
22,person_5,-,-,M,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,-,T2,-,CHX,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,M,-,4.0,12.5
23,person_3,M,-,M,-,DISP,-,-,-,M,-,M,-,COM,-,-,-,COM,-,-,-,DISP,-,-,T2,-,T2,-,-,-,T2,-,T1,-,-,-,-,M,-,M,-,M,-,-,-,COM,-,-,-,M,-,-,T2,-,CHX,-,-,-,T1,-,CHX,4.0,12.5
24,person_10,-,-,COM,-,-,-,M,-,-,-,-,CHX,-,-,-,-,-,CHX,-,-,-,-,M,-,COM,-,COM,-,-,-,COM,-,-,-,DISP,-,M,-,-,-,-,-,M,-,M,-,DISP,-,-,-,M,-,M,-,-,-,-,-,COM,-,4.0,12.5
25,person_7,-,CHX,-,CHX,-,T1,-,-,-,CHX,-,-,-,-,-,CHX,-,-,-,-,-,-,-,-,-,T2,-,CHX,-,T2,-,T2,-,T1,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,4.0,12.5
26,person_6,-,CHX,-,T2,-,-,-,-,-,T2,-,-,-,CHX,-,T2,-,T1,-,T1,-,-,M,-,-,-,M,-,M,-,-,-,-,-,-,-,-,T1,-,-,-,-,-,T1,-,CHX,-,-,-,T1,-,CHX,-,T2,-,T1,-,T2,-,T1,4.0,12.5
27,person_8,-,T1,-,T1,-,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,-,T2,-,T2,-,CHX,-,T1,4.0,12.5
28,person_1,COM,-,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,COM,-,DISP,-,-,-,COM,-,M,-,COM,-,-,-,-,-,DISP,-,-,-,-,CHX,-,T2,-,T1,-,CHX,-,T2,-,-,-,-,-,CHX,-,T2,-,T1,-,-,-,-,4.0,12.5
29,person_4,-,T2,-,CHX,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,T1,-,T2,-,T1,-,CHX,-,T2,-,-,-,T1,-,-,-,-,-,CHX,-,T2,-,T2,-,T2,4.0,12.5
30,person_2,-,-,-,CHX,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T2,-,T2,-,-,-,-,-,T2,-,T1,-,T1,-,T2,-,T2,-,T1,-,-,-,T1,-,T2,-,T1,-,T2,-,T2,-,-,-,T1,-,T1,-,T2,-,CHX,-,-,-,T2,5.0,12.062500000000002
31,person_9,M,-,M,-,-,-,DISP,-,M,-,-,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,-,-,-,COM,-,-,-,DISP,-,-,-,COM,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,5.0,12.062500000000002
32,person_5,-,T2,-,T2,-,-,-,-,COM,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,5.0,12.062500000000002
33,person_3,COM,-,M,-,-,-,M,-,M,-,M,-,COM,-,-,-,COM,-,DISP,-,-,-,-,T1,-,T2,-,-,-,T1,-,T1,-,-,-,-,M,-,COM,-,M,-,-,-,COM,-,DISP,-,-,-,-,CHX,-,T1,-,-,-,T1,-,CHX,5.0,12.062500000000002
34,person_10,-,-,-,-,-,-,-,-,COM,-,COM,-,-,-,COM,-,M,-,M,-,-,-,M,-,COM,-,M,-,-,-,COM,-,-,-,DISP,-,M,-,-,-,-,-,-,-,COM,-,-,-,M,-,M,-,COM,-,-,-,-,-,COM,-,5.0,12.062500000000002
35,person_7,-,T1,-,T1,-,-,-,-,-,-,-,-,-,T1,-,T2,-,T2,-,-,-,T1,-,T1,-,T2,-,CHX,-,T2,-,T2,-,-,-,T1,-,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,COM,-,-,-,COM,-,COM,-,-,-,5.0,12.062500000000002
36,person_6,-,CHX,-,T1,-,T1,-,-,-,T2,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,-,M,-,-,-,-,-,M,-,-,-,-,-,-,-,-,T1,-,-,-,-,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,T1,5.0,12.062500000000002
37,person_8,COM,-,M,-,DISP,-,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,M,-,-,-,-,-,COM,-,-,-,M,-,-,-,M,-,-,CHX,-,T1,-,T2,-,T2,-,CHX,-,-,-,-,-,-,-,T2,-,T1,-,CHX,-,T1,5.0,12.062500000000002
38,person_1,M,-,COM,-,M,-,-,-,-,T1,-,CHX,-,T2,-,-,-,T1,-,-,-,-,COM,-,M,-,COM,-,-,-,-,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,M,-,-,-,-,T1,-,T2,-,CHX,-,-,-,-,5.0,12.062500000000002
39,person_4,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,-,T2,-,CHX,-,T2,-,T2,-,T1,5.0,12.062500000000002
40,person_2,-,-,-,CHX,-,-,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,T1,-,-,-,T1,-,T1,-,CHX,-,-,-,CHX,-,T2,-,T1,-,-,-,T1,-,CHX,-,T1,-,T2,-,T2,-,-,-,-,-,CHX,-,T1,-,CHX,-,CHX,-,T2,6.0,11.5625
41,person_9,M,-,M,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,DISP,-,-,-,-,-,-,-,-,-,COM,-,COM,-,M,-,-,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,6.0,11.5625
42,person_5,-,-,-,T1,-,T1,-,-,M,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,M,-,M,-,M,-,-,-,-,-,COM,-,COM,-,M,-,M,-,M,-,6.0,11.5625
43,person_3,M,-,M,-,-,-,M,-,M,-,COM,-,COM,-,-,-,M,-,-,-,DISP,-,-,T2,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,M,-,M,-,M,-,-,-,COM,-,DISP,-,-,-,-,T1,-,T2,-,-,-,T1,-,CHX,6.0,11.5625
44,person_10,-,-,-,-,-,-,DISP,-,COM,-,M,-,-,-,COM,-,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,M,-,DISP,-,-,-,-,CHX,-,T1,-,-,-,T2,-,T1,-,-,-,-,M,-,COM,-,-,-,-,-,COM,-,6.0,11.5625
45,person_7,-,T2,-,T2,-,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,CHX,-,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,CHX,-,-,-,T1,-,T2,-,CHX,-,T2,-,T1,-,CHX,-,-,-,T1,-,-,COM,-,COM,-,COM,-,M,-,6.0,11.5625
46,person_6,-,T1,-,T2,-,T1,-,-,-,T2,-,-,-,CHX,-,T2,-,CHX,-,T1,-,-,M,-,-,-,COM,-,M,-,COM,-,-,-,-,-,-,CHX,-,-,-,-,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,T1,-,T2,-,T1,6.0,11.5625
47,person_8,COM,-,-,-,M,-,-,-,-,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,-,-,-,-,COM,-,COM,-,M,-,-,-,-,-,M,-,COM,-,-,-,COM,-,M,-,-,-,DISP,-,-,-,-,T2,-,T2,-,CHX,-,T1,6.0,11.5625
48,person_1,M,-,COM,-,DISP,-,-,-,-,CHX,-,T1,-,T2,-,-,-,T2,-,-,-,-,COM,-,M,-,M,-,-,-,-,-,-,-,DISP,-,COM,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,COM,-,-,-,-,-,6.0,11.5625
49,person_4,-,CHX,-,CHX,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,-,-,-,-,-,CHX,-,T2,-,T2,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,T1,-,-,-,T2,-,CHX,-,T1,-,T2,-,T1,6.0,11.5625
50,person_2,-,T1,-,CHX,-,-,-,T1,-,T2,-,T2,-,-,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T2,-,T1,-,T1,-,T2,-,-,-,-,-,T1,-,T2,-,T1,-,T2,-,T2,-,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,CHX,7.0,11.5
51,person_9,M,-,-,-,DISP,-,-,-,M,-,-,-,M,-,-,-,M,-,-,-,-,-,-,-,-,-,-,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,7.0,11.5
52,person_5,COM,-,M,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,7.0,11.5
53,person_3,M,-,M,-,-,-,M,-,COM,-,COM,-,M,-,-,-,M,-,-,-,DISP,-,-,T2,-,T2,-,-,-,CHX,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,T1,-,T1,-,-,-,T1,-,CHX,7.0,11.5
54,person_10,-,-,M,-,M,-,-,-,COM,-,COM,-,-,-,COM,-,M,-,-,-,M,-,M,-,COM,-,-,-,-,-,COM,-,-,-,DISP,-,-,T1,-,T1,-,-,-,T1,-,CHX,-,-,-,-,M,-,COM,-,-,-,-,-,COM,-,7.0,11.5
55,person_7,-,T2,-,-,-,T1,-,-,-,CHX,-,T1,-,T2,-,T1,-,T2,-,-,-,T1,-,T2,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,-,M,-,-,-,COM,-,M,-,COM,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,7.0,11.5
56,person_6,-,CHX,-,T2,-,T1,-,-,-,T2,-,-,-,CHX,-,T2,-,T1,-,T1,-,-,M,-,-,-,M,-,M,-,-,-,-,-,-,-,-,CHX,-,-,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,T1,-,T1,-,T2,-,T1,7.0,11.5
57,person_8,-,T2,-,T1,-,-,-,-,-,-,M,-,COM,-,M,-,COM,-,DISP,-,-,-,-,-,-,-,COM,-,COM,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,-,-,COM,-,-,-,DISP,-,-,-,-,T1,-,T2,-,CHX,-,T1,7.0,11.5
58,person_1,COM,-,COM,-,-,-,DISP,-,COM,-,M,-,COM,-,-,-,COM,-,M,-,-,-,COM,-,M,-,COM,-,-,-,-,-,M,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,-,-,CHX,-,T2,-,T2,-,-,-,-,7.0,11.5
59,person_4,-,T2,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,T2,-,-,-,T1,-,T2,-,CHX,-,T2,-,T2,-,-,-,T1,-,-,-,T2,-,CHX,-,T2,-,T2,-,T2,7.0,11.5
60,person_2,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,T2,-,T2,-,CHX,-,T1,-,-,-,T1,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,T2,-,CHX,-,-,-,-,-,T1,-,T1,-,CHX,-,-,-,CHX,8.0,11.0625
61,person_9,COM,-,-,-,DISP,-,-,-,M,-,-,-,M,-,COM,-,COM,-,DISP,-,-,-,-,-,-,-,-,T1,-,T1,-,T2,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,8.0,11.0625
62,person_5,-,T2,-,T2,-,T1,-,-,COM,-,-,-,COM,-,-,-,M,-,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,8.0,11.0625
63,person_3,M,-,M,-,-,-,M,-,-,T1,-,CHX,-,T2,-,CHX,-,T2,-,-,-,-,M,-,M,-,-,-,M,-,COM,-,DISP,-,-,-,M,-,COM,-,M,-,-,-,COM,-,-,-,DISP,-,-,T1,-,T1,-,-,-,T1,-,T1,8.0,11.0625
64,person_10,-,-,-,T1,-,-,-,-,-,-,M,-,-,-,COM,-,M,-,-,-,M,-,M,-,COM,-,COM,-,-,-,COM,-,-,-,DISP,-,COM,-,M,-,-,-,M,-,-,-,DISP,-,-,-,M,-,COM,-,-,-,-,-,COM,-,8.0,11.0625
65,person_7,-,T2,-,CHX,-,-,-,-,-,CHX,-,T1,-,T1,-,T1,-,CHX,-,-,-,T1,-,T2,-,T2,-,CHX,-,T2,-,CHX,-,T1,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,-,-,COM,-,-,-,COM,-,COM,-,-,-,8.0,11.0625
66,person_6,-,T1,-,T2,-,T1,-,-,-,T2,-,-,-,CHX,-,T2,-,T1,-,T1,-,-,M,-,-,-,COM,-,M,-,COM,-,-,-,-,-,-,T1,-,-,-,-,-,T1,-,T2,-,-,-,T1,-,T2,-,T1,-,CHX,-,T2,-,T1,8.0,11.0625
67,person_8,M,-,COM,-,-,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,CHX,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,T2,-,CHX,-,T1,8.0,11.0625
68,person_1,M,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,M,-,M,-,-,-,-,-,-,-,M,-,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,-,-,-,-,CHX,-,T2,-,T1,-,-,-,-,8.0,11.0625
69,person_4,-,T2,-,CHX,-,-,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,T1,-,T2,-,CHX,-,CHX,-,T2,-,-,-,T1,-,-,-,T2,-,CHX,-,T2,-,T2,-,T2,8.0,11.0625
70,person_2,-,T2,-,CHX,-,-,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,-,-,T1,-,T1,-,T2,-,T1,-,T2,-,T2,-,-,-,T1,-,T1,-,T1,-,CHX,-,-,-,CHX,9.0,10.5625
71,person_9,COM,-,M,-,-,-,DISP,-,M,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,-,-,M,-,M,-,-,-,DISP,-,COM,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,9.0,10.5625
72,person_5,COM,-,M,-,-,-,-,-,-,T1,-,-,-,T2,-,T2,-,CHX,-,-,-,T1,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,9.0,10.5625
73,person_3,M,-,M,-,M,-,-,-,M,-,COM,-,COM,-,M,-,M,-,DISP,-,-,-,-,T2,-,T2,-,-,-,T2,-,T1,-,-,-,-,M,-,COM,-,COM,-,-,-,COM,-,-,-,DISP,-,-,T1,-,T1,-,T1,-,T1,-,T1,9.0,10.5625
74,person_10,-,-,-,CHX,-,-,-,-,COM,-,M,-,-,-,COM,-,M,-,-,-,M,-,M,-,COM,-,COM,-,-,-,COM,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,COM,-,-,-,-,-,COM,-,9.0,10.5625
75,person_7,-,T1,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,-,T2,-,CHX,-,CHX,-,T2,-,T1,-,T1,-,-,M,-,COM,-,COM,-,-,-,-,-,-,-,-,-,COM,-,-,-,COM,-,COM,-,M,-,9.0,10.5625
76,person_6,-,CHX,-,T2,-,-,-,-,-,T2,-,-,-,CHX,-,CHX,-,T2,-,T1,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,-,-,-,T1,-,-,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,T1,-,T1,-,T2,-,T1,9.0,10.5625
77,person_8,COM,-,M,-,-,-,M,-,-,-,COM,-,COM,-,M,-,COM,-,-,-,DISP,-,-,-,-,-,M,-,COM,-,M,-,DISP,-,-,-,-,CHX,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,-,T2,-,T1,-,CHX,-,T1,9.0,10.5625
78,person_1,M,-,COM,-,DISP,-,-,-,M,-,M,-,M,-,-,-,COM,-,M,-,-,-,COM,-,M,-,M,-,-,-,-,-,M,-,-,-,-,T1,-,T2,-,CHX,-,CHX,-,T2,-,-,-,-,-,CHX,-,T2,-,T2,-,-,-,T2,9.0,10.5625
79,person_4,-,CHX,-,CHX,-,-,-,-,-,T2,-,T1,-,T1,-,T1,-,-,-,-,-,T1,-,CHX,-,T2,-,T2,-,CHX,-,CHX,-,-,-,T1,-,T2,-,CHX,-,T1,-,T2,-,-,-,T1,-,-,-,T2,-,CHX,-,CHX,-,T2,-,T1,9.0,10.5625
80,person_2,-,T1,-,CHX,-,-,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,T1,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,T2,-,-,-,T1,-,T1,-,T2,-,T1,-,T2,-,CHX,-,-,-,-,-,T1,-,T1,-,CHX,-,T2,-,T2,10.0,10.5
81,person_9,-,-,COM,-,-,-,DISP,-,M,-,-,-,M,-,M,-,-,-,-,-,DISP,-,-,-,-,-,-,T1,-,-,-,T2,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,-,-,-,M,-,M,-,M,-,10.0,10.5
