,Nurse,2022-09-01-mañana,2022-09-01-tarde,2022-09-02-mañana,2022-09-02-tarde,2022-09-03-mañana,2022-09-03-tarde,2022-09-04-mañana,2022-09-04-tarde,2022-09-05-mañana,2022-09-05-tarde,2022-09-06-mañana,2022-09-06-tarde,2022-09-07-mañana,2022-09-07-tarde,2022-09-08-mañana,2022-09-08-tarde,2022-09-09-mañana,2022-09-09-tarde,2022-09-10-mañana,2022-09-10-tarde,2022-09-11-mañana,2022-09-11-tarde,2022-09-12-mañana,2022-09-12-tarde,2022-09-13-mañana,2022-09-13-tarde,2022-09-14-mañana,2022-09-14-tarde,2022-09-15-mañana,2022-09-15-tarde,2022-09-16-mañana,2022-09-16-tarde,2022-09-17-mañana,2022-09-17-tarde,2022-09-18-mañana,2022-09-18-tarde,2022-09-19-mañana,2022-09-19-tarde,2022-09-20-mañana,2022-09-20-tarde,2022-09-21-mañana,2022-09-21-tarde,2022-09-22-mañana,2022-09-22-tarde,2022-09-23-mañana,2022-09-23-tarde,2022-09-24-mañana,2022-09-24-tarde,2022-09-25-mañana,2022-09-25-tarde,2022-09-26-mañana,2022-09-26-tarde,2022-09-27-mañana,2022-09-27-tarde,2022-09-28-mañana,2022-09-28-tarde,2022-09-29-mañana,2022-09-29-tarde,2022-09-30-mañana,2022-09-30-tarde,objective_1,objective_2
12,person_8,-,-,M,-,DISP,-,-,-,-,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,-,-,M,-,COM,-,M,-,10.0,11.625
13,person_1,COM,-,M,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,COM,-,M,-,M,-,10.0,11.625
14,person_2,-,T2,-,T2,-,-,-,-,-,T1,-,-,-,T1,-,-,-,T2,-,-,-,T1,-,-,-,-,-,-,-,T1,-,T1,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,T1,-,-,M,-,-,-,-,-,-,-,10.0,11.625
15,person_6,M,-,COM,-,M,-,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,COM,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,-,T1,-,T1,-,T1,-,CHX,-,CHX,-,-,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,10.0,11.625
16,person_4,-,T1,-,T1,-,T1,-,-,COM,-,-,-,M,-,COM,-,M,-,-,-,-,-,-,CHX,-,-,-,T1,-,T2,-,CHX,-,T1,-,-,-,T2,-,-,-,-,-,T1,-,-,-,T1,-,-,M,-,COM,-,-,-,COM,-,COM,-,10.0,11.625
17,person_3,M,-,-,-,-,-,M,-,-,-,COM,-,COM,-,COM,-,-,-,-,-,M,-,-,-,-,T1,-,T2,-,CHX,-,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,CHX,-,T2,-,T1,-,T2,-,CHX,10.0,11.625
18,person_5,M,-,COM,-,-,-,DISP,-,COM,-,COM,-,COM,-,-,-,COM,-,-,-,DISP,-,M,-,COM,-,-,-,COM,-,COM,-,COM,-,-,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,-,-,-,-,CHX,-,T1,-,T2,-,T1,-,T2,11.0,10.625
19,person_7,-,CHX,-,T1,-,-,-,T1,-,-,-,T1,-,T2,-,T1,-,T2,-,-,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,COM,-,M,-,M,-,-,-,-,-,11.0,10.625
20,person_9,-,T2,-,CHX,-,-,-,-,-,-,-,T2,-,T2,-,CHX,-,T1,-,-,-,-,M,-,-,-,COM,-,COM,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,COM,-,-,-,DISP,-,-,T1,-,-,-,T1,-,CHX,-,T2,11.0,10.625
21,person_8,-,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,-,T2,-,CHX,-,CHX,-,T2,-,T2,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,M,-,-,-,COM,-,COM,-,M,-,11.0,10.625
22,person_1,COM,-,M,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,COM,-,M,-,M,-,-,-,COM,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,11.0,10.625
23,person_2,-,T2,-,T1,-,-,-,-,-,T1,-,-,-,-,-,-,-,T1,-,-,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,-,-,T1,-,T2,-,T1,-,CHX,-,-,-,T2,-,-,-,T1,-,-,M,-,-,-,M,-,-,-,11.0,10.625
24,person_6,M,-,M,-,M,-,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,-,COM,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,-,-,-,CHX,-,CHX,-,-,-,T1,11.0,10.625
25,person_4,-,T1,-,T2,-,T1,-,-,-,T2,-,-,-,T1,-,T2,-,-,-,T1,-,-,-,CHX,-,T2,-,T1,-,T2,-,CHX,-,T1,-,-,M,-,-,-,-,-,COM,-,COM,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,11.0,10.625
26,person_3,-,-,-,-,DISP,-,-,-,M,-,M,-,M,-,COM,-,COM,-,DISP,-,-,-,-,-,-,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,CHX,-,CHX,-,T2,-,T2,-,CHX,-,-,-,-,-,T2,-,T2,-,T1,-,T2,-,CHX,11.0,10.625
0,person_5,M,-,COM,-,-,-,DISP,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,CHX,-,T2,-,T1,-,-,-,T1,-,-,-,-,-,CHX,-,T1,-,T2,-,T1,-,T1,12.0,9.625
1,person_7,-,CHX,-,CHX,-,-,-,T1,-,-,-,T1,-,T2,-,T1,-,T1,-,-,-,-,-,T1,-,T1,-,T2,-,CHX,-,-,-,-,-,T1,-,-,-,-,-,T2,-,T2,-,CHX,-,T1,-,-,-,T2,-,-,-,T1,-,T1,-,T2,12.0,9.625
2,person_9,COM,-,COM,-,DISP,-,-,-,-,-,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,M,-,-,-,-,-,-,T1,-,CHX,-,T2,12.0,9.625
3,person_8,-,-,M,-,-,-,DISP,-,-,-,M,-,M,-,M,-,-,-,-,-,M,-,-,T2,-,-,-,CHX,-,T1,-,T2,-,-,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,M,-,M,-,COM,-,M,-,12.0,9.625
4,person_1,COM,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,DISP,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,-,M,-,M,-,M,-,-,-,M,-,DISP,-,-,-,M,-,-,-,M,-,M,-,M,-,12.0,9.625
5,person_2,-,T2,-,T1,-,-,-,-,-,T1,-,-,-,T1,-,-,-,T2,-,-,-,T1,-,-,-,T2,-,T2,-,-,-,-,-,-,-,T1,-,T2,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,T1,-,-,M,-,-,-,-,-,M,-,12.0,9.625
6,person_6,M,-,COM,-,M,-,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,COM,-,M,-,COM,-,M,-,COM,-,DISP,-,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,12.0,9.625
7,person_4,-,T1,-,T1,-,T1,-,-,-,T2,-,-,-,T2,-,T2,-,T1,-,T1,-,-,-,CHX,-,-,-,T1,-,T1,-,T1,-,T1,-,-,M,-,-,-,-,-,COM,-,COM,-,-,-,-,-,COM,-,COM,-,COM,-,M,-,COM,-,12.0,9.625
8,person_3,-,T1,-,T2,-,-,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,-,T2,-,-,-,T2,-,T2,12.0,9.625
