,Nurse,2023-09-01-mañana,2023-09-01-tarde,2023-09-02-mañana,2023-09-02-tarde,2023-09-03-mañana,2023-09-03-tarde,2023-09-04-mañana,2023-09-04-tarde,2023-09-05-mañana,2023-09-05-tarde,2023-09-06-mañana,2023-09-06-tarde,2023-09-07-mañana,2023-09-07-tarde,2023-09-08-mañana,2023-09-08-tarde,2023-09-09-mañana,2023-09-09-tarde,2023-09-10-mañana,2023-09-10-tarde,2023-09-11-mañana,2023-09-11-tarde,2023-09-12-mañana,2023-09-12-tarde,2023-09-13-mañana,2023-09-13-tarde,2023-09-14-mañana,2023-09-14-tarde,2023-09-15-mañana,2023-09-15-tarde,2023-09-16-mañana,2023-09-16-tarde,2023-09-17-mañana,2023-09-17-tarde,2023-09-18-mañana,2023-09-18-tarde,2023-09-19-mañana,2023-09-19-tarde,2023-09-20-mañana,2023-09-20-tarde,2023-09-21-mañana,2023-09-21-tarde,2023-09-22-mañana,2023-09-22-tarde,2023-09-23-mañana,2023-09-23-tarde,2023-09-24-mañana,2023-09-24-tarde,2023-09-25-mañana,2023-09-25-tarde,2023-09-26-mañana,2023-09-26-tarde,2023-09-27-mañana,2023-09-27-tarde,2023-09-28-mañana,2023-09-28-tarde,2023-09-29-mañana,2023-09-29-tarde,2023-09-30-mañana,2023-09-30-tarde,objective_1,objective_2
10,person_6,M,-,-,-,DISP,-,COM,-,COM,-,COM,-,M,-,-,-,DISP,-,-,-,-,CHX,-,T2,-,CHX,-,-,-,T1,-,-,-,-,M,-,M,-,M,-,-,-,COM,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,COM,-,DISP,-,3.0,12.0625
11,person_7,COM,-,DISP,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,DISP,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,DISP,-,3.0,12.0625
12,person_10,-,-,-,-,M,-,-,T1,-,-,-,T2,-,T1,-,CHX,-,-,-,-,COM,-,M,-,-,-,M,-,-,-,-,-,DISP,-,COM,-,-,-,M,-,M,-,COM,-,DISP,-,-,-,COM,-,COM,-,-,-,COM,-,M,-,M,-,3.0,12.0625
13,person_9,-,CHX,-,-,-,-,M,-,-,-,M,-,-,-,M,-,M,-,-,-,-,T2,-,CHX,-,-,-,T2,-,CHX,-,-,-,-,-,T2,-,-,-,-,-,T2,-,CHX,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,CHX,-,-,3.0,12.0625
14,person_4,M,-,M,-,-,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,M,-,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,-,-,COM,-,M,-,M,-,-,-,-,T2,-,T2,-,-,-,T2,-,T1,-,-,3.0,12.0625
15,person_1,-,T2,-,-,-,-,COM,-,M,-,M,-,COM,-,-,-,-,-,DISP,-,COM,-,COM,-,M,-,M,-,M,-,-,-,COM,-,-,-,-,CHX,-,T2,-,-,-,-,-,-,-,-,-,CHX,-,T2,-,T1,-,CHX,-,T2,-,-,3.0,12.0625
16,person_5,-,CHX,-,-,-,T1,-,T2,-,T1,-,-,-,CHX,-,T1,-,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,T2,-,-,-,T1,-,CHX,-,T1,-,-,-,-,-,T1,-,T1,-,-,-,T2,-,CHX,-,CHX,-,-,-,CHX,-,-,3.0,12.0625
17,person_8,M,-,-,-,M,-,-,-,-,-,M,-,M,-,COM,-,DISP,-,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,-,-,-,COM,-,COM,-,COM,-,M,-,DISP,-,-,-,-,T2,-,-,-,CHX,-,T2,-,CHX,-,T1,3.0,12.0625
18,person_2,-,T1,-,T1,-,-,-,T2,-,CHX,-,CHX,-,-,-,T2,-,T1,-,-,-,-,-,-,-,T2,-,-,-,T2,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,-,-,-,-,T1,-,-,-,-,-,-,M,-,M,-,-,-,3.0,12.0625
19,person_3,M,-,-,-,DISP,-,-,CHX,-,T2,-,T1,-,T2,-,-,-,-,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,M,-,-,T1,-,T2,-,CHX,-,CHX,-,T2,-,-,-,-,COM,-,M,-,M,-,M,-,-,-,-,-,3.0,12.0625
20,person_6,COM,-,COM,-,-,-,-,T2,-,T1,-,CHX,-,T1,-,T2,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,T1,-,-,-,-,COM,-,COM,-,COM,-,-,-,-,-,-,-,DISP,-,M,-,M,-,COM,-,-,-,COM,-,M,-,4.0,11.625
21,person_7,M,-,-,-,DISP,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,COM,-,-,-,M,-,-,-,M,-,-,-,-,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,4.0,11.625
22,person_10,-,-,M,-,-,-,COM,-,-,-,M,-,COM,-,M,-,-,-,DISP,-,-,CHX,-,T2,-,-,-,T1,-,CHX,-,-,-,-,-,T2,-,-,-,T2,-,CHX,-,CHX,-,-,-,-,-,T2,-,CHX,-,-,-,CHX,-,CHX,-,-,4.0,11.625
23,person_9,-,-,DISP,-,-,-,-,T1,-,-,-,T1,-,T2,-,T1,-,-,-,-,M,-,-,-,-,-,M,-,M,-,DISP,-,-,-,M,-,-,-,-,-,COM,-,M,-,-,-,M,-,COM,-,-,-,M,-,M,-,M,-,DISP,-,4.0,11.625
24,person_4,-,CHX,-,-,-,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,M,-,-,-,M,-,M,-,M,-,-,-,DISP,-,-,CHX,-,T2,-,-,-,T2,-,T2,-,-,-,-,-,T2,-,T2,-,-,-,T1,-,T1,-,-,4.0,11.625
25,person_1,-,-,-,-,-,-,M,-,M,-,COM,-,-,-,COM,-,DISP,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,-,T2,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,T1,-,T2,-,CHX,-,CHX,-,CHX,-,-,4.0,11.625
26,person_5,-,T1,-,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,CHX,-,-,-,T1,-,T1,-,T1,-,-,-,T2,-,T2,-,T1,-,-,-,T1,-,CHX,-,-,-,-,-,T1,-,T1,-,-,-,CHX,-,T1,-,T2,-,CHX,-,CHX,-,-,4.0,11.625
27,person_8,COM,-,-,-,COM,-,-,-,-,-,M,-,M,-,M,-,-,-,M,-,-,T2,-,T1,-,T1,-,T2,-,T2,-,-,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,M,-,M,-,COM,-,COM,-,M,-,4.0,11.625
28,person_2,-,T2,-,T1,-,-,M,-,COM,-,-,-,-,-,M,-,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,-,-,T1,-,-,-,-,-,-,-,T2,-,T2,-,T1,4.0,11.625
29,person_3,M,-,-,-,M,-,-,T2,-,T2,-,T2,-,CHX,-,-,-,-,-,-,COM,-,M,-,COM,-,COM,-,-,-,-,-,DISP,-,COM,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,-,CHX,-,T2,-,T1,-,T1,-,-,-,-,4.0,11.625
30,person_6,COM,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,COM,-,COM,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,T1,-,T1,-,CHX,-,CHX,-,T2,-,-,5.0,11.0625
31,person_7,-,CHX,-,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,COM,-,-,-,M,-,COM,-,DISP,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,COM,-,M,-,M,-,M,-,M,-,COM,-,DISP,-,5.0,11.0625
32,person_10,-,-,DISP,-,-,-,-,CHX,-,-,-,T1,-,T1,-,T2,-,-,-,-,M,-,COM,-,-,-,M,-,M,-,DISP,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,-,T2,-,T2,-,-,-,T1,-,CHX,-,-,5.0,11.0625
33,person_9,-,CHX,-,-,-,-,-,-,-,-,-,T2,-,T2,-,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,-,-,DISP,-,M,-,M,-,COM,-,COM,-,M,-,M,-,5.0,11.0625
34,person_4,M,-,-,-,DISP,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,CHX,-,-,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,M,-,-,-,COM,-,-,-,DISP,-,-,-,-,T1,-,T2,-,-,-,T1,-,T1,-,-,5.0,11.0625
35,person_1,M,-,M,-,-,-,-,T2,-,T1,-,T1,-,-,-,CHX,-,-,-,-,M,-,COM,-,M,-,COM,-,M,-,M,-,-,-,-,T2,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,COM,-,COM,-,M,-,-,-,-,-,M,-,5.0,11.0625
36,person_5,-,T1,-,-,-,T1,-,-,-,CHX,-,-,-,CHX,-,T1,-,-,-,T1,-,T1,-,T1,-,-,-,T2,-,T2,-,-,-,-,-,T1,-,T1,-,-,-,-,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T2,-,T1,5.0,11.0625
37,person_8,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,T2,-,T2,-,T2,-,CHX,-,T1,-,T1,-,-,-,T1,-,CHX,-,T2,-,T1,-,T1,-,-,-,-,COM,-,-,-,M,-,COM,-,M,-,M,-,5.0,11.0625
38,person_2,-,T2,-,T1,-,-,-,T1,-,T2,-,CHX,-,-,-,-,-,T1,-,-,-,-,-,CHX,-,T1,-,CHX,-,-,-,-,-,T1,-,CHX,-,-,-,T1,-,T2,-,T2,-,-,-,T1,-,-,-,-,-,-,M,-,M,-,-,-,5.0,11.0625
39,person_3,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,COM,-,M,-,COM,-,COM,-,-,-,-,-,DISP,-,COM,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,-,CHX,-,T2,-,T2,-,T2,-,-,-,-,5.0,11.0625
40,person_6,M,-,M,-,-,-,COM,-,M,-,COM,-,M,-,-,-,-,-,M,-,-,T2,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,-,M,-,M,-,M,-,COM,-,COM,-,DISP,-,-,-,COM,-,M,-,COM,-,-,-,COM,-,DISP,-,6.0,10.624999999999998
41,person_7,COM,-,-,-,-,-,M,-,-,-,M,-,COM,-,-,-,DISP,-,-,-,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,COM,-,-,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,6.0,10.624999999999998
42,person_10,-,-,DISP,-,-,-,M,-,-,-,COM,-,M,-,COM,-,-,-,DISP,-,-,CHX,-,T2,-,-,-,T1,-,T1,-,-,-,-,-,CHX,-,-,-,T2,-,T1,-,T2,-,-,-,-,COM,-,COM,-,-,-,M,-,M,-,COM,-,6.0,10.624999999999998
43,person_9,-,T2,-,-,-,-,-,T2,-,-,-,T1,-,T2,-,T1,-,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,DISP,-,-,-,-,-,-,-,M,-,M,-,-,-,DISP,-,-,T1,-,T2,-,CHX,-,T1,-,CHX,-,-,6.0,10.624999999999998
44,person_4,-,T1,-,-,-,-,M,-,M,-,COM,-,M,-,COM,-,-,-,DISP,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,-,T2,-,T1,-,-,-,CHX,-,T1,-,-,-,-,-,-,M,-,-,-,COM,-,COM,-,COM,-,6.0,10.624999999999998
45,person_1,-,-,DISP,-,-,-,M,-,COM,-,COM,-,M,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,COM,-,DISP,-,-,-,-,-,COM,-,COM,-,-,-,-,-,-,-,M,-,-,CHX,-,T1,-,T2,-,T2,-,T2,-,-,6.0,10.624999999999998
46,person_5,-,CHX,-,T1,-,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,-,-,T1,-,T1,-,CHX,-,-,-,T2,-,T1,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,T1,-,-,-,-,-,T2,-,CHX,-,T1,-,T1,-,T2,-,T1,6.0,10.624999999999998
47,person_8,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,T1,-,T1,-,T2,-,T2,-,CHX,-,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,T1,-,-,M,-,-,-,COM,-,COM,-,COM,-,M,-,6.0,10.624999999999998
48,person_2,-,CHX,-,-,-,T1,-,T1,-,T1,-,T2,-,T1,-,T2,-,T1,-,-,-,-,-,T2,-,T1,-,CHX,-,T2,-,T1,-,-,-,T2,-,-,-,T1,-,CHX,-,CHX,-,-,-,T1,-,-,-,-,-,-,-,CHX,-,T1,-,-,6.0,10.624999999999998
49,person_3,M,-,-,-,DISP,-,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,COM,-,M,-,COM,-,COM,-,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,COM,-,M,-,M,-,COM,-,-,-,-,-,6.0,10.624999999999998
50,person_6,COM,-,DISP,-,-,-,-,CHX,-,CHX,-,T2,-,T2,-,T1,-,-,-,-,M,-,M,-,COM,-,-,-,COM,-,COM,-,-,-,COM,-,M,-,M,-,COM,-,COM,-,M,-,-,-,-,T2,-,CHX,-,CHX,-,T2,-,CHX,-,T1,7.0,10.0625
51,person_7,-,-,-,-,-,-,-,CHX,-,-,-,T1,-,T1,-,CHX,-,-,-,-,M,-,COM,-,-,-,M,-,M,-,M,-,-,-,COM,-,-,-,-,-,M,-,M,-,-,-,COM,-,M,-,M,-,COM,-,M,-,M,-,DISP,-,7.0,10.0625
52,person_10,-,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,DISP,-,-,-,-,T2,-,T2,-,-,-,CHX,-,T1,-,-,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,COM,-,-,-,M,-,COM,-,M,-,7.0,10.0625
53,person_9,-,T2,-,-,-,-,-,T1,-,-,-,T2,-,T2,-,T2,-,-,-,-,COM,-,M,-,-,-,M,-,M,-,-,-,DISP,-,M,-,-,-,-,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,M,-,7.0,10.0625
54,person_4,-,CHX,-,-,-,-,M,-,M,-,COM,-,M,-,COM,-,-,-,DISP,-,-,CHX,-,-,-,CHX,-,T1,-,T1,-,-,-,-,COM,-,M,-,-,-,M,-,M,-,DISP,-,-,-,-,CHX,-,T1,-,-,-,T1,-,T1,-,-,7.0,10.0625
55,person_1,M,-,-,-,DISP,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,-,T1,-,T1,-,T2,-,-,-,T2,-,-,-,-,-,T1,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T1,-,-,-,T2,-,CHX,-,T2,-,-,7.0,10.0625
56,person_5,-,T1,-,-,-,T1,-,T2,-,T1,-,-,-,CHX,-,T1,-,-,-,T1,-,T1,-,T1,-,-,-,T2,-,T2,-,T1,-,-,-,CHX,-,CHX,-,-,-,-,-,T1,-,T1,-,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,7.0,10.0625
57,person_8,COM,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,COM,-,COM,-,DISP,-,-,-,-,T2,-,T1,-,T2,-,T1,-,T2,-,-,-,-,M,-,-,-,COM,-,COM,-,COM,-,DISP,-,7.0,10.0625
58,person_2,-,CHX,-,T1,-,-,-,T1,-,T2,-,CHX,-,-,-,T2,-,T1,-,-,-,-,-,CHX,-,T1,-,T1,-,CHX,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,-,-,-,-,T1,-,-,-,-,-,-,COM,-,COM,-,-,-,7.0,10.0625
59,person_3,M,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,-,COM,-,M,-,M,-,COM,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,-,CHX,-,T2,-,T1,-,T2,-,-,-,-,7.0,10.0625
60,person_6,COM,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,COM,-,-,-,M,-,COM,-,COM,-,-,-,COM,-,M,-,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,M,-,COM,-,M,-,COM,-,M,-,M,-,8.0,9.625
61,person_7,-,CHX,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,COM,-,8.0,9.625
62,person_10,-,-,DISP,-,-,-,COM,-,-,-,M,-,COM,-,M,-,COM,-,-,-,-,CHX,-,T2,-,-,-,T1,-,T1,-,-,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,COM,-,-,T1,-,T2,-,-,-,T1,-,CHX,-,T1,8.0,9.625
63,person_9,-,T2,-,-,-,-,-,T2,-,-,-,T1,-,T2,-,CHX,-,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,DISP,-,-,-,-,-,-,-,M,-,M,-,-,-,DISP,-,COM,-,M,-,M,-,M,-,M,-,M,-,8.0,9.625
64,person_4,M,-,M,-,-,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,-,-,T2,-,T1,-,-,-,-,-,-,COM,-,M,-,-,-,COM,-,COM,-,DISP,-,-,-,M,-,M,-,-,-,M,-,M,-,COM,-,8.0,9.625
65,person_1,M,-,DISP,-,-,-,-,T1,-,T1,-,T2,-,T1,-,CHX,-,-,-,-,-,-,-,T1,-,T1,-,-,-,-,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,T2,-,T1,-,CHX,-,CHX,-,T2,-,-,8.0,9.625
66,person_5,-,T1,-,T1,-,-,-,CHX,-,T2,-,-,-,CHX,-,T1,-,-,-,T1,-,T1,-,CHX,-,-,-,T2,-,T2,-,T1,-,-,-,T2,-,T1,-,-,-,-,-,T1,-,T1,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,T1,-,-,8.0,9.625
67,person_8,M,-,COM,-,-,-,-,-,M,-,COM,-,COM,-,M,-,M,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,DISP,-,-,-,-,T2,-,T2,-,T2,-,T1,-,T1,-,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,DISP,-,8.0,9.625
68,person_2,-,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,T2,-,T1,-,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,T1,-,-,-,CHX,-,T2,-,T2,-,-,-,T1,-,-,-,-,-,-,-,T2,-,-,-,-,8.0,9.625
69,person_3,M,-,-,-,DISP,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,-,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,COM,-,-,-,COM,-,-,CHX,-,T2,-,T1,-,CHX,-,-,-,-,8.0,9.625
70,person_6,M,-,-,-,DISP,-,-,T2,-,CHX,-,T2,-,T2,-,CHX,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,COM,-,COM,-,M,-,M,-,M,-,9.000000000000004,9.624999832509149
71,person_7,M,-,DISP,-,-,-,M,-,-,-,-,-,COM,-,M,-,-,-,-,-,-,-,COM,-,-,-,M,-,COM,-,M,-,-,-,M,-,-,-,-,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,9.000000000000004,9.624999832509149
72,person_10,-,-,DISP,-,-,-,M,-,-,-,COM,-,M,-,COM,-,-,-,M,-,-,T2,-,CHX,-,-,-,CHX,-,CHX,-,-,-,-,-,T2,-,-,-,T2,-,CHX,-,T2,-,T1,-,-,COM,-,COM,-,-,-,COM,-,M,-,M,-,9.000000000000004,9.624999832509149
73,person_9,-,T1,-,-,-,-,-,T1,-,-,-,T1,-,T2,-,T1,-,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,-,-,-,-,M,-,M,-,-,-,DISP,-,-,T1,-,T2,-,T1,-,T2,-,T2,-,-,9.000000000000004,9.624999832509149
74,person_4,COM,-,-,-,COM,-,COM,-,M,-,M,-,COM,-,COM,-,-,-,DISP,-,COM,-,-,-,COM,-,M,-,M,-,DISP,-,-,-,-,CHX,-,T1,-,-,-,T2,-,CHX,-,-,-,-,-,T1,-,T2,-,-,-,T1,-,T1,-,-,9.000000000000004,9.624999832509149
75,person_1,M,-,M,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,T2,-,T1,-,T2,-,-,-,CHX,-,-,-,-,-,T1,-,CHX,-,T1,-,-,-,-,-,-,-,-,-,-,M,-,M,-,COM,-,COM,-,DISP,-,9.000000000000004,9.624999832509149
76,person_5,-,CHX,-,-,-,T1,-,T2,-,T2,-,-,-,CHX,-,T1,-,T1,-,-,-,T1,-,T1,-,-,-,T2,-,T2,-,T1,-,-,-,T1,-,T2,-,-,-,-,-,T1,-,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,T1,-,T1,9.000000000000004,9.624999832509149
77,person_8,COM,-,M,-,-,-,COM,-,COM,-,COM,-,M,-,M,-,M,-,-,-,-,CHX,-,T2,-,T1,-,T2,-,T2,-,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,COM,-,-,T2,-,T1,-,T1,-,CHX,-,CHX,-,-,9.000000000000004,9.624999832509149
78,person_2,-,T2,-,T1,-,-,-,CHX,-,T1,-,CHX,-,T1,-,T2,-,-,-,T1,-,-,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T1,-,T1,-,-,-,CHX,-,T1,-,T2,-,-,-,T1,-,-,-,-,-,-,-,T2,-,-,-,-,9.000000000000004,9.624999832509149
79,person_3,M,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,-,COM,-,M,-,M,-,M,-,-,-,-,-,COM,-,COM,-,M,-,M,-,COM,-,COM,-,-,-,M,-,-,T2,-,CHX,-,CHX,-,T1,-,-,-,-,9.000000000000004,9.624999832509149
80,person_6,M,-,DISP,-,-,-,-,CHX,-,T2,-,T1,-,T2,-,CHX,-,T1,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,T2,-,T1,-,CHX,-,T2,-,CHX,-,-,-,-,COM,-,M,-,COM,-,M,-,M,-,COM,-,10.0,9.5
81,person_7,-,T1,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,M,-,-,-,COM,-,M,-,-,-,DISP,-,M,-,-,-,-,-,M,-,M,-,DISP,-,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T2,-,-,10.0,9.5
