,Nurse,2023-09-01-mañana,2023-09-01-tarde,2023-09-02-mañana,2023-09-02-tarde,2023-09-03-mañana,2023-09-03-tarde,2023-09-04-mañana,2023-09-04-tarde,2023-09-05-mañana,2023-09-05-tarde,2023-09-06-mañana,2023-09-06-tarde,2023-09-07-mañana,2023-09-07-tarde,2023-09-08-mañana,2023-09-08-tarde,2023-09-09-mañana,2023-09-09-tarde,2023-09-10-mañana,2023-09-10-tarde,2023-09-11-mañana,2023-09-11-tarde,2023-09-12-mañana,2023-09-12-tarde,2023-09-13-mañana,2023-09-13-tarde,2023-09-14-mañana,2023-09-14-tarde,2023-09-15-mañana,2023-09-15-tarde,2023-09-16-mañana,2023-09-16-tarde,2023-09-17-mañana,2023-09-17-tarde,2023-09-18-mañana,2023-09-18-tarde,2023-09-19-mañana,2023-09-19-tarde,2023-09-20-mañana,2023-09-20-tarde,2023-09-21-mañana,2023-09-21-tarde,2023-09-22-mañana,2023-09-22-tarde,2023-09-23-mañana,2023-09-23-tarde,2023-09-24-mañana,2023-09-24-tarde,2023-09-25-mañana,2023-09-25-tarde,2023-09-26-mañana,2023-09-26-tarde,2023-09-27-mañana,2023-09-27-tarde,2023-09-28-mañana,2023-09-28-tarde,2023-09-29-mañana,2023-09-29-tarde,2023-09-30-mañana,2023-09-30-tarde,objective_1,objective_2
20,person_1,-,T1,-,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,-,-,-,CHX,-,T2,-,T1,-,T2,-,CHX,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,CHX,-,-,-,T1,-,CHX,-,T1,-,T2,-,T1,-,T1,-,T2,2.0,11.4375
21,person_4,M,-,-,-,-,-,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,-,T2,-,T2,-,T1,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,CHX,-,T2,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T1,-,-,-,T2,-,T1,2.0,11.4375
22,person_3,-,-,-,-,-,T1,-,T2,-,CHX,-,CHX,-,-,-,CHX,-,T1,-,-,COM,-,COM,-,COM,-,COM,-,-,-,-,-,-,-,-,T1,-,T1,-,T2,-,-,-,T1,-,-,-,T1,-,T1,-,T1,-,T2,-,-,-,-,-,CHX,3.0,11.0625
23,person_5,M,-,-,-,M,-,-,CHX,-,-,-,T1,-,T2,-,-,-,-,-,-,M,-,M,-,-,-,M,-,COM,-,-,-,DISP,-,M,-,-,-,-,-,M,-,M,-,-,-,DISP,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,3.0,11.0625
24,person_11,-,T1,-,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,DISP,-,COM,-,-,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,-,-,-,-,M,-,M,-,DISP,-,3.0,11.0625
25,person_10,-,-,-,-,DISP,-,M,-,-,-,M,-,COM,-,M,-,M,-,-,-,COM,-,M,-,-,-,COM,-,M,-,-,-,M,-,-,T1,-,-,-,T2,-,CHX,-,T1,-,-,-,-,-,T1,-,T1,-,-,-,CHX,-,T1,-,-,3.0,11.0625
26,person_9,-,-,-,-,-,T1,-,T2,-,T1,-,T2,-,-,-,T2,-,T1,-,-,-,T2,-,CHX,-,CHX,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,-,-,CHX,-,-,-,-,-,CHX,-,T2,-,T1,-,-,-,-,-,CHX,3.0,11.0625
27,person_2,-,T1,-,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,T2,-,-,-,T1,-,T1,-,T2,-,T2,-,-,-,T1,-,-,-,T1,-,-,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,-,-,T2,-,-,-,T2,-,CHX,-,T2,3.0,11.0625
28,person_7,M,-,DISP,-,-,-,-,-,COM,-,COM,-,M,-,COM,-,-,-,M,-,-,CHX,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,M,-,3.0,11.0625
29,person_8,M,-,M,-,-,-,-,-,-,-,M,-,M,-,COM,-,DISP,-,-,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,COM,-,M,-,M,-,COM,-,COM,-,M,-,-,-,-,T1,-,-,-,CHX,-,T1,-,T2,-,-,3.0,11.0625
30,person_6,COM,-,-,-,-,-,COM,-,M,-,M,-,COM,-,COM,-,-,-,-,-,-,-,-,T2,-,T1,-,-,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T2,-,-,-,T1,-,-,-,T2,-,CHX,-,-,-,T1,-,T2,-,-,3.0,11.0625
31,person_1,-,CHX,-,T1,-,-,-,CHX,-,T2,-,T2,-,T1,-,CHX,-,-,-,T1,-,T2,-,T1,-,T2,-,T2,-,T2,-,T1,-,-,-,T1,-,T2,-,T2,-,CHX,-,T2,-,-,-,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,3.0,11.0625
32,person_4,-,T2,-,-,-,T1,-,T1,-,T2,-,T2,-,CHX,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,T2,-,-,-,T1,-,T1,-,T2,-,T1,-,CHX,-,-,-,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,T2,-,T1,3.0,11.0625
33,person_3,-,-,-,-,-,-,-,T2,-,T1,-,T2,-,-,-,T2,-,-,-,T1,-,CHX,-,T2,-,T1,-,T2,-,-,-,T1,-,-,-,T1,-,T1,-,T2,-,-,-,T2,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,-,-,T2,4.0,10.4375
34,person_5,COM,-,DISP,-,-,-,COM,-,-,-,COM,-,COM,-,M,-,M,-,-,-,M,-,COM,-,-,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,-,-,-,-,4.0,10.4375
35,person_11,M,-,-,-,DISP,-,M,-,M,-,-,-,M,-,COM,-,DISP,-,-,-,M,-,-,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,-,-,M,-,-,-,-,-,M,-,M,-,DISP,-,4.0,10.4375
36,person_10,-,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,M,-,-,-,COM,-,M,-,-,-,DISP,-,M,-,-,-,M,-,COM,-,M,-,-,-,DISP,-,COM,-,M,-,-,-,COM,-,COM,-,-,-,4.0,10.4375
37,person_9,-,-,-,T1,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,-,T2,-,T1,-,T2,-,T2,-,-,-,-,-,T1,-,CHX,-,T2,-,T2,-,-,-,T1,-,-,-,T1,-,CHX,-,T2,-,T2,-,-,-,-,-,T1,4.0,10.4375
38,person_2,-,T2,-,T1,-,-,-,CHX,-,-,-,-,-,T2,-,CHX,-,-,-,T1,-,-,M,-,M,-,-,-,-,-,-,-,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,-,-,-,T1,-,T2,-,T2,4.0,10.4375
39,person_7,M,-,M,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,COM,-,DISP,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,4.0,10.4375
40,person_8,COM,-,-,-,M,-,-,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,-,CHX,-,T1,-,T2,-,CHX,-,T1,-,-,-,-,-,-,COM,-,COM,-,M,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,M,-,M,-,4.0,10.4375
41,person_6,-,T1,-,-,-,T1,-,-,-,CHX,-,T1,-,-,-,CHX,-,T1,-,-,-,-,-,T1,-,-,-,-,-,T2,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T2,-,CHX,-,T1,-,-,COM,-,M,-,-,-,COM,-,M,-,-,-,4.0,10.4375
42,person_1,M,-,-,-,-,-,-,T2,-,T2,-,T2,-,T2,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,T1,-,-,-,T2,-,-,-,T2,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,T2,-,T1,-,T2,4.0,10.4375
43,person_4,-,CHX,-,-,-,T1,-,T1,-,T1,-,-,-,T1,-,CHX,-,-,-,-,-,T2,-,CHX,-,T2,-,T1,-,CHX,-,-,-,T1,-,CHX,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,CHX,-,T1,-,CHX,-,CHX,-,CHX,-,T2,4.0,10.4375
44,person_3,-,-,-,T1,-,-,-,T2,-,T2,-,CHX,-,-,-,T2,-,T1,-,-,-,CHX,-,T2,-,T1,-,T2,-,-,-,-,-,T1,-,T1,-,CHX,-,T2,-,-,-,T1,-,-,-,-,-,CHX,-,T1,-,CHX,-,-,-,-,-,CHX,5.0,10.25
45,person_5,COM,-,-,-,DISP,-,COM,-,-,-,COM,-,M,-,COM,-,DISP,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,-,T2,-,-,-,-,-,CHX,-,-,-,-,-,-,M,-,COM,-,COM,-,M,-,M,-,-,-,5.0,10.25
46,person_11,COM,-,DISP,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,COM,-,M,-,-,-,5.0,10.25
47,person_10,-,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,DISP,-,M,-,M,-,-,-,COM,-,COM,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,M,-,COM,-,M,-,-,-,COM,-,COM,-,M,-,5.0,10.25
48,person_9,-,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,T2,-,T2,-,-,-,-,-,-,-,CHX,-,T2,-,T2,-,-,-,T2,-,T1,-,-,-,T1,-,CHX,-,T2,-,-,-,-,-,T2,5.0,10.25
49,person_2,-,T2,-,-,-,T1,-,CHX,-,-,-,-,-,T2,-,CHX,-,-,-,T1,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,-,T1,-,-,-,CHX,-,T2,-,-,-,-,-,T1,-,CHX,-,-,-,-,-,T1,-,T2,-,T2,5.0,10.25
50,person_7,M,-,-,-,M,-,-,T1,-,T1,-,T2,-,CHX,-,T1,-,-,-,-,COM,-,COM,-,M,-,COM,-,COM,-,DISP,-,-,-,COM,-,M,-,M,-,COM,-,COM,-,DISP,-,-,-,COM,-,-,-,M,-,COM,-,M,-,COM,-,5.0,10.25
51,person_8,M,-,M,-,-,-,-,-,COM,-,M,-,M,-,M,-,-,-,M,-,-,T2,-,T1,-,T2,-,CHX,-,T1,-,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,DISP,-,COM,-,-,-,COM,-,M,-,COM,-,DISP,-,5.0,10.25
52,person_6,-,T1,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,T1,-,T2,-,-,-,T2,-,-,-,T1,-,CHX,-,CHX,-,-,-,T2,-,CHX,-,T1,-,-,M,-,M,-,M,-,-,-,M,-,-,-,5.0,10.25
53,person_1,M,-,-,-,-,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,T2,-,T1,-,T2,5.0,10.25
54,person_4,-,CHX,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,CHX,-,-,-,-,-,-,-,CHX,-,T2,-,T1,-,CHX,-,-,-,T1,-,T1,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,CHX,-,T1,5.0,10.25
55,person_3,-,-,-,-,-,T1,-,T1,-,T1,-,T2,-,-,-,T1,-,-,-,T1,-,CHX,-,T2,-,T1,-,T2,-,T1,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,T2,-,-,-,T1,-,-,-,T1,-,T2,-,-,-,-,-,-,6.0,10.25
56,person_5,COM,-,DISP,-,-,-,M,-,-,-,M,-,COM,-,M,-,DISP,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,DISP,-,COM,-,-,-,-,-,COM,-,COM,-,-,-,M,-,M,-,COM,-,M,-,COM,-,M,-,-,-,6.0,10.25
57,person_11,M,-,-,-,DISP,-,COM,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,-,-,-,M,-,M,-,-,-,6.0,10.25
58,person_10,-,-,-,-,M,-,-,CHX,-,-,-,CHX,-,T1,-,T1,-,-,-,-,M,-,COM,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,M,-,DISP,-,-,-,COM,-,M,-,-,-,COM,-,COM,-,M,-,6.0,10.25
59,person_9,-,-,-,T1,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,-,T2,-,T1,-,T2,-,T2,-,-,-,-,-,T1,-,T1,-,T2,-,CHX,-,-,-,T1,-,-,-,T1,-,T1,-,T2,-,T2,-,-,-,-,-,T1,6.0,10.25
60,person_2,-,T2,-,-,-,-,-,CHX,-,-,-,-,-,T2,-,CHX,-,-,-,T1,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,-,T1,-,-,-,CHX,-,CHX,-,T1,-,-,-,T1,-,CHX,-,CHX,-,-,-,T1,-,T2,-,T2,6.0,10.25
61,person_7,M,-,M,-,-,-,-,-,COM,-,COM,-,M,-,M,-,-,-,M,-,COM,-,M,-,COM,-,M,-,M,-,M,-,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,-,-,COM,-,M,-,M,-,M,-,COM,-,M,-,6.0,10.25
62,person_8,M,-,COM,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,T2,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,M,-,-,-,COM,-,COM,-,M,-,DISP,-,6.0,10.25
63,person_6,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,T1,-,T2,-,-,-,T2,-,-,-,T1,-,T2,-,CHX,-,T1,-,T2,-,CHX,-,T1,-,-,-,-,-,-,-,-,-,CHX,-,CHX,-,-,6.0,10.25
64,person_1,M,-,-,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,T2,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,T2,-,T1,-,T2,6.0,10.25
65,person_4,-,CHX,-,-,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,CHX,-,-,-,-,-,T2,-,CHX,-,T2,-,T2,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,T2,-,T1,-,CHX,-,CHX,-,T1,-,T1,6.0,10.25
66,person_3,-,-,-,-,-,T1,-,T2,-,T2,-,T2,-,-,-,T2,-,-,-,T1,-,CHX,-,T2,-,T1,-,T2,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,-,-,T2,-,-,-,-,-,CHX,-,T1,-,T2,-,-,-,-,-,CHX,7.0,10.0625
67,person_5,M,-,DISP,-,-,-,COM,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,COM,-,-,-,M,-,COM,-,-,-,M,-,-,T2,-,-,-,-,-,T1,-,-,-,-,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,CHX,-,-,7.0,10.0625
68,person_11,COM,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,DISP,-,-,-,M,-,-,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,7.0,10.0625
69,person_10,-,-,-,-,M,-,M,-,-,-,COM,-,COM,-,COM,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,DISP,-,M,-,-,-,COM,-,COM,-,COM,-,-,-,M,-,M,-,M,-,-,-,COM,-,M,-,-,-,7.0,10.0625
70,person_9,-,-,-,T1,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,-,T2,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,T1,-,T2,-,T2,-,T2,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,-,-,-,-,CHX,7.0,10.0625
71,person_2,-,T2,-,T1,-,-,-,CHX,-,-,-,-,-,CHX,-,T1,-,-,-,T1,-,-,M,-,M,-,M,-,COM,-,-,-,-,-,COM,-,-,-,COM,-,COM,-,M,-,-,-,-,-,-,CHX,-,CHX,-,-,-,T1,-,T2,-,T2,7.0,10.0625
72,person_7,M,-,-,-,DISP,-,-,CHX,-,T2,-,CHX,-,T1,-,T1,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,M,-,COM,-,M,-,COM,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,M,-,M,-,7.0,10.0625
73,person_8,M,-,-,-,COM,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,T2,-,T2,-,T1,-,T2,-,-,-,-,-,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,-,-,COM,-,M,-,COM,-,DISP,-,7.0,10.0625
74,person_6,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,-,-,CHX,-,T1,-,-,-,T1,-,-,-,T2,-,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T2,-,CHX,-,T1,-,-,COM,-,M,-,M,-,-,-,M,-,-,-,7.0,10.0625
75,person_1,M,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T2,-,-,-,T1,-,T1,-,CHX,-,T1,-,T2,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,-,-,T1,-,T2,-,CHX,-,T1,-,T2,-,CHX,-,T1,7.0,10.0625
76,person_4,-,CHX,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,CHX,-,-,-,-,-,T2,-,CHX,-,T1,-,T2,-,T1,-,-,-,T1,-,T2,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,T1,7.0,10.0625
77,person_3,-,-,-,-,-,T1,-,T2,-,T1,-,T2,-,-,-,T2,-,-,-,T1,-,CHX,-,T2,-,T1,-,T2,-,-,-,-,-,-,-,T1,-,T1,-,T2,-,-,-,T2,-,-,-,T1,-,CHX,-,CHX,-,T2,-,-,-,T1,-,T2,8.0,9.75
78,person_5,COM,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,COM,-,-,-,-,-,-,-,M,-,-,-,M,-,COM,-,-,-,-,-,COM,-,M,-,-,-,M,-,-,CHX,-,T1,-,T1,-,T2,-,CHX,-,-,8.0,9.75
79,person_11,COM,-,-,-,DISP,-,M,-,M,-,-,-,M,-,COM,-,DISP,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,-,-,-,-,COM,-,COM,-,M,-,8.0,9.75
80,person_10,-,-,-,-,M,-,COM,-,-,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,-,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,DISP,-,COM,-,M,-,-,-,COM,-,M,-,DISP,-,8.0,9.75
81,person_9,-,-,-,T1,-,-,M,-,M,-,M,-,-,-,COM,-,-,-,-,-,-,T2,-,T2,-,T2,-,T2,-,-,-,T1,-,-,-,T1,-,T2,-,T2,-,CHX,-,T1,-,-,-,T1,-,T1,-,CHX,-,T2,-,-,-,-,-,T2,8.0,9.75
