,Nurse,2023-06-01-mañana,2023-06-01-tarde,2023-06-02-mañana,2023-06-02-tarde,2023-06-03-mañana,2023-06-03-tarde,2023-06-04-mañana,2023-06-04-tarde,2023-06-05-mañana,2023-06-05-tarde,2023-06-06-mañana,2023-06-06-tarde,2023-06-07-mañana,2023-06-07-tarde,2023-06-08-mañana,2023-06-08-tarde,2023-06-09-mañana,2023-06-09-tarde,2023-06-10-mañana,2023-06-10-tarde,2023-06-11-mañana,2023-06-11-tarde,2023-06-12-mañana,2023-06-12-tarde,2023-06-13-mañana,2023-06-13-tarde,2023-06-14-mañana,2023-06-14-tarde,2023-06-15-mañana,2023-06-15-tarde,2023-06-16-mañana,2023-06-16-tarde,2023-06-17-mañana,2023-06-17-tarde,2023-06-18-mañana,2023-06-18-tarde,2023-06-19-mañana,2023-06-19-tarde,2023-06-20-mañana,2023-06-20-tarde,2023-06-21-mañana,2023-06-21-tarde,2023-06-22-mañana,2023-06-22-tarde,2023-06-23-mañana,2023-06-23-tarde,2023-06-24-mañana,2023-06-24-tarde,2023-06-25-mañana,2023-06-25-tarde,2023-06-26-mañana,2023-06-26-tarde,2023-06-27-mañana,2023-06-27-tarde,2023-06-28-mañana,2023-06-28-tarde,2023-06-29-mañana,2023-06-29-tarde,2023-06-30-mañana,2023-06-30-tarde,objective_1,objective_2
25,person_2,COM,-,-,-,M,-,-,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,-,-,-,-,-,-,COM,-,M,-,M,-,DISP,-,-,-,-,-,-,T2,-,T1,-,T2,-,T2,-,-,-,-,M,-,M,-,M,-,-,-,-,-,7.0,11.5625
26,person_7,-,T1,-,T1,-,-,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,-,-,-,-,T2,-,T2,-,T2,-,T1,-,-,-,T1,-,-,-,-,COM,-,M,-,M,-,-,-,-,-,-,T1,-,-,-,T1,-,-,-,T1,7.0,11.5625
0,person_5,M,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,COM,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,8.0,10.5625
1,person_9,-,T2,-,T1,-,T1,-,-,-,-,-,T1,-,T2,-,T2,-,-,-,-,-,T1,-,T1,-,-,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,-,-,-,-,COM,-,M,-,-,-,M,-,-,CHX,-,-,-,T1,-,CHX,-,T1,8.0,10.5625
2,person_4,-,T1,-,CHX,-,-,-,T1,-,T1,-,T2,-,T1,-,T1,-,T1,-,T1,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,T1,-,T1,-,CHX,-,T2,-,T2,-,T1,-,-,M,-,M,-,COM,-,-,-,COM,-,8.0,10.5625
3,person_8,-,CHX,-,T2,-,-,-,-,COM,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,T1,-,T2,-,CHX,-,CHX,-,-,-,T1,-,-,-,-,-,T2,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,T1,-,CHX,8.0,10.5625
4,person_3,-,-,M,-,-,-,DISP,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,DISP,-,DISP,-,COM,-,-,-,-,-,COM,-,DISP,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,-,-,-,T2,-,CHX,-,T2,-,T2,-,T1,8.0,10.5625
5,person_1,-,-,M,-,M,-,-,-,COM,-,M,-,-,-,COM,-,M,-,DISP,-,-,-,M,-,COM,-,-,-,-,-,COM,-,-,-,DISP,-,-,T1,-,T2,-,-,-,T2,-,T1,-,-,-,-,-,T1,-,CHX,-,-,-,-,-,T2,8.0,10.5625
6,person_6,M,-,M,-,DISP,-,-,-,-,T2,-,CHX,-,T1,-,-,-,T2,-,-,-,-,-,-,-,CHX,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,COM,-,COM,-,M,-,M,-,M,-,8.0,10.5625
7,person_2,-,-,-,T1,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,DISP,-,-,-,COM,-,M,-,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,M,-,8.0,10.5625
8,person_7,COM,-,COM,-,-,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,T2,-,CHX,-,T2,-,T1,-,T1,-,-,-,-,-,-,-,-,-,-,M,-,DISP,-,-,-,-,-,-,T2,-,-,-,-,-,T1,8.0,10.5625
