,Nurse,2022-04-01-mañana,2022-04-01-tarde,2022-04-02-mañana,2022-04-02-tarde,2022-04-03-mañana,2022-04-03-tarde,2022-04-04-mañana,2022-04-04-tarde,2022-04-05-mañana,2022-04-05-tarde,2022-04-06-mañana,2022-04-06-tarde,2022-04-07-mañana,2022-04-07-tarde,2022-04-08-mañana,2022-04-08-tarde,2022-04-09-mañana,2022-04-09-tarde,2022-04-10-mañana,2022-04-10-tarde,2022-04-11-mañana,2022-04-11-tarde,2022-04-12-mañana,2022-04-12-tarde,2022-04-13-mañana,2022-04-13-tarde,2022-04-14-mañana,2022-04-14-tarde,2022-04-15-mañana,2022-04-15-tarde,2022-04-16-mañana,2022-04-16-tarde,2022-04-17-mañana,2022-04-17-tarde,2022-04-18-mañana,2022-04-18-tarde,2022-04-19-mañana,2022-04-19-tarde,2022-04-20-mañana,2022-04-20-tarde,2022-04-21-mañana,2022-04-21-tarde,2022-04-22-mañana,2022-04-22-tarde,2022-04-23-mañana,2022-04-23-tarde,2022-04-24-mañana,2022-04-24-tarde,2022-04-25-mañana,2022-04-25-tarde,2022-04-26-mañana,2022-04-26-tarde,2022-04-27-mañana,2022-04-27-tarde,2022-04-28-mañana,2022-04-28-tarde,2022-04-29-mañana,2022-04-29-tarde,2022-04-30-mañana,2022-04-30-tarde,objective_1,objective_2
23,person_2,-,-,-,T1,-,-,-,T2,-,T1,-,T2,-,-,-,T2,-,T1,-,-,-,CHX,-,T1,-,CHX,-,T1,-,-,-,T1,-,-,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,3.0,8.9375
24,person_8,M,-,-,-,DISP,-,-,-,-,T2,-,T1,-,CHX,-,CHX,-,-,-,-,-,T2,-,T1,-,T1,-,T1,-,-,-,-,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,COM,-,DISP,-,3.0,8.9375
25,person_3,-,T1,-,-,-,T1,-,T2,-,CHX,-,-,-,T2,-,T1,-,T1,-,-,-,T1,-,T2,-,-,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,-,-,-,-,-,T2,-,T1,-,-,-,CHX,-,CHX,-,T2,-,T1,-,CHX,-,-,3.0,8.9375
26,person_7,M,-,M,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,M,-,DISP,-,-,-,DISP,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,-,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,-,3.0,8.9375
27,person_6,M,-,DISP,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,DISP,-,4.0,8.3125
28,person_9,COM,-,-,-,M,-,M,-,M,-,-,-,COM,-,COM,-,-,-,DISP,-,COM,-,-,-,COM,-,DISP,-,DISP,-,-,-,DISP,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,COM,-,-,-,4.0,8.3125
29,person_5,-,-,COM,-,-,-,COM,-,M,-,M,-,-,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,DISP,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,DISP,-,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,-,4.0,8.3125
30,person_4,-,CHX,-,-,-,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,-,-,COM,-,M,-,COM,-,M,-,-,-,-,-,M,-,COM,-,M,-,COM,-,M,-,COM,-,-,-,DISP,-,-,CHX,-,T2,-,T2,-,T1,-,T2,-,-,4.0,8.3125
31,person_1,-,T2,-,-,-,T1,-,CHX,-,-,-,T2,-,CHX,-,T2,-,T1,-,-,COM,-,COM,-,-,-,M,-,M,-,-,-,-,-,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,-,M,-,COM,-,-,-,M,-,M,-,-,-,4.0,8.3125
32,person_2,-,T1,-,T1,-,-,-,T2,-,T1,-,CHX,-,-,-,CHX,-,T1,-,-,-,T2,-,T2,-,T1,-,T1,-,-,-,T1,-,-,M,-,COM,-,COM,-,M,-,M,-,-,-,-,-,-,T1,-,CHX,-,T1,-,-,-,-,-,T1,4.0,8.3125
33,person_8,-,-,-,-,DISP,-,-,-,COM,-,M,-,COM,-,M,-,COM,-,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,COM,-,M,-,M,-,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,COM,-,M,-,M,-,4.0,8.3125
34,person_3,M,-,-,-,-,-,-,T2,-,T2,-,-,-,T1,-,T2,-,-,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,T2,-,CHX,-,-,-,CHX,-,-,-,T1,-,T2,-,T1,-,T1,-,T2,-,CHX,-,CHX,4.0,8.3125
35,person_7,COM,-,M,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,T1,-,-,-,-,-,CHX,-,-,-,T2,-,-,-,T1,-,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,-,T1,-,-,-,CHX,-,CHX,-,T1,-,-,4.0,8.3125
36,person_6,M,-,DISP,-,-,-,COM,-,COM,-,M,-,-,-,-,-,DISP,-,-,-,-,CHX,-,CHX,-,T2,-,T1,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,COM,-,M,-,M,-,5.0,8.25
37,person_9,COM,-,-,-,M,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,DISP,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,COM,-,M,-,-,-,M,-,COM,-,-,-,5.0,8.25
38,person_5,-,-,COM,-,-,-,M,-,M,-,COM,-,-,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,COM,-,-,-,DISP,-,M,-,COM,-,M,-,-,-,-,-,-,-,5.0,8.25
39,person_4,COM,-,COM,-,-,-,-,T1,-,T2,-,T2,-,T2,-,-,-,-,-,-,M,-,M,-,M,-,DISP,-,-,-,M,-,-,-,-,T1,-,T2,-,T1,-,T2,-,T2,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,M,-,5.0,8.25
40,person_1,-,CHX,-,T1,-,-,M,-,-,-,M,-,M,-,-,-,-,-,-,-,-,T1,-,T2,-,-,-,T1,-,T1,-,T1,-,-,-,CHX,-,-,-,-,-,T1,-,CHX,-,-,-,T1,-,CHX,-,T1,-,-,-,T1,-,T1,-,T1,5.0,8.25
41,person_2,-,T2,-,T1,-,-,-,CHX,-,T1,-,T1,-,-,-,T2,-,T1,-,-,M,-,M,-,M,-,DISP,-,-,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,-,-,T2,-,T1,-,-,-,T2,-,T2,-,T2,-,T2,-,-,-,CHX,5.0,8.25
42,person_8,M,-,-,-,DISP,-,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,T2,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,COM,-,M,-,COM,-,M,-,M,-,DISP,-,5.0,8.25
43,person_3,-,T1,-,-,-,T1,-,T2,-,T1,-,-,-,T1,-,CHX,-,-,-,T1,-,T1,-,T2,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,-,-,-,-,T2,-,-,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T2,-,CHX,5.0,8.25
44,person_7,-,-,M,-,-,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,-,-,DISP,-,DISP,-,-,-,-,-,-,T1,-,T2,-,CHX,-,T1,-,-,-,-,-,-,-,T1,-,CHX,-,-,-,CHX,-,-,5.0,8.25
45,person_6,-,T1,-,-,-,-,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,COM,-,6.0,8.0
46,person_9,M,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,COM,-,-,-,M,-,COM,-,-,-,M,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,COM,-,COM,-,DISP,-,-,-,-,T1,-,-,-,T2,-,T1,-,T2,-,-,6.0,8.0
47,person_5,-,-,DISP,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,COM,-,DISP,-,-,-,-,-,DISP,-,-,T2,-,T2,-,CHX,-,-,-,T1,-,-,-,-,M,-,M,-,COM,-,-,-,-,-,DISP,-,6.0,8.0
48,person_4,M,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,CHX,-,T2,-,T1,-,T1,-,-,-,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,-,-,6.0,8.0
49,person_1,-,T2,-,-,-,T1,-,T1,-,-,-,T2,-,T2,-,CHX,-,-,-,T1,-,T2,-,T2,-,-,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,-,-,T2,-,T1,-,-,-,T2,-,CHX,-,-,6.0,8.0
50,person_2,-,-,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,-,-,T2,-,T1,-,-,M,-,COM,-,COM,-,M,-,DISP,-,-,-,-,-,-,T2,-,CHX,-,T1,-,T2,-,T2,-,-,-,T1,-,CHX,-,T2,-,CHX,-,-,-,T2,-,T1,6.0,8.0
51,person_8,COM,-,-,-,M,-,-,T2,-,T2,-,T1,-,T1,-,T1,-,-,-,-,-,CHX,-,T1,-,T2,-,T1,-,T1,-,-,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,COM,-,M,-,M,-,COM,-,-,-,M,-,6.0,8.0
52,person_3,-,CHX,-,T1,-,-,COM,-,M,-,-,-,M,-,M,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,-,-,-,-,CHX,-,-,-,T1,-,T2,-,CHX,-,T1,-,CHX,-,T1,-,T2,6.0,8.0
53,person_7,M,-,M,-,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,DISP,-,COM,-,-,-,M,-,DISP,-,M,-,DISP,-,-,-,-,-,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,M,-,-,-,COM,-,M,-,COM,-,-,-,6.0,8.0
54,person_6,M,-,M,-,-,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,M,-,-,-,-,-,DISP,-,COM,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,M,-,M,-,-,-,7.0,7.9375
55,person_9,M,-,-,-,DISP,-,M,-,M,-,-,-,COM,-,COM,-,-,-,M,-,COM,-,-,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,T2,-,T2,-,T2,-,T1,-,T1,-,-,7.0,7.9375
56,person_5,-,-,COM,-,-,-,M,-,M,-,COM,-,COM,-,M,-,DISP,-,-,-,COM,-,M,-,COM,-,M,-,-,-,-,-,DISP,-,COM,-,M,-,M,-,-,-,COM,-,DISP,-,-,-,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,7.0,7.9375
57,person_4,COM,-,COM,-,-,-,-,T1,-,T1,-,T1,-,CHX,-,-,-,-,-,-,M,-,COM,-,COM,-,M,-,-,-,-,-,M,-,-,CHX,-,T1,-,CHX,-,T2,-,CHX,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,DISP,-,7.0,7.9375
58,person_1,-,T1,-,-,-,T1,-,T1,-,-,-,T2,-,T1,-,T1,-,T1,-,-,-,T1,-,T2,-,-,-,T1,-,T1,-,T1,-,-,-,T2,-,-,-,-,-,T1,-,CHX,-,T1,-,-,-,T1,-,T1,-,-,-,T2,-,CHX,-,-,7.0,7.9375
59,person_2,-,CHX,-,T1,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,-,CHX,-,T1,-,T2,-,T1,-,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,-,-,T2,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T2,-,T2,-,T1,7.0,7.9375
60,person_8,M,-,-,-,M,-,-,CHX,-,T2,-,CHX,-,T1,-,T2,-,-,-,-,-,T2,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,M,-,M,-,COM,-,M,-,COM,-,-,-,M,-,COM,-,M,-,COM,-,M,-,COM,-,M,-,7.0,7.9375
61,person_3,-,T2,-,-,-,T1,-,T2,-,CHX,-,-,-,T2,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,CHX,-,-,-,T1,-,T1,-,T1,-,T2,-,T2,-,CHX,-,-,7.0,7.9375
62,person_7,COM,-,DISP,-,-,-,M,-,-,-,M,-,M,-,-,-,-,-,DISP,-,M,-,COM,-,M,-,DISP,-,DISP,-,M,-,-,-,-,-,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,-,CHX,-,T2,-,T1,-,CHX,-,T2,-,-,7.0,7.9375
63,person_6,M,-,DISP,-,-,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,-,-,M,-,M,-,COM,-,DISP,-,-,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,COM,-,-,-,8.0,7.3125
64,person_9,M,-,-,-,M,-,M,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,COM,-,M,-,M,-,M,-,M,-,DISP,-,-,-,COM,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,COM,-,-,-,-,-,M,-,M,-,-,-,8.0,7.3125
65,person_5,-,-,COM,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,DISP,-,M,-,COM,-,COM,-,DISP,-,-,-,-,-,M,-,-,T2,-,CHX,-,CHX,-,-,-,T1,-,-,-,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,8.0,7.3125
66,person_4,COM,-,COM,-,-,-,COM,-,COM,-,M,-,M,-,-,-,COM,-,-,-,COM,-,M,-,M,-,DISP,-,-,-,M,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,DISP,-,-,-,-,CHX,-,T1,-,T2,-,CHX,-,T2,-,-,8.0,7.3125
67,person_1,-,T1,-,T1,-,-,-,T1,-,-,-,CHX,-,T2,-,T1,-,-,-,T1,-,T2,-,T2,-,-,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,-,M,-,COM,-,-,-,COM,-,COM,-,-,-,8.0,7.3125
68,person_2,-,CHX,-,T1,-,-,-,T2,-,T2,-,T1,-,CHX,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,T1,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,8.0,7.3125
69,person_8,M,-,-,-,DISP,-,-,CHX,-,CHX,-,T2,-,T2,-,T2,-,-,-,-,-,T2,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,T2,-,T2,-,CHX,-,T2,-,CHX,-,-,8.0,7.3125
70,person_3,-,T2,-,-,-,T1,-,T2,-,T1,-,-,-,T1,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,T2,-,T1,-,T1,-,-,-,T1,-,T2,-,T2,-,-,-,T2,-,CHX,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,8.0,7.3125
71,person_7,-,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,-,-,-,-,M,-,DISP,-,DISP,-,M,-,-,-,-,CHX,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,M,-,M,-,COM,-,COM,-,M,-,M,-,8.0,7.3125
72,person_6,M,-,DISP,-,-,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,-,-,-,T2,-,T2,-,T1,-,T1,-,-,-,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,M,-,9.0,7.25
73,person_9,COM,-,-,-,DISP,-,COM,-,M,-,M,-,M,-,COM,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,COM,-,M,-,COM,-,M,-,COM,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,9.0,7.25
74,person_5,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,M,-,-,-,DISP,-,M,-,COM,-,COM,-,DISP,-,-,-,-,-,M,-,-,T2,-,T1,-,T2,-,T1,-,CHX,-,-,-,-,M,-,COM,-,M,-,-,-,-,-,M,-,9.0,7.25
75,person_4,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,-,-,M,-,COM,-,COM,-,M,-,M,-,DISP,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,CHX,-,-,9.0,7.25
76,person_1,-,CHX,-,T1,-,-,COM,-,-,-,M,-,COM,-,M,-,-,-,-,-,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,-,-,T2,-,-,-,-,-,CHX,-,T2,-,T1,-,-,-,T1,-,T2,-,-,-,T2,-,T2,-,CHX,9.0,7.25
77,person_2,-,-,-,T1,-,-,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,-,-,T1,-,T2,-,CHX,-,T2,-,T1,-,T1,-,T1,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,T2,-,T1,-,CHX,-,-,-,-,-,T1,9.0,7.25
78,person_8,-,T2,-,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,T2,-,-,-,-,M,-,M,-,-,-,DISP,-,DISP,-,-,-,DISP,-,COM,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,COM,-,M,-,M,-,M,-,COM,-,DISP,-,9.0,7.25
79,person_3,-,T1,-,-,-,T1,-,T2,-,T1,-,-,-,CHX,-,T1,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,-,T1,-,T2,-,CHX,-,T2,-,T1,-,CHX,-,-,9.0,7.25
80,person_7,M,-,M,-,-,-,-,CHX,-,T1,-,T1,-,CHX,-,T2,-,-,-,-,-,T2,-,T2,-,T1,-,-,-,-,-,-,-,-,-,T1,-,T2,-,T1,-,T2,-,T2,-,-,-,-,-,CHX,-,T2,-,T1,-,CHX,-,T1,-,-,9.0,7.25
81,person_6,M,-,DISP,-,-,-,COM,-,M,-,COM,-,COM,-,-,-,DISP,-,-,-,M,-,M,-,M,-,DISP,-,-,-,-,-,DISP,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,-,T1,-,CHX,-,T2,-,CHX,-,T2,-,-,9.0,7.25
